linha=1 | nome=Eduarda | acao=estudou computacao | valor=1738
linha=3634 | nome=Igor | acao=fez um experimento | valor=5369
linha=3635 | nome=Otavio | acao=estudou computacao | valor=1560
linha=3636 | nome=Helena | acao=executou o benchmark | valor=2727
linha=3637 | nome=Karen | acao=executou o benchmark | valor=6170
linha=3638 | nome=Karen | acao=analisou os resultados | valor=2425
linha=3639 | nome=Renata | acao=otimizou o algoritmo | valor=1565
linha=3640 | nome=Mariana | acao=estudou computacao | valor=9349
linha=3641 | nome=Eduarda | acao=analisou os resultados | valor=6565
linha=3642 | nome=Vitor | acao=otimizou o algoritmo | valor=7199
linha=3643 | nome=Natalia | acao=estudou computacao | valor=9908
linha=3644 | nome=Mariana | acao=escreveu o relatorio | valor=2750
linha=3645 | nome=Mariana | acao=executou o benchmark | valor=7635
linha=3646 | nome=Carlos | acao=comparou as metricas | valor=8509
linha=3647 | nome=Natalia | acao=executou o benchmark | valor=3550
linha=3648 | nome=Karen | acao=executou o benchmark | valor=4067
linha=3649 | nome=Renata | acao=otimizou o algoritmo | valor=1970
linha=3650 | nome=Lucas | acao=estudou computacao | valor=3211
linha=3651 | nome=Mariana | acao=estudou computacao | valor=3825
linha=3652 | nome=Eduarda | acao=otimizou o algoritmo | valor=4943
linha=3653 | nome=Carlos | acao=otimizou o algoritmo | valor=3212
linha=3654 | nome=Sofia | acao=estudou computacao | valor=4901
linha=3655 | nome=Sofia | acao=analisou os resultados | valor=8920
linha=3656 | nome=Vitor | acao=comparou as metricas | valor=7256
linha=3657 | nome=Daniela | acao=estudou computacao | valor=6616
linha=3658 | nome=Natalia | acao=estudou computacao | valor=5946
linha=3659 | nome=Igor | acao=participou da aula | valor=6604
linha=3660 | nome=Carlos | acao=comparou as metricas | valor=1281
linha=3661 | nome=Renata | acao=estudou computacao | valor=7977
linha=3662 | nome=Natalia | acao=escreveu o relatorio | valor=2847
linha=3663 | nome=Helena | acao=comparou as metricas | valor=3843
linha=3664 | nome=Otavio | acao=comparou as metricas | valor=7301
linha=3665 | nome=Helena | acao=analisou os resultados | valor=1505
linha=3666 | nome=Paulo | acao=analisou os resultados | valor=4339
linha=3667 | nome=Bruno | acao=comparou as metricas | valor=4251
linha=3668 | nome=Ana | acao=estudou computacao | valor=9791
linha=3669 | nome=Otavio | acao=comparou as metricas | valor=5409
linha=3670 | nome=Bruno | acao=analisou os resultados | valor=6789
linha=3671 | nome=Paulo | acao=comparou as metricas | valor=6235
linha=3672 | nome=Carlos | acao=executou o benchmark | valor=6293
linha=3673 | nome=Bruno | acao=participou da aula | valor=2088
linha=3674 | nome=Otavio | acao=executou o benchmark | valor=8376
linha=3675 | nome=Ana | acao=participou da aula | valor=1838
linha=3676 | nome=Bruno | acao=estudou computacao | valor=6659
linha=3677 | nome=Ana | acao=analisou os resultados | valor=4372
linha=3678 | nome=Igor | acao=executou o benchmark | valor=3920
linha=3679 | nome=Eduarda | acao=escreveu o relatorio | valor=3596
linha=3680 | nome=Daniela | acao=participou da aula | valor=7252
linha=3681 | nome=Carlos | acao=analisou os resultados | valor=7154
linha=3682 | nome=Otavio | acao=comparou as metricas | valor=7693
linha=3683 | nome=Natalia | acao=otimizou o algoritmo | valor=2655
linha=3684 | nome=Felipe | acao=otimizou o algoritmo | valor=3708
linha=3685 | nome=Igor | acao=otimizou o algoritmo | valor=1718
linha=3686 | nome=Tiago | acao=executou o benchmark | valor=4516
linha=3687 | nome=Lucas | acao=escreveu o relatorio | valor=6286
linha=3688 | nome=Eduarda | acao=escreveu o relatorio | valor=6802
linha=3689 | nome=Ana | acao=comparou as metricas | valor=8159
linha=3690 | nome=Carlos | acao=fez um experimento | valor=6261
linha=3691 | nome=Felipe | acao=comparou as metricas | valor=2865
linha=3692 | nome=Bruno | acao=escreveu o relatorio | valor=7817
linha=3693 | nome=Bruno | acao=otimizou o algoritmo | valor=7250
linha=3694 | nome=Lucas | acao=comparou as metricas | valor=3823
linha=3695 | nome=Sofia | acao=otimizou o algoritmo | valor=3818
linha=3696 | nome=Joao | acao=analisou os resultados | valor=4558
linha=3697 | nome=Renata | acao=executou o benchmark | valor=2161
linha=3698 | nome=Gabriela | acao=escreveu o relatorio | valor=2809
linha=3699 | nome=Bruno | acao=otimizou o algoritmo | valor=1748
linha=3700 | nome=Gabriela | acao=comparou as metricas | valor=9045
linha=3701 | nome=Paulo | acao=comparou as metricas | valor=3647
linha=3702 | nome=Renata | acao=otimizou o algoritmo | valor=9195
linha=3703 | nome=Mariana | acao=estudou computacao | valor=6259
linha=3704 | nome=Daniela | acao=estudou computacao | valor=1621
linha=3705 | nome=Helena | acao=comparou as metricas | valor=7691
linha=3706 | nome=Daniela | acao=otimizou o algoritmo | valor=6226
linha=3707 | nome=Eduarda | acao=escreveu o relatorio | valor=8391
linha=3708 | nome=Vitor | acao=otimizou o algoritmo | valor=5315
linha=3709 | nome=Daniela | acao=otimizou o algoritmo | valor=8958
linha=3710 | nome=Helena | acao=escreveu o relatorio | valor=1810
linha=3711 | nome=Otavio | acao=participou da aula | valor=2262
linha=3712 | nome=Natalia | acao=participou da aula | valor=7818
linha=3713 | nome=Igor | acao=estudou computacao | valor=1402
linha=3714 | nome=Paulo | acao=comparou as metricas | valor=9692
linha=3715 | nome=Mariana | acao=otimizou o algoritmo | valor=4253
linha=3716 | nome=Sofia | acao=escreveu o relatorio | valor=7801
linha=3717 | nome=Lucas | acao=participou da aula | valor=7738
linha=3718 | nome=Paulo | acao=participou da aula | valor=7967
linha=3719 | nome=Daniela | acao=escreveu o relatorio | valor=3266
linha=3720 | nome=Lucas | acao=fez um experimento | valor=9293
linha=3721 | nome=Eduarda | acao=participou da aula | valor=5943
linha=3722 | nome=Daniela | acao=fez um experimento | valor=8611
linha=3723 | nome=Karen | acao=otimizou o algoritmo | valor=6320
linha=3724 | nome=Renata | acao=participou da aula | valor=1086
linha=3725 | nome=Renata | acao=executou o benchmark | valor=3310
linha=3726 | nome=Paulo | acao=estudou computacao | valor=4249
linha=3727 | nome=Vitor | acao=fez um experimento | valor=6840
linha=3728 | nome=Gabriela | acao=escreveu o relatorio | valor=6423
linha=3729 | nome=Natalia | acao=executou o benchmark | valor=8643
linha=3730 | nome=Carlos | acao=escreveu o relatorio | valor=1399
linha=3731 | nome=Felipe | acao=executou o benchmark | valor=3864
linha=3732 | nome=Sofia | acao=executou o benchmark | valor=8205
linha=3733 | nome=Karen | acao=escreveu o relatorio | valor=8378
linha=3734 | nome=Sofia | acao=fez um experimento | valor=4600
linha=3735 | nome=Sofia | acao=otimizou o algoritmo | valor=6411
linha=3736 | nome=Mariana | acao=analisou os resultados | valor=6130
linha=3737 | nome=Carlos | acao=participou da aula | valor=6178
linha=3738 | nome=Sofia | acao=executou o benchmark | valor=4641
linha=3739 | nome=Otavio | acao=fez um experimento | valor=1037
linha=3740 | nome=Lucas | acao=executou o benchmark | valor=5874
linha=3741 | nome=Renata | acao=analisou os resultados | valor=6733
linha=3742 | nome=Sofia | acao=executou o benchmark | valor=7943
linha=3743 | nome=Joao | acao=analisou os resultados | valor=7632
linha=3744 | nome=Tiago | acao=comparou as metricas | valor=9946
linha=3745 | nome=Ana | acao=estudou computacao | valor=5024
linha=3746 | nome=Gabriela | acao=otimizou o algoritmo | valor=9869
linha=3747 | nome=Karen | acao=escreveu o relatorio | valor=2704
linha=3748 | nome=Igor | acao=participou da aula | valor=6681
linha=3749 | nome=Renata | acao=executou o benchmark | valor=5804
linha=3750 | nome=Felipe | acao=otimizou o algoritmo | valor=8618
linha=3751 | nome=Mariana | acao=otimizou o algoritmo | valor=8879
linha=3752 | nome=Eduarda | acao=analisou os resultados | valor=2452
linha=3753 | nome=Ana | acao=executou o benchmark | valor=8219
linha=3754 | nome=Lucas | acao=comparou as metricas | valor=7426
linha=3755 | nome=Lucas | acao=otimizou o algoritmo | valor=4032
linha=3756 | nome=Sofia | acao=escreveu o relatorio | valor=1961
linha=3757 | nome=Felipe | acao=fez um experimento | valor=1530
linha=3758 | nome=Bruno | acao=otimizou o algoritmo | valor=2110
linha=3759 | nome=Joao | acao=otimizou o algoritmo | valor=9613
linha=3760 | nome=Carlos | acao=participou da aula | valor=4021
linha=3761 | nome=Tiago | acao=fez um experimento | valor=3930
linha=3762 | nome=Otavio | acao=fez um experimento | valor=6048
linha=3763 | nome=Joao | acao=analisou os resultados | valor=9372
linha=3764 | nome=Mariana | acao=comparou as metricas | valor=3404
linha=3765 | nome=Joao | acao=executou o benchmark | valor=6066
linha=3766 | nome=Gabriela | acao=escreveu o relatorio | valor=5542
linha=3767 | nome=Felipe | acao=participou da aula | valor=8227
linha=3768 | nome=Carlos | acao=fez um experimento | valor=3820
linha=3769 | nome=Tiago | acao=estudou computacao | valor=5484
linha=3770 | nome=Mariana | acao=otimizou o algoritmo | valor=7817
linha=3771 | nome=Joao | acao=estudou computacao | valor=9866
linha=3772 | nome=Carlos | acao=fez um experimento | valor=8632
linha=3773 | nome=Eduarda | acao=participou da aula | valor=2438
linha=3774 | nome=Natalia | acao=analisou os resultados | valor=1008
linha=3775 | nome=Eduarda | acao=escreveu o relatorio | valor=9469
linha=3776 | nome=Vitor | acao=executou o benchmark | valor=3355
linha=3777 | nome=Mariana | acao=analisou os resultados | valor=3242
linha=3778 | nome=Renata | acao=comparou as metricas | valor=5168
linha=3779 | nome=Mariana | acao=executou o benchmark | valor=7138
linha=3780 | nome=Paulo | acao=otimizou o algoritmo | valor=8377
linha=3781 | nome=Tiago | acao=analisou os resultados | valor=2962
linha=3782 | nome=Helena | acao=executou o benchmark | valor=8528
linha=3783 | nome=Bruno | acao=estudou computacao | valor=6538
linha=3784 | nome=Felipe | acao=analisou os resultados | valor=7364
linha=3785 | nome=Felipe | acao=estudou computacao | valor=4528
linha=3786 | nome=Renata | acao=otimizou o algoritmo | valor=7049
linha=3787 | nome=Helena | acao=escreveu o relatorio | valor=2218
linha=3788 | nome=Mariana | acao=escreveu o relatorio | valor=7855
linha=3789 | nome=Ana | acao=executou o benchmark | valor=2003
linha=3790 | nome=Helena | acao=escreveu o relatorio | valor=9191
linha=3791 | nome=Carlos | acao=fez um experimento | valor=7182
linha=3792 | nome=Tiago | acao=fez um experimento | valor=3622
linha=3793 | nome=Bruno | acao=fez um experimento | valor=8787
linha=3794 | nome=Daniela | acao=executou o benchmark | valor=2146
linha=3795 | nome=Gabriela | acao=analisou os resultados | valor=7294
linha=3796 | nome=Paulo | acao=estudou computacao | valor=9459
linha=3797 | nome=Helena | acao=analisou os resultados | valor=1245
linha=3798 | nome=Felipe | acao=executou o benchmark | valor=5477
linha=3799 | nome=Daniela | acao=estudou computacao | valor=2656
linha=3800 | nome=Gabriela | acao=analisou os resultados | valor=8498
linha=3801 | nome=Eduarda | acao=otimizou o algoritmo | valor=6266
linha=3802 | nome=Karen | acao=participou da aula | valor=6455
linha=3803 | nome=Gabriela | acao=escreveu o relatorio | valor=6017
linha=3804 | nome=Daniela | acao=escreveu o relatorio | valor=2685
linha=3805 | nome=Renata | acao=fez um experimento | valor=4313
linha=3806 | nome=Bruno | acao=otimizou o algoritmo | valor=5331
linha=3807 | nome=Vitor | acao=analisou os resultados | valor=9712
linha=3808 | nome=Carlos | acao=analisou os resultados | valor=6122
linha=3809 | nome=Otavio | acao=executou o benchmark | valor=6402
linha=3810 | nome=Renata | acao=participou da aula | valor=1824
linha=3811 | nome=Igor | acao=escreveu o relatorio | valor=6769
linha=3812 | nome=Ana | acao=escreveu o relatorio | valor=5159
linha=3813 | nome=Mariana | acao=analisou os resultados | valor=1256
linha=3814 | nome=Sofia | acao=executou o benchmark | valor=8649
linha=3815 | nome=Helena | acao=otimizou o algoritmo | valor=7746
linha=3816 | nome=Paulo | acao=otimizou o algoritmo | valor=2274
linha=3817 | nome=Igor | acao=fez um experimento | valor=3473
linha=3818 | nome=Ana | acao=fez um experimento | valor=8622
linha=3819 | nome=Tiago | acao=otimizou o algoritmo | valor=1537
linha=3820 | nome=Renata | acao=executou o benchmark | valor=2796
linha=3821 | nome=Otavio | acao=comparou as metricas | valor=3741
linha=3822 | nome=Otavio | acao=participou da aula | valor=8368
linha=3823 | nome=Vitor | acao=analisou os resultados | valor=6559
linha=3824 | nome=Natalia | acao=fez um experimento | valor=4604
linha=3825 | nome=Lucas | acao=fez um experimento | valor=7257
linha=3826 | nome=Sofia | acao=executou o benchmark | valor=8491
linha=3827 | nome=Sofia | acao=comparou as metricas | valor=7828
linha=3828 | nome=Tiago | acao=estudou computacao | valor=2055
linha=3829 | nome=Renata | acao=escreveu o relatorio | valor=3143
linha=3830 | nome=Karen | acao=analisou os resultados | valor=5229
linha=3831 | nome=Carlos | acao=participou da aula | valor=8464
linha=3832 | nome=Bruno | acao=executou o benchmark | valor=2950
linha=3833 | nome=Helena | acao=comparou as metricas | valor=8220
linha=3834 | nome=Ana | acao=fez um experimento | valor=2572
linha=3835 | nome=Karen | acao=fez um experimento | valor=6244
linha=3836 | nome=Carlos | acao=estudou computacao | valor=8273
linha=3837 | nome=Renata | acao=estudou computacao | valor=9605
linha=3838 | nome=Eduarda | acao=fez um experimento | valor=6963
linha=3839 | nome=Mariana | acao=analisou os resultados | valor=7659
linha=3840 | nome=Joao | acao=otimizou o algoritmo | valor=2633
linha=3841 | nome=Lucas | acao=participou da aula | valor=2446
linha=3842 | nome=Igor | acao=escreveu o relatorio | valor=1533
linha=3843 | nome=Mariana | acao=escreveu o relatorio | valor=4319
linha=3844 | nome=Helena | acao=comparou as metricas | valor=3442
linha=3845 | nome=Ana | acao=participou da aula | valor=9632
linha=3846 | nome=Sofia | acao=executou o benchmark | valor=1643
linha=3847 | nome=Helena | acao=escreveu o relatorio | valor=9348
linha=3848 | nome=Natalia | acao=participou da aula | valor=7045
linha=3849 | nome=Lucas | acao=participou da aula | valor=1102
linha=3850 | nome=Karen | acao=executou o benchmark | valor=6681
linha=3851 | nome=Helena | acao=otimizou o algoritmo | valor=5331
linha=3852 | nome=Eduarda | acao=executou o benchmark | valor=4117
linha=3853 | nome=Sofia | acao=analisou os resultados | valor=8196
linha=3854 | nome=Otavio | acao=executou o benchmark | valor=8830
linha=3855 | nome=Gabriela | acao=participou da aula | valor=1420
linha=3856 | nome=Otavio | acao=analisou os resultados | valor=9920
linha=3857 | nome=Bruno | acao=comparou as metricas | valor=6196
linha=3858 | nome=Helena | acao=comparou as metricas | valor=8569
linha=3859 | nome=Otavio | acao=comparou as metricas | valor=2187
linha=3860 | nome=Sofia | acao=otimizou o algoritmo | valor=9910
linha=3861 | nome=Vitor | acao=comparou as metricas | valor=8638
linha=3862 | nome=Karen | acao=participou da aula | valor=7503
linha=3863 | nome=Daniela | acao=executou o benchmark | valor=6045
linha=3864 | nome=Otavio | acao=participou da aula | valor=3046
linha=3865 | nome=Igor | acao=comparou as metricas | valor=7852
linha=3866 | nome=Mariana | acao=otimizou o algoritmo | valor=3937
linha=3867 | nome=Felipe | acao=executou o benchmark | valor=7431
linha=3868 | nome=Bruno | acao=otimizou o algoritmo | valor=6996
linha=3869 | nome=Tiago | acao=escreveu o relatorio | valor=1607
linha=3870 | nome=Paulo | acao=executou o benchmark | valor=1443
linha=3871 | nome=Sofia | acao=executou o benchmark | valor=4219
linha=3872 | nome=Joao | acao=escreveu o relatorio | valor=1952
linha=3873 | nome=Paulo | acao=analisou os resultados | valor=7489
linha=3874 | nome=Bruno | acao=otimizou o algoritmo | valor=9536
linha=3875 | nome=Daniela | acao=analisou os resultados | valor=7192
linha=3876 | nome=Ana | acao=otimizou o algoritmo | valor=4985
linha=3877 | nome=Karen | acao=fez um experimento | valor=9247
linha=3878 | nome=Bruno | acao=analisou os resultados | valor=4850
linha=3879 | nome=Carlos | acao=participou da aula | valor=6988
linha=3880 | nome=Paulo | acao=escreveu o relatorio | valor=5615
linha=3881 | nome=Gabriela | acao=fez um experimento | valor=4154
linha=3882 | nome=Mariana | acao=executou o benchmark | valor=1302
linha=3883 | nome=Mariana | acao=comparou as metricas | valor=1086
linha=3884 | nome=Ana | acao=comparou as metricas | valor=1849
linha=3885 | nome=Gabriela | acao=estudou computacao | valor=4222
linha=3886 | nome=Karen | acao=estudou computacao | valor=2474
linha=3887 | nome=Eduarda | acao=otimizou o algoritmo | valor=3966
linha=3888 | nome=Felipe | acao=executou o benchmark | valor=6468
linha=3889 | nome=Sofia | acao=otimizou o algoritmo | valor=2511
linha=3890 | nome=Igor | acao=estudou computacao | valor=2121
linha=3891 | nome=Bruno | acao=otimizou o algoritmo | valor=1789
linha=3892 | nome=Helena | acao=participou da aula | valor=6177
linha=3893 | nome=Otavio | acao=estudou computacao | valor=1153
linha=3894 | nome=Natalia | acao=fez um experimento | valor=3292
linha=3895 | nome=Karen | acao=estudou computacao | valor=1425
linha=3896 | nome=Bruno | acao=comparou as metricas | valor=8489
linha=3897 | nome=Natalia | acao=escreveu o relatorio | valor=6017
linha=3898 | nome=Vitor | acao=participou da aula | valor=7565
linha=3899 | nome=Otavio | acao=fez um experimento | valor=3351
linha=3900 | nome=Bruno | acao=executou o benchmark | valor=8195
linha=3901 | nome=Carlos | acao=executou o benchmark | valor=8129
linha=3902 | nome=Mariana | acao=executou o benchmark | valor=8534
linha=3903 | nome=Sofia | acao=participou da aula | valor=3007
linha=3904 | nome=Mariana | acao=escreveu o relatorio | valor=5530
linha=3905 | nome=Vitor | acao=otimizou o algoritmo | valor=2653
linha=3906 | nome=Mariana | acao=comparou as metricas | valor=3772
linha=3907 | nome=Otavio | acao=escreveu o relatorio | valor=7194
linha=3908 | nome=Paulo | acao=analisou os resultados | valor=1240
linha=3909 | nome=Carlos | acao=comparou as metricas | valor=5846
linha=3910 | nome=Daniela | acao=estudou computacao | valor=4841
linha=3911 | nome=Bruno | acao=otimizou o algoritmo | valor=9363
linha=3912 | nome=Sofia | acao=comparou as metricas | valor=1500
linha=3913 | nome=Natalia | acao=estudou computacao | valor=6010
linha=3914 | nome=Karen | acao=comparou as metricas | valor=3974
linha=3915 | nome=Mariana | acao=comparou as metricas | valor=9112
linha=3916 | nome=Helena | acao=otimizou o algoritmo | valor=2899
linha=3917 | nome=Natalia | acao=executou o benchmark | valor=3511
linha=3918 | nome=Gabriela | acao=estudou computacao | valor=5379
linha=3919 | nome=Mariana | acao=estudou computacao | valor=2632
linha=3920 | nome=Gabriela | acao=estudou computacao | valor=9905
linha=3921 | nome=Igor | acao=executou o benchmark | valor=7578
linha=3922 | nome=Gabriela | acao=participou da aula | valor=2850
linha=3923 | nome=Mariana | acao=otimizou o algoritmo | valor=2326
linha=3924 | nome=Lucas | acao=participou da aula | valor=9937
linha=3925 | nome=Ana | acao=estudou computacao | valor=9223
linha=3926 | nome=Joao | acao=fez um experimento | valor=2730
linha=3927 | nome=Mariana | acao=estudou computacao | valor=5644
linha=3928 | nome=Natalia | acao=participou da aula | valor=4717
linha=3929 | nome=Helena | acao=comparou as metricas | valor=5014
linha=3930 | nome=Gabriela | acao=comparou as metricas | valor=2439
linha=3931 | nome=Sofia | acao=executou o benchmark | valor=6388
linha=3932 | nome=Tiago | acao=escreveu o relatorio | valor=7100
linha=3933 | nome=Otavio | acao=escreveu o relatorio | valor=4737
linha=3934 | nome=Gabriela | acao=escreveu o relatorio | valor=2718
linha=3935 | nome=Bruno | acao=participou da aula | valor=4454
linha=3936 | nome=Paulo | acao=fez um experimento | valor=7302
linha=3937 | nome=Ana | acao=comparou as metricas | valor=9095
linha=3938 | nome=Ana | acao=comparou as metricas | valor=7725
linha=3939 | nome=Renata | acao=participou da aula | valor=8682
linha=3940 | nome=Mariana | acao=comparou as metricas | valor=2045
linha=3941 | nome=Paulo | acao=analisou os resultados | valor=9152
linha=3942 | nome=Joao | acao=fez um experimento | valor=1500
linha=3943 | nome=Carlos | acao=analisou os resultados | valor=2523
linha=3944 | nome=Karen | acao=fez um experimento | valor=1550
linha=3945 | nome=Renata | acao=otimizou o algoritmo | valor=6011
linha=3946 | nome=Mariana | acao=comparou as metricas | valor=1857
linha=3947 | nome=Bruno | acao=estudou computacao | valor=8088
linha=3948 | nome=Carlos | acao=otimizou o algoritmo | valor=1157
linha=3949 | nome=Felipe | acao=comparou as metricas | valor=2418
linha=3950 | nome=Bruno | acao=escreveu o relatorio | valor=1152
linha=3951 | nome=Felipe | acao=participou da aula | valor=2359
linha=3952 | nome=Gabriela | acao=escreveu o relatorio | valor=5119
linha=3953 | nome=Otavio | acao=analisou os resultados | valor=7670
linha=3954 | nome=Tiago | acao=participou da aula | valor=7568
linha=3955 | nome=Carlos | acao=estudou computacao | valor=8537
linha=3956 | nome=Carlos | acao=escreveu o relatorio | valor=1841
linha=3957 | nome=Renata | acao=participou da aula | valor=1181
linha=3958 | nome=Carlos | acao=fez um experimento | valor=8457
linha=3959 | nome=Tiago | acao=escreveu o relatorio | valor=2588
linha=3960 | nome=Karen | acao=executou o benchmark | valor=4183
linha=3961 | nome=Mariana | acao=escreveu o relatorio | valor=3260
linha=3962 | nome=Tiago | acao=otimizou o algoritmo | valor=2178
linha=3963 | nome=Felipe | acao=fez um experimento | valor=3184
linha=3964 | nome=Igor | acao=participou da aula | valor=8776
linha=3965 | nome=Bruno | acao=executou o benchmark | valor=4378
linha=3966 | nome=Carlos | acao=executou o benchmark | valor=3399
linha=3967 | nome=Carlos | acao=participou da aula | valor=6377
linha=3968 | nome=Sofia | acao=analisou os resultados | valor=6709
linha=3969 | nome=Karen | acao=estudou computacao | valor=5146
linha=3970 | nome=Felipe | acao=escreveu o relatorio | valor=9440
linha=3971 | nome=Igor | acao=escreveu o relatorio | valor=6942
linha=3972 | nome=Bruno | acao=fez um experimento | valor=1721
linha=3973 | nome=Otavio | acao=executou o benchmark | valor=3676
linha=3974 | nome=Gabriela | acao=comparou as metricas | valor=3878
linha=3975 | nome=Bruno | acao=executou o benchmark | valor=7451
linha=3976 | nome=Otavio | acao=participou da aula | valor=9459
linha=3977 | nome=Eduarda | acao=fez um experimento | valor=5521
linha=3978 | nome=Daniela | acao=otimizou o algoritmo | valor=7072
linha=3979 | nome=Ana | acao=participou da aula | valor=8089
linha=3980 | nome=Otavio | acao=escreveu o relatorio | valor=2319
linha=3981 | nome=Paulo | acao=participou da aula | valor=2057
linha=3982 | nome=Ana | acao=otimizou o algoritmo | valor=2627
linha=3983 | nome=Daniela | acao=otimizou o algoritmo | valor=7072
linha=3984 | nome=Natalia | acao=otimizou o algoritmo | valor=1019
linha=3985 | nome=Mariana | acao=participou da aula | valor=3787
linha=3986 | nome=Igor | acao=escreveu o relatorio | valor=2478
linha=3987 | nome=Tiago | acao=comparou as metricas | valor=2525
linha=3988 | nome=Helena | acao=estudou computacao | valor=7638
linha=3989 | nome=Paulo | acao=escreveu o relatorio | valor=2872
linha=3990 | nome=Ana | acao=escreveu o relatorio | valor=8555
linha=3991 | nome=Lucas | acao=fez um experimento | valor=4670
linha=3992 | nome=Paulo | acao=analisou os resultados | valor=4147
linha=3993 | nome=Felipe | acao=analisou os resultados | valor=8700
linha=3994 | nome=Natalia | acao=analisou os resultados | valor=9322
linha=3995 | nome=Paulo | acao=escreveu o relatorio | valor=9575
linha=3996 | nome=Felipe | acao=participou da aula | valor=4637
linha=3997 | nome=Vitor | acao=escreveu o relatorio | valor=6753
linha=3998 | nome=Renata | acao=estudou computacao | valor=6448
linha=3999 | nome=Otavio | acao=participou da aula | valor=6480
linha=4000 | nome=Mariana | acao=executou o benchmark | valor=6254
linha=4001 | nome=Daniela | acao=fez um experimento | valor=4241
linha=4002 | nome=Tiago | acao=comparou as metricas | valor=4740
linha=4003 | nome=Gabriela | acao=participou da aula | valor=3405
linha=4004 | nome=Vitor | acao=estudou computacao | valor=1419
linha=4005 | nome=Tiago | acao=analisou os resultados | valor=8040
linha=4006 | nome=Paulo | acao=escreveu o relatorio | valor=1458
linha=4007 | nome=Sofia | acao=participou da aula | valor=6962
linha=4008 | nome=Eduarda | acao=executou o benchmark | valor=3636
linha=4009 | nome=Joao | acao=executou o benchmark | valor=4779
linha=4010 | nome=Paulo | acao=otimizou o algoritmo | valor=8401
linha=4011 | nome=Paulo | acao=otimizou o algoritmo | valor=8568
linha=4012 | nome=Tiago | acao=analisou os resultados | valor=5985
linha=4013 | nome=Sofia | acao=escreveu o relatorio | valor=6742
linha=4014 | nome=Otavio | acao=fez um experimento | valor=5300
linha=4015 | nome=Otavio | acao=fez um experimento | valor=4896
linha=4016 | nome=Ana | acao=estudou computacao | valor=6425
linha=4017 | nome=Gabriela | acao=estudou computacao | valor=7205
linha=4018 | nome=Bruno | acao=otimizou o algoritmo | valor=9066
linha=4019 | nome=Igor | acao=comparou as metricas | valor=3647
linha=4020 | nome=Daniela | acao=executou o benchmark | valor=3464
linha=4021 | nome=Ana | acao=participou da aula | valor=5468
linha=4022 | nome=Helena | acao=analisou os resultados | valor=8442
linha=4023 | nome=Vitor | acao=otimizou o algoritmo | valor=8279
linha=4024 | nome=Mariana | acao=otimizou o algoritmo | valor=8916
linha=4025 | nome=Lucas | acao=escreveu o relatorio | valor=8473
linha=4026 | nome=Helena | acao=comparou as metricas | valor=4204
linha=4027 | nome=Lucas | acao=executou o benchmark | valor=8003
linha=4028 | nome=Otavio | acao=analisou os resultados | valor=4384
linha=4029 | nome=Tiago | acao=otimizou o algoritmo | valor=9869
linha=4030 | nome=Eduarda | acao=estudou computacao | valor=7861
linha=4031 | nome=Sofia | acao=comparou as metricas | valor=1458
linha=4032 | nome=Paulo | acao=fez um experimento | valor=4473
linha=4033 | nome=Helena | acao=participou da aula | valor=1082
linha=4034 | nome=Otavio | acao=fez um experimento | valor=9620
linha=4035 | nome=Daniela | acao=comparou as metricas | valor=8480
linha=4036 | nome=Eduarda | acao=analisou os resultados | valor=8625
linha=4037 | nome=Ana | acao=fez um experimento | valor=3799
linha=4038 | nome=Sofia | acao=estudou computacao | valor=5338
linha=4039 | nome=Tiago | acao=analisou os resultados | valor=3776
linha=4040 | nome=Mariana | acao=executou o benchmark | valor=1540
linha=4041 | nome=Gabriela | acao=otimizou o algoritmo | valor=7725
linha=4042 | nome=Lucas | acao=fez um experimento | valor=3713
linha=4043 | nome=Helena | acao=estudou computacao | valor=2562
linha=4044 | nome=Daniela | acao=executou o benchmark | valor=6325
linha=4045 | nome=Mariana | acao=executou o benchmark | valor=2313
linha=4046 | nome=Eduarda | acao=escreveu o relatorio | valor=6639
linha=4047 | nome=Renata | acao=comparou as metricas | valor=9020
linha=4048 | nome=Sofia | acao=participou da aula | valor=5175
linha=4049 | nome=Ana | acao=fez um experimento | valor=8869
linha=4050 | nome=Carlos | acao=executou o benchmark | valor=5870
linha=4051 | nome=Natalia | acao=estudou computacao | valor=7716
linha=4052 | nome=Felipe | acao=fez um experimento | valor=2343
linha=4053 | nome=Ana | acao=escreveu o relatorio | valor=4659
linha=4054 | nome=Sofia | acao=comparou as metricas | valor=1755
linha=4055 | nome=Carlos | acao=otimizou o algoritmo | valor=8480
linha=4056 | nome=Carlos | acao=fez um experimento | valor=5826
linha=4057 | nome=Sofia | acao=executou o benchmark | valor=8099
linha=4058 | nome=Helena | acao=escreveu o relatorio | valor=3279
linha=4059 | nome=Bruno | acao=executou o benchmark | valor=3693
linha=4060 | nome=Natalia | acao=comparou as metricas | valor=2444
linha=4061 | nome=Gabriela | acao=fez um experimento | valor=3598
linha=4062 | nome=Bruno | acao=otimizou o algoritmo | valor=8978
linha=4063 | nome=Renata | acao=executou o benchmark | valor=5935
linha=4064 | nome=Eduarda | acao=analisou os resultados | valor=4204
linha=4065 | nome=Lucas | acao=fez um experimento | valor=2585
linha=4066 | nome=Gabriela | acao=otimizou o algoritmo | valor=3180
linha=4067 | nome=Gabriela | acao=executou o benchmark | valor=1972
linha=4068 | nome=Daniela | acao=participou da aula | valor=2783
