linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4077
linha=4073 | nome=Renata | acao=fez um experimento | valor=2862
linha=4074 | nome=Igor | acao=escreveu o relatorio | valor=8563
linha=4075 | nome=Carlos | acao=fez um experimento | valor=7914
linha=4076 | nome=Bruno | acao=executou o benchmark | valor=4921
linha=4077 | nome=Igor | acao=estudou computacao | valor=7080
linha=4078 | nome=Renata | acao=fez um experimento | valor=4911
linha=4079 | nome=Sofia | acao=fez um experimento | valor=8321
linha=4080 | nome=Joao | acao=analisou os resultados | valor=9161
linha=4081 | nome=Igor | acao=analisou os resultados | valor=1881
linha=4082 | nome=Sofia | acao=estudou computacao | valor=9834
linha=4083 | nome=Carlos | acao=comparou as metricas | valor=9725
linha=4084 | nome=Helena | acao=analisou os resultados | valor=7794
linha=4085 | nome=Joao | acao=participou da aula | valor=6702
linha=4086 | nome=Mariana | acao=comparou as metricas | valor=1776
linha=4087 | nome=Karen | acao=escreveu o relatorio | valor=9808
linha=4088 | nome=Bruno | acao=executou o benchmark | valor=1587
linha=4089 | nome=Igor | acao=executou o benchmark | valor=9725
linha=4090 | nome=Joao | acao=executou o benchmark | valor=9949
linha=4091 | nome=Carlos | acao=escreveu o relatorio | valor=7551
linha=4092 | nome=Ana | acao=fez um experimento | valor=1803
linha=4093 | nome=Vitor | acao=escreveu o relatorio | valor=7675
linha=4094 | nome=Lucas | acao=escreveu o relatorio | valor=5513
linha=4095 | nome=Carlos | acao=fez um experimento | valor=5038
linha=4096 | nome=Lucas | acao=fez um experimento | valor=8356
linha=4097 | nome=Ana | acao=analisou os resultados | valor=5221
linha=4098 | nome=Mariana | acao=comparou as metricas | valor=3189
linha=4099 | nome=Igor | acao=participou da aula | valor=3816
linha=4100 | nome=Sofia | acao=fez um experimento | valor=2540
linha=4101 | nome=Gabriela | acao=executou o benchmark | valor=2055
linha=4102 | nome=Otavio | acao=analisou os resultados | valor=8369
linha=4103 | nome=Vitor | acao=analisou os resultados | valor=2234
linha=4104 | nome=Daniela | acao=participou da aula | valor=7184
linha=4105 | nome=Tiago | acao=estudou computacao | valor=8465
linha=4106 | nome=Carlos | acao=comparou as metricas | valor=7256
linha=4107 | nome=Otavio | acao=comparou as metricas | valor=5659
linha=4108 | nome=Joao | acao=estudou computacao | valor=9622
linha=4109 | nome=Otavio | acao=participou da aula | valor=4138
linha=4110 | nome=Joao | acao=analisou os resultados | valor=2548
linha=4111 | nome=Sofia | acao=comparou as metricas | valor=6562
linha=4112 | nome=Igor | acao=estudou computacao | valor=3070
linha=4113 | nome=Tiago | acao=escreveu o relatorio | valor=1650
linha=4114 | nome=Gabriela | acao=fez um experimento | valor=4243
linha=4115 | nome=Tiago | acao=participou da aula | valor=2815
linha=4116 | nome=Mariana | acao=otimizou o algoritmo | valor=7940
linha=4117 | nome=Carlos | acao=participou da aula | valor=3514
linha=4118 | nome=Natalia | acao=executou o benchmark | valor=4197
linha=4119 | nome=Lucas | acao=participou da aula | valor=8479
linha=4120 | nome=Felipe | acao=escreveu o relatorio | valor=1807
linha=4121 | nome=Tiago | acao=fez um experimento | valor=5154
linha=4122 | nome=Bruno | acao=comparou as metricas | valor=1338
linha=4123 | nome=Joao | acao=estudou computacao | valor=5275
linha=4124 | nome=Helena | acao=fez um experimento | valor=4249
linha=4125 | nome=Eduarda | acao=fez um experimento | valor=4893
linha=4126 | nome=Carlos | acao=participou da aula | valor=3896
linha=4127 | nome=Mariana | acao=participou da aula | valor=3207
linha=4128 | nome=Helena | acao=escreveu o relatorio | valor=6959
linha=4129 | nome=Tiago | acao=comparou as metricas | valor=9939
linha=4130 | nome=Daniela | acao=participou da aula | valor=1655
linha=4131 | nome=Lucas | acao=fez um experimento | valor=8768
linha=4132 | nome=Renata | acao=participou da aula | valor=3192
linha=4133 | nome=Daniela | acao=executou o benchmark | valor=1838
linha=4134 | nome=Joao | acao=analisou os resultados | valor=7946
linha=4135 | nome=Gabriela | acao=escreveu o relatorio | valor=8420
linha=4136 | nome=Daniela | acao=analisou os resultados | valor=9021
linha=4137 | nome=Joao | acao=participou da aula | valor=4105
linha=4138 | nome=Natalia | acao=escreveu o relatorio | valor=9781
linha=4139 | nome=Daniela | acao=escreveu o relatorio | valor=2147
linha=4140 | nome=Paulo | acao=executou o benchmark | valor=4497
linha=4141 | nome=Otavio | acao=escreveu o relatorio | valor=9997
linha=4142 | nome=Otavio | acao=otimizou o algoritmo | valor=2033
linha=4143 | nome=Daniela | acao=participou da aula | valor=4185
linha=4144 | nome=Sofia | acao=otimizou o algoritmo | valor=5496
linha=4145 | nome=Carlos | acao=participou da aula | valor=5337
linha=4146 | nome=Sofia | acao=comparou as metricas | valor=7095
linha=4147 | nome=Mariana | acao=estudou computacao | valor=9647
linha=4148 | nome=Sofia | acao=participou da aula | valor=5161
linha=4149 | nome=Carlos | acao=participou da aula | valor=3617
linha=4150 | nome=Sofia | acao=fez um experimento | valor=1836
linha=4151 | nome=Daniela | acao=fez um experimento | valor=5331
linha=4152 | nome=Mariana | acao=fez um experimento | valor=5083
linha=4153 | nome=Carlos | acao=otimizou o algoritmo | valor=7969
linha=4154 | nome=Karen | acao=comparou as metricas | valor=1614
linha=4155 | nome=Joao | acao=escreveu o relatorio | valor=8728
linha=4156 | nome=Sofia | acao=executou o benchmark | valor=8432
linha=4157 | nome=Helena | acao=fez um experimento | valor=1073
linha=4158 | nome=Vitor | acao=fez um experimento | valor=1102
linha=4159 | nome=Bruno | acao=executou o benchmark | valor=7175
linha=4160 | nome=Natalia | acao=otimizou o algoritmo | valor=4890
linha=4161 | nome=Ana | acao=participou da aula | valor=1106
linha=4162 | nome=Helena | acao=escreveu o relatorio | valor=5576
linha=4163 | nome=Joao | acao=analisou os resultados | valor=9548
linha=4164 | nome=Lucas | acao=otimizou o algoritmo | valor=2015
linha=4165 | nome=Ana | acao=otimizou o algoritmo | valor=1661
linha=4166 | nome=Natalia | acao=otimizou o algoritmo | valor=8584
linha=4167 | nome=Gabriela | acao=participou da aula | valor=7500
linha=4168 | nome=Lucas | acao=estudou computacao | valor=7215
linha=4169 | nome=Carlos | acao=escreveu o relatorio | valor=2178
linha=4170 | nome=Helena | acao=fez um experimento | valor=3885
linha=4171 | nome=Bruno | acao=escreveu o relatorio | valor=2842
linha=4172 | nome=Otavio | acao=otimizou o algoritmo | valor=3837
linha=4173 | nome=Karen | acao=escreveu o relatorio | valor=5257
linha=4174 | nome=Mariana | acao=escreveu o relatorio | valor=4766
linha=4175 | nome=Felipe | acao=escreveu o relatorio | valor=3461
linha=4176 | nome=Daniela | acao=analisou os resultados | valor=7853
linha=4177 | nome=Ana | acao=comparou as metricas | valor=8135
linha=4178 | nome=Paulo | acao=escreveu o relatorio | valor=8497
linha=4179 | nome=Natalia | acao=escreveu o relatorio | valor=4593
linha=4180 | nome=Helena | acao=analisou os resultados | valor=9556
linha=4181 | nome=Ana | acao=participou da aula | valor=3800
linha=4182 | nome=Joao | acao=executou o benchmark | valor=7972
linha=4183 | nome=Mariana | acao=participou da aula | valor=9177
linha=4184 | nome=Paulo | acao=executou o benchmark | valor=4686
linha=4185 | nome=Mariana | acao=analisou os resultados | valor=9465
linha=4186 | nome=Felipe | acao=fez um experimento | valor=4637
linha=4187 | nome=Lucas | acao=escreveu o relatorio | valor=5729
linha=4188 | nome=Carlos | acao=fez um experimento | valor=6482
linha=4189 | nome=Lucas | acao=comparou as metricas | valor=7149
linha=4190 | nome=Mariana | acao=fez um experimento | valor=2809
linha=4191 | nome=Paulo | acao=escreveu o relatorio | valor=1332
linha=4192 | nome=Joao | acao=otimizou o algoritmo | valor=1405
linha=4193 | nome=Ana | acao=escreveu o relatorio | valor=1936
linha=4194 | nome=Bruno | acao=estudou computacao | valor=7495
linha=4195 | nome=Ana | acao=otimizou o algoritmo | valor=7453
linha=4196 | nome=Mariana | acao=escreveu o relatorio | valor=2502
linha=4197 | nome=Lucas | acao=otimizou o algoritmo | valor=8517
linha=4198 | nome=Karen | acao=executou o benchmark | valor=5559
linha=4199 | nome=Bruno | acao=escreveu o relatorio | valor=7808
linha=4200 | nome=Tiago | acao=comparou as metricas | valor=6541
linha=4201 | nome=Helena | acao=fez um experimento | valor=1722
linha=4202 | nome=Tiago | acao=executou o benchmark | valor=8595
linha=4203 | nome=Paulo | acao=otimizou o algoritmo | valor=5346
linha=4204 | nome=Daniela | acao=comparou as metricas | valor=7029
linha=4205 | nome=Otavio | acao=analisou os resultados | valor=2401
linha=4206 | nome=Felipe | acao=escreveu o relatorio | valor=3975
linha=4207 | nome=Vitor | acao=fez um experimento | valor=2342
linha=4208 | nome=Renata | acao=comparou as metricas | valor=4948
linha=4209 | nome=Helena | acao=estudou computacao | valor=2013
linha=4210 | nome=Karen | acao=escreveu o relatorio | valor=6398
linha=4211 | nome=Paulo | acao=otimizou o algoritmo | valor=3011
linha=4212 | nome=Ana | acao=estudou computacao | valor=7248
linha=4213 | nome=Daniela | acao=estudou computacao | valor=4621
linha=4214 | nome=Igor | acao=participou da aula | valor=8772
linha=4215 | nome=Sofia | acao=analisou os resultados | valor=1709
linha=4216 | nome=Igor | acao=comparou as metricas | valor=3604
linha=4217 | nome=Igor | acao=escreveu o relatorio | valor=7317
linha=4218 | nome=Gabriela | acao=escreveu o relatorio | valor=4090
linha=4219 | nome=Ana | acao=comparou as metricas | valor=2798
linha=4220 | nome=Mariana | acao=estudou computacao | valor=1016
linha=4221 | nome=Igor | acao=fez um experimento | valor=3662
linha=4222 | nome=Lucas | acao=executou o benchmark | valor=3418
linha=4223 | nome=Ana | acao=analisou os resultados | valor=7363
linha=4224 | nome=Gabriela | acao=comparou as metricas | valor=2153
linha=4225 | nome=Sofia | acao=analisou os resultados | valor=6157
linha=4226 | nome=Igor | acao=otimizou o algoritmo | valor=2862
linha=4227 | nome=Sofia | acao=fez um experimento | valor=8529
linha=4228 | nome=Helena | acao=executou o benchmark | valor=5853
linha=4229 | nome=Carlos | acao=participou da aula | valor=7690
linha=4230 | nome=Igor | acao=comparou as metricas | valor=7992
linha=4231 | nome=Joao | acao=executou o benchmark | valor=8121
linha=4232 | nome=Mariana | acao=executou o benchmark | valor=5097
linha=4233 | nome=Paulo | acao=estudou computacao | valor=3960
linha=4234 | nome=Lucas | acao=executou o benchmark | valor=8302
linha=4235 | nome=Felipe | acao=fez um experimento | valor=6175
linha=4236 | nome=Ana | acao=executou o benchmark | valor=3248
linha=4237 | nome=Karen | acao=estudou computacao | valor=3768
linha=4238 | nome=Mariana | acao=executou o benchmark | valor=2646
linha=4239 | nome=Joao | acao=participou da aula | valor=6477
linha=4240 | nome=Gabriela | acao=executou o benchmark | valor=9449
linha=4241 | nome=Vitor | acao=comparou as metricas | valor=9776
linha=4242 | nome=Ana | acao=executou o benchmark | valor=3800
linha=4243 | nome=Mariana | acao=fez um experimento | valor=6485
linha=4244 | nome=Lucas | acao=comparou as metricas | valor=2756
linha=4245 | nome=Bruno | acao=otimizou o algoritmo | valor=4869
linha=4246 | nome=Karen | acao=escreveu o relatorio | valor=7832
linha=4247 | nome=Sofia | acao=estudou computacao | valor=8601
linha=4248 | nome=Sofia | acao=executou o benchmark | valor=6036
linha=4249 | nome=Paulo | acao=otimizou o algoritmo | valor=7419
linha=4250 | nome=Igor | acao=executou o benchmark | valor=6100
linha=4251 | nome=Natalia | acao=fez um experimento | valor=3761
linha=4252 | nome=Felipe | acao=comparou as metricas | valor=5105
linha=4253 | nome=Sofia | acao=estudou computacao | valor=5030
linha=4254 | nome=Daniela | acao=executou o benchmark | valor=2979
linha=4255 | nome=Natalia | acao=estudou computacao | valor=2329
linha=4256 | nome=Mariana | acao=executou o benchmark | valor=2558
linha=4257 | nome=Joao | acao=fez um experimento | valor=7723
linha=4258 | nome=Ana | acao=participou da aula | valor=1877
linha=4259 | nome=Igor | acao=fez um experimento | valor=3401
linha=4260 | nome=Mariana | acao=analisou os resultados | valor=7795
linha=4261 | nome=Daniela | acao=participou da aula | valor=8229
linha=4262 | nome=Otavio | acao=estudou computacao | valor=7331
linha=4263 | nome=Ana | acao=fez um experimento | valor=8632
linha=4264 | nome=Paulo | acao=comparou as metricas | valor=4079
linha=4265 | nome=Gabriela | acao=fez um experimento | valor=6590
linha=4266 | nome=Helena | acao=participou da aula | valor=9586
linha=4267 | nome=Vitor | acao=fez um experimento | valor=1734
linha=4268 | nome=Carlos | acao=escreveu o relatorio | valor=3378
linha=4269 | nome=Sofia | acao=executou o benchmark | valor=7603
linha=4270 | nome=Joao | acao=comparou as metricas | valor=4227
linha=4271 | nome=Felipe | acao=escreveu o relatorio | valor=1128
linha=4272 | nome=Mariana | acao=fez um experimento | valor=2428
linha=4273 | nome=Paulo | acao=comparou as metricas | valor=5213
linha=4274 | nome=Igor | acao=analisou os resultados | valor=8529
linha=4275 | nome=Mariana | acao=analisou os resultados | valor=2917
linha=4276 | nome=Mariana | acao=analisou os resultados | valor=2929
linha=4277 | nome=Lucas | acao=escreveu o relatorio | valor=4739
linha=4278 | nome=Helena | acao=fez um experimento | valor=1667
linha=4279 | nome=Otavio | acao=executou o benchmark | valor=7809
linha=4280 | nome=Daniela | acao=participou da aula | valor=9698
linha=4281 | nome=Daniela | acao=analisou os resultados | valor=3302
linha=4282 | nome=Joao | acao=estudou computacao | valor=3745
linha=4283 | nome=Gabriela | acao=fez um experimento | valor=9261
linha=4284 | nome=Lucas | acao=estudou computacao | valor=6284
linha=4285 | nome=Joao | acao=escreveu o relatorio | valor=6744
linha=4286 | nome=Daniela | acao=otimizou o algoritmo | valor=8490
linha=4287 | nome=Igor | acao=analisou os resultados | valor=8902
linha=4288 | nome=Vitor | acao=otimizou o algoritmo | valor=9361
linha=4289 | nome=Felipe | acao=otimizou o algoritmo | valor=8645
linha=4290 | nome=Gabriela | acao=escreveu o relatorio | valor=8375
linha=4291 | nome=Mariana | acao=estudou computacao | valor=8117
linha=4292 | nome=Natalia | acao=escreveu o relatorio | valor=5651
linha=4293 | nome=Carlos | acao=comparou as metricas | valor=2657
linha=4294 | nome=Joao | acao=estudou computacao | valor=4264
linha=4295 | nome=Renata | acao=participou da aula | valor=7711
linha=4296 | nome=Renata | acao=estudou computacao | valor=9172
linha=4297 | nome=Renata | acao=executou o benchmark | valor=3806
linha=4298 | nome=Joao | acao=analisou os resultados | valor=5202
linha=4299 | nome=Tiago | acao=estudou computacao | valor=8639
linha=4300 | nome=Mariana | acao=escreveu o relatorio | valor=2482
linha=4301 | nome=Lucas | acao=estudou computacao | valor=4244
linha=4302 | nome=Helena | acao=fez um experimento | valor=2964
linha=4303 | nome=Lucas | acao=analisou os resultados | valor=1359
linha=4304 | nome=Bruno | acao=executou o benchmark | valor=6033
linha=4305 | nome=Natalia | acao=otimizou o algoritmo | valor=5749
linha=4306 | nome=Tiago | acao=otimizou o algoritmo | valor=8075
linha=4307 | nome=Igor | acao=fez um experimento | valor=7941
linha=4308 | nome=Lucas | acao=estudou computacao | valor=1147
linha=4309 | nome=Ana | acao=analisou os resultados | valor=6844
linha=4310 | nome=Daniela | acao=fez um experimento | valor=3412
linha=4311 | nome=Sofia | acao=analisou os resultados | valor=2934
linha=4312 | nome=Ana | acao=executou o benchmark | valor=8556
linha=4313 | nome=Felipe | acao=executou o benchmark | valor=8009
linha=4314 | nome=Gabriela | acao=participou da aula | valor=5328
linha=4315 | nome=Karen | acao=escreveu o relatorio | valor=3457
linha=4316 | nome=Joao | acao=participou da aula | valor=1785
linha=4317 | nome=Bruno | acao=estudou computacao | valor=5763
linha=4318 | nome=Paulo | acao=escreveu o relatorio | valor=7362
linha=4319 | nome=Paulo | acao=executou o benchmark | valor=9290
linha=4320 | nome=Daniela | acao=escreveu o relatorio | valor=9415
linha=4321 | nome=Carlos | acao=comparou as metricas | valor=6322
linha=4322 | nome=Gabriela | acao=estudou computacao | valor=8533
linha=4323 | nome=Daniela | acao=executou o benchmark | valor=8065
linha=4324 | nome=Tiago | acao=estudou computacao | valor=4897
linha=4325 | nome=Gabriela | acao=otimizou o algoritmo | valor=1392
linha=4326 | nome=Bruno | acao=estudou computacao | valor=9073
linha=4327 | nome=Sofia | acao=executou o benchmark | valor=5094
linha=4328 | nome=Ana | acao=escreveu o relatorio | valor=9970
linha=4329 | nome=Ana | acao=executou o benchmark | valor=2396
linha=4330 | nome=Otavio | acao=escreveu o relatorio | valor=1076
linha=4331 | nome=Helena | acao=estudou computacao | valor=7308
linha=4332 | nome=Igor | acao=estudou computacao | valor=3953
linha=4333 | nome=Daniela | acao=escreveu o relatorio | valor=6546
linha=4334 | nome=Felipe | acao=comparou as metricas | valor=9959
linha=4335 | nome=Natalia | acao=fez um experimento | valor=9063
linha=4336 | nome=Lucas | acao=fez um experimento | valor=3362
linha=4337 | nome=Ana | acao=fez um experimento | valor=7402
linha=4338 | nome=Natalia | acao=otimizou o algoritmo | valor=8894
linha=4339 | nome=Mariana | acao=analisou os resultados | valor=1369
linha=4340 | nome=Carlos | acao=comparou as metricas | valor=3244
linha=4341 | nome=Paulo | acao=comparou as metricas | valor=4513
linha=4342 | nome=Karen | acao=fez um experimento | valor=4196
linha=4343 | nome=Natalia | acao=executou o benchmark | valor=4012
linha=4344 | nome=Renata | acao=fez um experimento | valor=3094
linha=4345 | nome=Igor | acao=otimizou o algoritmo | valor=5396
linha=4346 | nome=Karen | acao=estudou computacao | valor=3672
linha=4347 | nome=Lucas | acao=participou da aula | valor=2501
linha=4348 | nome=Bruno | acao=escreveu o relatorio | valor=5509
linha=4349 | nome=Daniela | acao=executou o benchmark | valor=7897
linha=4350 | nome=Vitor | acao=estudou computacao | valor=5465
linha=4351 | nome=Joao | acao=fez um experimento | valor=8923
linha=4352 | nome=Sofia | acao=escreveu o relatorio | valor=8819
linha=4353 | nome=Mariana | acao=participou da aula | valor=6653
linha=4354 | nome=Otavio | acao=estudou computacao | valor=4167
linha=4355 | nome=Paulo | acao=estudou computacao | valor=6631
linha=4356 | nome=Mariana | acao=analisou os resultados | valor=9286
linha=4357 | nome=Otavio | acao=otimizou o algoritmo | valor=2870
linha=4358 | nome=Otavio | acao=escreveu o relatorio | valor=9643
linha=4359 | nome=Mariana | acao=participou da aula | valor=9764
linha=4360 | nome=Mariana | acao=executou o benchmark | valor=6453
linha=4361 | nome=Felipe | acao=estudou computacao | valor=6446
linha=4362 | nome=Igor | acao=estudou computacao | valor=8083
linha=4363 | nome=Daniela | acao=executou o benchmark | valor=6393
linha=4364 | nome=Renata | acao=comparou as metricas | valor=5336
linha=4365 | nome=Igor | acao=escreveu o relatorio | valor=4476
linha=4366 | nome=Sofia | acao=comparou as metricas | valor=6492
linha=4367 | nome=Mariana | acao=otimizou o algoritmo | valor=7194
linha=4368 | nome=Otavio | acao=estudou computacao | valor=3041
linha=4369 | nome=Carlos | acao=otimizou o algoritmo | valor=6990
linha=4370 | nome=Renata | acao=participou da aula | valor=2470
linha=4371 | nome=Igor | acao=executou o benchmark | valor=9476
linha=4372 | nome=Ana | acao=executou o benchmark | valor=4813
linha=4373 | nome=Joao | acao=fez um experimento | valor=8439
linha=4374 | nome=Vitor | acao=escreveu o relatorio | valor=4941
linha=4375 | nome=Eduarda | acao=estudou computacao | valor=6090
linha=4376 | nome=Joao | acao=escreveu o relatorio | valor=4303
linha=4377 | nome=Tiago | acao=comparou as metricas | valor=8634
linha=4378 | nome=Igor | acao=fez um experimento | valor=9648
linha=4379 | nome=Felipe | acao=executou o benchmark | valor=1956
linha=4380 | nome=Mariana | acao=executou o benchmark | valor=1139
linha=4381 | nome=Natalia | acao=fez um experimento | valor=9103
linha=4382 | nome=Otavio | acao=otimizou o algoritmo | valor=1762
linha=4383 | nome=Karen | acao=estudou computacao | valor=2587
linha=4384 | nome=Karen | acao=executou o benchmark | valor=8989
linha=4385 | nome=Natalia | acao=escreveu o relatorio | valor=3532
linha=4386 | nome=Renata | acao=estudou computacao | valor=7639
linha=4387 | nome=Lucas | acao=comparou as metricas | valor=2218
linha=4388 | nome=Carlos | acao=otimizou o algoritmo | valor=8619
linha=4389 | nome=Tiago | acao=otimizou o algoritmo | valor=1189
linha=4390 | nome=Ana | acao=escreveu o relatorio | valor=8275
linha=4391 | nome=Igor | acao=analisou os resultados | valor=5189
linha=4392 | nome=Ana | acao=comparou as metricas | valor=1657
linha=4393 | nome=Tiago | acao=analisou os resultados | valor=3978
linha=4394 | nome=Tiago | acao=executou o benchmark | valor=6932
linha=4395 | nome=Natalia | acao=analisou os resultados | valor=7262
linha=4396 | nome=Felipe | acao=estudou computacao | valor=8131
linha=4397 | nome=Sofia | acao=participou da aula | valor=5086
linha=4398 | nome=Vitor | acao=otimizou o algoritmo | valor=1780
linha=4399 | nome=Renata | acao=analisou os resultados | valor=2559
linha=4400 | nome=Vitor | acao=participou da aula | valor=7627
linha=4401 | nome=Renata | acao=escreveu o relatorio | valor=5491
linha=4402 | nome=Tiago | acao=estudou computacao | valor=1713
linha=4403 | nome=Eduarda | acao=estudou computacao | valor=1719
linha=4404 | nome=Eduarda | acao=executou o benchmark | valor=9521
linha=4405 | nome=Natalia | acao=executou o benchmark | valor=4136
linha=4406 | nome=Sofia | acao=escreveu o relatorio | valor=7513
linha=4407 | nome=Paulo | acao=executou o benchmark | valor=9497
linha=4408 | nome=Natalia | acao=executou o benchmark | valor=4407
linha=4409 | nome=Ana | acao=escreveu o relatorio | valor=6924
linha=4410 | nome=Bruno | acao=estudou computacao | valor=4604
linha=4411 | nome=Mariana | acao=otimizou o algoritmo | valor=2750
linha=4412 | nome=Lucas | acao=otimizou o algoritmo | valor=3296
linha=4413 | nome=Daniela | acao=participou da aula | valor=9683
linha=4414 | nome=Gabriela | acao=comparou as metricas | valor=9808
linha=4415 | nome=Felipe | acao=escreveu o relatorio | valor=7819
linha=4416 | nome=Sofia | acao=analisou os resultados | valor=9156
linha=4417 | nome=Mariana | acao=escreveu o relatorio | valor=2214
linha=4418 | nome=Mariana | acao=estudou computacao | valor=8539
linha=4419 | nome=Gabriela | acao=otimizou o algoritmo | valor=3782
linha=4420 | nome=Otavio | acao=estudou computacao | valor=3186
linha=4421 | nome=Renata | acao=otimizou o algoritmo | valor=7832
linha=4422 | nome=Paulo | acao=fez um experimento | valor=4008
linha=4423 | nome=Karen | acao=escreveu o relatorio | valor=1138
linha=4424 | nome=Otavio | acao=comparou as metricas | valor=2467
linha=4425 | nome=Eduarda | acao=comparou as metricas | valor=6651
linha=4426 | nome=Tiago | acao=participou da aula | valor=3169
linha=4427 | nome=Mariana | acao=comparou as metricas | valor=7091
linha=4428 | nome=Natalia | acao=fez um experimento | valor=8079
linha=4429 | nome=Ana | acao=escreveu o relatorio | valor=4113
linha=4430 | nome=Joao | acao=estudou computacao | valor=3861
linha=4431 | nome=Daniela | acao=fez um experimento | valor=2444
linha=4432 | nome=Renata | acao=analisou os resultados | valor=8541
linha=4433 | nome=Eduarda | acao=otimizou o algoritmo | valor=1903
linha=4434 | nome=Ana | acao=participou da aula | valor=8366
linha=4435 | nome=Lucas | acao=participou da aula | valor=6708
linha=4436 | nome=Eduarda | acao=escreveu o relatorio | valor=1308
linha=4437 | nome=Otavio | acao=comparou as metricas | valor=6741
linha=4438 | nome=Vitor | acao=estudou computacao | valor=4721
linha=4439 | nome=Igor | acao=analisou os resultados | valor=2520
linha=4440 | nome=Sofia | acao=executou o benchmark | valor=2529
linha=4441 | nome=Gabriela | acao=comparou as metricas | valor=9306
linha=4442 | nome=Lucas | acao=escreveu o relatorio | valor=4283
linha=4443 | nome=Renata | acao=estudou computacao | valor=4571
linha=4444 | nome=Helena | acao=fez um experimento | valor=6788
linha=4445 | nome=Otavio | acao=participou da aula | valor=1699
linha=4446 | nome=Lucas | acao=executou o benchmark | valor=4620
linha=4447 | nome=Mariana | acao=estudou computacao | valor=6305
linha=4448 | nome=Ana | acao=escreveu o relatorio | valor=4707
linha=4449 | nome=Tiago | acao=estudou computacao | valor=4578
linha=4450 | nome=Sofia | acao=executou o benchmark | valor=7074
linha=4451 | nome=Tiago | acao=analisou os resultados | valor=4921
linha=4452 | nome=Paulo | acao=comparou as metricas | valor=8066
linha=4453 | nome=Ana | acao=fez um experimento | valor=8835
linha=4454 | nome=Joao | acao=fez um experimento | valor=6645
linha=4455 | nome=Carlos | acao=comparou as metricas | valor=5442
linha=4456 | nome=Bruno | acao=analisou os resultados | valor=4509
linha=4457 | nome=Tiago | acao=executou o benchmark | valor=8587
linha=4458 | nome=Ana | acao=otimizou o algoritmo | valor=2978
linha=4459 | nome=Daniela | acao=escreveu o relatorio | valor=2557
linha=4460 | nome=Vitor | acao=analisou os resultados | valor=4516
linha=4461 | nome=Igor | acao=otimizou o algoritmo | valor=7058
linha=4462 | nome=Joao | acao=executou o benchmark | valor=2038
linha=4463 | nome=Mariana | acao=estudou computacao | valor=3928
linha=4464 | nome=Carlos | acao=executou o benchmark | valor=4626
linha=4465 | nome=Felipe | acao=estudou computacao | valor=9136
linha=4466 | nome=Sofia | acao=participou da aula | valor=3760
linha=4467 | nome=Renata | acao=executou o benchmark | valor=1900
linha=4468 | nome=Paulo | acao=escreveu o relatorio | valor=7865
linha=4469 | nome=Tiago | acao=estudou computacao | valor=6325
linha=4470 | nome=Renata | acao=estudou computacao | valor=1771
linha=4471 | nome=Mariana | acao=otimizou o algoritmo | valor=2797
linha=4472 | nome=Vitor | acao=executou o benchmark | valor=6213
linha=4473 | nome=Joao | acao=participou da aula | valor=2352
linha=4474 | nome=Natalia | acao=otimizou o algoritmo | valor=4407
linha=4475 | nome=Lucas | acao=comparou as metricas | valor=1295
linha=4476 | nome=Vitor | acao=executou o benchmark | valor=2300
linha=4477 | nome=Felipe | acao=escreveu o relatorio | valor=7370
linha=4478 | nome=Vitor | acao=executou o benchmark | valor=8467
linha=4479 | nome=Felipe | acao=executou o benchmark | valor=6745
linha=4480 | nome=Vitor | acao=executou o benchmark | valor=2358
linha=4481 | nome=Vitor | acao=comparou as metricas | valor=8180
linha=4482 | nome=Helena | acao=participou da aula | valor=8153
linha=4483 | nome=Renata | acao=otimizou o algoritmo | valor=6746
linha=4484 | nome=Mariana | acao=participou da aula | valor=8807
linha=4485 | nome=Igor | acao=comparou as metricas | valor=5453
linha=4486 | nome=Daniela | acao=analisou os resultados | valor=6544
linha=4487 | nome=Vitor | acao=analisou os resultados | valor=8028
linha=4488 | nome=Daniela | acao=fez um experimento | valor=1151
linha=4489 | nome=Igor | acao=participou da aula | valor=9165
linha=4490 | nome=Eduarda | acao=analisou os resultados | valor=7499
linha=4491 | nome=Karen | acao=executou o benchmark | valor=2082
linha=4492 | nome=Daniela | acao=participou da aula | valor=6569
linha=4493 | nome=Felipe | acao=analisou os resultados | valor=4785
linha=4494 | nome=Gabriela | acao=escreveu o relatorio | valor=5075
linha=4495 | nome=Sofia | acao=escreveu o relatorio | valor=5924
linha=4496 | nome=Carlos | acao=comparou as metricas | valor=6576
linha=4497 | nome=Igor | acao=executou o benchmark | valor=6354
linha=4498 | nome=Gabriela | acao=executou o benchmark | valor=5839
linha=4499 | nome=Natalia | acao=escreveu o relatorio | valor=5155
linha=4500 | nome=Lucas | acao=fez um experimento | valor=5395
linha=4501 | nome=Tiago | acao=escreveu o relatorio | valor=9685
linha=4502 | nome=Daniela | acao=fez um experimento | valor=4005
linha=4503 | nome=Eduarda | acao=fez um experimento | valor=5331
linha=4504 | nome=Paulo | acao=escreveu o relatorio | valor=9241
linha=4505 | nome=Otavio | acao=fez um experimento | valor=8384
linha=4506 | nome=Igor | acao=otimizou o algoritmo | valor=5330
linha=4507 | nome=Tiago | acao=fez um experimento | valor=4944
linha=4508 | nome=Renata | acao=participou da aula | valor=6883
linha=4509 | nome=Paulo | acao=fez um experimento | valor=8221
linha=4510 | nome=Eduarda | acao=analisou os resultados | valor=5961
