linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=1237
linha=3944 | nome=Ana | acao=analisou os resultados | valor=8694
linha=3945 | nome=Vitor | acao=executou o benchmark | valor=8247
linha=3946 | nome=Eduarda | acao=escreveu o relatorio | valor=2337
linha=3947 | nome=Bruno | acao=fez um experimento | valor=6455
linha=3948 | nome=Lucas | acao=comparou as metricas | valor=1666
linha=3949 | nome=Igor | acao=analisou os resultados | valor=5470
linha=3950 | nome=Gabriela | acao=estudou computacao | valor=8044
linha=3951 | nome=Tiago | acao=executou o benchmark | valor=3017
linha=3952 | nome=Natalia | acao=participou da aula | valor=7155
linha=3953 | nome=Mariana | acao=otimizou o algoritmo | valor=2013
linha=3954 | nome=Lucas | acao=analisou os resultados | valor=7634
linha=3955 | nome=Sofia | acao=escreveu o relatorio | valor=8260
linha=3956 | nome=Felipe | acao=otimizou o algoritmo | valor=8474
linha=3957 | nome=Mariana | acao=otimizou o algoritmo | valor=2909
linha=3958 | nome=Ana | acao=fez um experimento | valor=7269
linha=3959 | nome=Tiago | acao=comparou as metricas | valor=4980
linha=3960 | nome=Helena | acao=executou o benchmark | valor=4974
linha=3961 | nome=Daniela | acao=participou da aula | valor=6980
linha=3962 | nome=Lucas | acao=escreveu o relatorio | valor=9865
linha=3963 | nome=Tiago | acao=fez um experimento | valor=5167
linha=3964 | nome=Mariana | acao=participou da aula | valor=3995
linha=3965 | nome=Joao | acao=escreveu o relatorio | valor=3853
linha=3966 | nome=Paulo | acao=participou da aula | valor=5611
linha=3967 | nome=Renata | acao=comparou as metricas | valor=7185
linha=3968 | nome=Paulo | acao=executou o benchmark | valor=8788
linha=3969 | nome=Daniela | acao=estudou computacao | valor=7933
linha=3970 | nome=Otavio | acao=participou da aula | valor=2354
linha=3971 | nome=Helena | acao=estudou computacao | valor=5191
linha=3972 | nome=Otavio | acao=otimizou o algoritmo | valor=6331
linha=3973 | nome=Joao | acao=executou o benchmark | valor=8346
linha=3974 | nome=Eduarda | acao=otimizou o algoritmo | valor=4295
linha=3975 | nome=Lucas | acao=fez um experimento | valor=7707
linha=3976 | nome=Karen | acao=analisou os resultados | valor=6823
linha=3977 | nome=Eduarda | acao=analisou os resultados | valor=6112
linha=3978 | nome=Ana | acao=otimizou o algoritmo | valor=2835
linha=3979 | nome=Renata | acao=comparou as metricas | valor=6228
linha=3980 | nome=Tiago | acao=escreveu o relatorio | valor=2645
linha=3981 | nome=Lucas | acao=estudou computacao | valor=1782
linha=3982 | nome=Eduarda | acao=otimizou o algoritmo | valor=7766
linha=3983 | nome=Natalia | acao=escreveu o relatorio | valor=5659
linha=3984 | nome=Natalia | acao=participou da aula | valor=4869
linha=3985 | nome=Natalia | acao=analisou os resultados | valor=3630
linha=3986 | nome=Mariana | acao=analisou os resultados | valor=5284
linha=3987 | nome=Igor | acao=escreveu o relatorio | valor=7211
linha=3988 | nome=Joao | acao=executou o benchmark | valor=8282
linha=3989 | nome=Daniela | acao=escreveu o relatorio | valor=1222
linha=3990 | nome=Sofia | acao=estudou computacao | valor=6170
linha=3991 | nome=Felipe | acao=analisou os resultados | valor=2719
linha=3992 | nome=Gabriela | acao=fez um experimento | valor=9499
linha=3993 | nome=Carlos | acao=comparou as metricas | valor=9245
linha=3994 | nome=Lucas | acao=participou da aula | valor=7728
linha=3995 | nome=Otavio | acao=executou o benchmark | valor=3125
linha=3996 | nome=Gabriela | acao=fez um experimento | valor=8201
linha=3997 | nome=Carlos | acao=comparou as metricas | valor=8726
linha=3998 | nome=Tiago | acao=estudou computacao | valor=1904
linha=3999 | nome=Sofia | acao=analisou os resultados | valor=4578
linha=4000 | nome=Tiago | acao=estudou computacao | valor=1933
linha=4001 | nome=Daniela | acao=participou da aula | valor=5750
linha=4002 | nome=Gabriela | acao=otimizou o algoritmo | valor=3678
linha=4003 | nome=Vitor | acao=escreveu o relatorio | valor=4936
linha=4004 | nome=Joao | acao=estudou computacao | valor=6211
linha=4005 | nome=Igor | acao=comparou as metricas | valor=3056
linha=4006 | nome=Sofia | acao=participou da aula | valor=2854
linha=4007 | nome=Daniela | acao=escreveu o relatorio | valor=7966
linha=4008 | nome=Sofia | acao=participou da aula | valor=3715
linha=4009 | nome=Ana | acao=comparou as metricas | valor=1677
linha=4010 | nome=Vitor | acao=otimizou o algoritmo | valor=5069
linha=4011 | nome=Joao | acao=participou da aula | valor=5686
linha=4012 | nome=Otavio | acao=executou o benchmark | valor=3273
linha=4013 | nome=Daniela | acao=executou o benchmark | valor=1907
linha=4014 | nome=Lucas | acao=escreveu o relatorio | valor=2180
linha=4015 | nome=Mariana | acao=otimizou o algoritmo | valor=3234
linha=4016 | nome=Tiago | acao=analisou os resultados | valor=3782
linha=4017 | nome=Tiago | acao=otimizou o algoritmo | valor=3094
linha=4018 | nome=Igor | acao=participou da aula | valor=1832
linha=4019 | nome=Bruno | acao=otimizou o algoritmo | valor=3837
linha=4020 | nome=Tiago | acao=escreveu o relatorio | valor=9677
linha=4021 | nome=Mariana | acao=escreveu o relatorio | valor=2010
linha=4022 | nome=Mariana | acao=fez um experimento | valor=4851
linha=4023 | nome=Gabriela | acao=participou da aula | valor=8486
linha=4024 | nome=Karen | acao=escreveu o relatorio | valor=1233
linha=4025 | nome=Vitor | acao=fez um experimento | valor=3174
linha=4026 | nome=Joao | acao=comparou as metricas | valor=7966
linha=4027 | nome=Natalia | acao=estudou computacao | valor=9425
linha=4028 | nome=Carlos | acao=estudou computacao | valor=1255
linha=4029 | nome=Vitor | acao=escreveu o relatorio | valor=5440
linha=4030 | nome=Helena | acao=fez um experimento | valor=6586
linha=4031 | nome=Gabriela | acao=participou da aula | valor=8666
linha=4032 | nome=Carlos | acao=executou o benchmark | valor=5522
linha=4033 | nome=Joao | acao=executou o benchmark | valor=1642
linha=4034 | nome=Otavio | acao=participou da aula | valor=2536
linha=4035 | nome=Joao | acao=comparou as metricas | valor=8379
linha=4036 | nome=Renata | acao=fez um experimento | valor=4954
linha=4037 | nome=Eduarda | acao=participou da aula | valor=8658
linha=4038 | nome=Helena | acao=comparou as metricas | valor=1429
linha=4039 | nome=Carlos | acao=escreveu o relatorio | valor=2290
linha=4040 | nome=Lucas | acao=analisou os resultados | valor=7153
linha=4041 | nome=Natalia | acao=otimizou o algoritmo | valor=6507
linha=4042 | nome=Lucas | acao=analisou os resultados | valor=9834
linha=4043 | nome=Igor | acao=otimizou o algoritmo | valor=9002
linha=4044 | nome=Felipe | acao=escreveu o relatorio | valor=8267
linha=4045 | nome=Sofia | acao=analisou os resultados | valor=1827
linha=4046 | nome=Daniela | acao=executou o benchmark | valor=3291
linha=4047 | nome=Tiago | acao=otimizou o algoritmo | valor=2218
linha=4048 | nome=Tiago | acao=analisou os resultados | valor=2488
linha=4049 | nome=Joao | acao=estudou computacao | valor=8615
linha=4050 | nome=Ana | acao=comparou as metricas | valor=1923
linha=4051 | nome=Helena | acao=escreveu o relatorio | valor=8444
linha=4052 | nome=Helena | acao=escreveu o relatorio | valor=6793
linha=4053 | nome=Ana | acao=analisou os resultados | valor=8481
linha=4054 | nome=Sofia | acao=fez um experimento | valor=4858
linha=4055 | nome=Gabriela | acao=escreveu o relatorio | valor=5988
linha=4056 | nome=Helena | acao=participou da aula | valor=3861
linha=4057 | nome=Sofia | acao=comparou as metricas | valor=4266
linha=4058 | nome=Daniela | acao=comparou as metricas | valor=1677
linha=4059 | nome=Tiago | acao=estudou computacao | valor=9177
linha=4060 | nome=Felipe | acao=fez um experimento | valor=7326
linha=4061 | nome=Vitor | acao=executou o benchmark | valor=9259
linha=4062 | nome=Ana | acao=estudou computacao | valor=9896
linha=4063 | nome=Daniela | acao=otimizou o algoritmo | valor=3152
linha=4064 | nome=Natalia | acao=participou da aula | valor=1093
linha=4065 | nome=Mariana | acao=participou da aula | valor=5073
linha=4066 | nome=Gabriela | acao=escreveu o relatorio | valor=4593
linha=4067 | nome=Vitor | acao=otimizou o algoritmo | valor=4475
linha=4068 | nome=Paulo | acao=participou da aula | valor=1433
linha=4069 | nome=Sofia | acao=participou da aula | valor=9135
linha=4070 | nome=Vitor | acao=analisou os resultados | valor=8299
linha=4071 | nome=Lucas | acao=fez um experimento | valor=3634
linha=4072 | nome=Natalia | acao=escreveu o relatorio | valor=3877
linha=4073 | nome=Mariana | acao=analisou os resultados | valor=2192
linha=4074 | nome=Vitor | acao=comparou as metricas | valor=9366
linha=4075 | nome=Joao | acao=comparou as metricas | valor=5180
linha=4076 | nome=Gabriela | acao=estudou computacao | valor=9878
linha=4077 | nome=Karen | acao=participou da aula | valor=9333
linha=4078 | nome=Karen | acao=escreveu o relatorio | valor=4865
linha=4079 | nome=Helena | acao=analisou os resultados | valor=3815
linha=4080 | nome=Gabriela | acao=estudou computacao | valor=6560
linha=4081 | nome=Mariana | acao=fez um experimento | valor=4597
linha=4082 | nome=Tiago | acao=fez um experimento | valor=2426
linha=4083 | nome=Natalia | acao=escreveu o relatorio | valor=5602
linha=4084 | nome=Mariana | acao=estudou computacao | valor=6337
linha=4085 | nome=Otavio | acao=estudou computacao | valor=6435
linha=4086 | nome=Renata | acao=otimizou o algoritmo | valor=3329
linha=4087 | nome=Daniela | acao=fez um experimento | valor=4566
linha=4088 | nome=Natalia | acao=estudou computacao | valor=4763
linha=4089 | nome=Karen | acao=comparou as metricas | valor=4528
linha=4090 | nome=Lucas | acao=fez um experimento | valor=8157
linha=4091 | nome=Natalia | acao=executou o benchmark | valor=4569
linha=4092 | nome=Renata | acao=comparou as metricas | valor=2459
linha=4093 | nome=Eduarda | acao=participou da aula | valor=1092
linha=4094 | nome=Natalia | acao=participou da aula | valor=6422
linha=4095 | nome=Natalia | acao=executou o benchmark | valor=3481
linha=4096 | nome=Sofia | acao=escreveu o relatorio | valor=7367
linha=4097 | nome=Ana | acao=escreveu o relatorio | valor=2736
linha=4098 | nome=Karen | acao=comparou as metricas | valor=1573
linha=4099 | nome=Joao | acao=escreveu o relatorio | valor=5704
linha=4100 | nome=Mariana | acao=otimizou o algoritmo | valor=4594
linha=4101 | nome=Bruno | acao=estudou computacao | valor=7608
linha=4102 | nome=Eduarda | acao=fez um experimento | valor=4584
linha=4103 | nome=Vitor | acao=analisou os resultados | valor=2703
linha=4104 | nome=Felipe | acao=fez um experimento | valor=5376
linha=4105 | nome=Gabriela | acao=analisou os resultados | valor=2734
linha=4106 | nome=Vitor | acao=analisou os resultados | valor=6449
linha=4107 | nome=Mariana | acao=fez um experimento | valor=7929
linha=4108 | nome=Karen | acao=analisou os resultados | valor=2145
linha=4109 | nome=Ana | acao=comparou as metricas | valor=6331
linha=4110 | nome=Tiago | acao=fez um experimento | valor=5540
linha=4111 | nome=Mariana | acao=otimizou o algoritmo | valor=1630
linha=4112 | nome=Helena | acao=comparou as metricas | valor=8705
linha=4113 | nome=Daniela | acao=fez um experimento | valor=6369
linha=4114 | nome=Bruno | acao=otimizou o algoritmo | valor=7759
linha=4115 | nome=Otavio | acao=escreveu o relatorio | valor=8643
linha=4116 | nome=Daniela | acao=escreveu o relatorio | valor=6146
linha=4117 | nome=Igor | acao=participou da aula | valor=6652
linha=4118 | nome=Otavio | acao=executou o benchmark | valor=3779
linha=4119 | nome=Otavio | acao=estudou computacao | valor=8884
linha=4120 | nome=Carlos | acao=comparou as metricas | valor=5259
linha=4121 | nome=Sofia | acao=estudou computacao | valor=2050
linha=4122 | nome=Lucas | acao=executou o benchmark | valor=9023
linha=4123 | nome=Mariana | acao=executou o benchmark | valor=4203
linha=4124 | nome=Paulo | acao=estudou computacao | valor=2811
linha=4125 | nome=Lucas | acao=escreveu o relatorio | valor=8374
linha=4126 | nome=Sofia | acao=participou da aula | valor=2723
linha=4127 | nome=Paulo | acao=escreveu o relatorio | valor=3724
linha=4128 | nome=Otavio | acao=fez um experimento | valor=6076
linha=4129 | nome=Paulo | acao=otimizou o algoritmo | valor=9071
linha=4130 | nome=Paulo | acao=otimizou o algoritmo | valor=8600
linha=4131 | nome=Helena | acao=executou o benchmark | valor=9132
linha=4132 | nome=Ana | acao=estudou computacao | valor=1692
linha=4133 | nome=Felipe | acao=participou da aula | valor=6861
linha=4134 | nome=Renata | acao=fez um experimento | valor=1462
linha=4135 | nome=Daniela | acao=analisou os resultados | valor=5718
linha=4136 | nome=Igor | acao=executou o benchmark | valor=1556
linha=4137 | nome=Bruno | acao=analisou os resultados | valor=6643
linha=4138 | nome=Renata | acao=fez um experimento | valor=4933
linha=4139 | nome=Gabriela | acao=escreveu o relatorio | valor=6938
linha=4140 | nome=Carlos | acao=fez um experimento | valor=5052
linha=4141 | nome=Mariana | acao=estudou computacao | valor=3212
linha=4142 | nome=Tiago | acao=analisou os resultados | valor=9769
linha=4143 | nome=Ana | acao=estudou computacao | valor=1458
linha=4144 | nome=Igor | acao=estudou computacao | valor=9078
linha=4145 | nome=Daniela | acao=comparou as metricas | valor=5867
linha=4146 | nome=Helena | acao=fez um experimento | valor=1577
linha=4147 | nome=Sofia | acao=escreveu o relatorio | valor=5946
linha=4148 | nome=Bruno | acao=fez um experimento | valor=5376
linha=4149 | nome=Daniela | acao=analisou os resultados | valor=2650
linha=4150 | nome=Sofia | acao=executou o benchmark | valor=2722
linha=4151 | nome=Lucas | acao=fez um experimento | valor=7139
linha=4152 | nome=Helena | acao=executou o benchmark | valor=5902
linha=4153 | nome=Felipe | acao=analisou os resultados | valor=7102
linha=4154 | nome=Paulo | acao=analisou os resultados | valor=7052
linha=4155 | nome=Mariana | acao=fez um experimento | valor=6133
linha=4156 | nome=Mariana | acao=otimizou o algoritmo | valor=9191
linha=4157 | nome=Igor | acao=escreveu o relatorio | valor=1702
linha=4158 | nome=Renata | acao=fez um experimento | valor=7072
linha=4159 | nome=Sofia | acao=participou da aula | valor=2683
linha=4160 | nome=Paulo | acao=otimizou o algoritmo | valor=1800
linha=4161 | nome=Paulo | acao=executou o benchmark | valor=7054
linha=4162 | nome=Lucas | acao=analisou os resultados | valor=2540
linha=4163 | nome=Gabriela | acao=escreveu o relatorio | valor=7965
linha=4164 | nome=Joao | acao=estudou computacao | valor=7408
linha=4165 | nome=Bruno | acao=otimizou o algoritmo | valor=9271
linha=4166 | nome=Lucas | acao=participou da aula | valor=3711
linha=4167 | nome=Lucas | acao=estudou computacao | valor=4413
linha=4168 | nome=Daniela | acao=comparou as metricas | valor=6672
linha=4169 | nome=Natalia | acao=executou o benchmark | valor=2749
linha=4170 | nome=Igor | acao=estudou computacao | valor=6203
linha=4171 | nome=Karen | acao=estudou computacao | valor=4517
linha=4172 | nome=Daniela | acao=fez um experimento | valor=2916
linha=4173 | nome=Carlos | acao=executou o benchmark | valor=7916
linha=4174 | nome=Otavio | acao=fez um experimento | valor=5312
linha=4175 | nome=Otavio | acao=participou da aula | valor=8244
linha=4176 | nome=Otavio | acao=fez um experimento | valor=7503
linha=4177 | nome=Igor | acao=participou da aula | valor=2110
linha=4178 | nome=Felipe | acao=escreveu o relatorio | valor=5132
linha=4179 | nome=Renata | acao=fez um experimento | valor=5721
linha=4180 | nome=Renata | acao=participou da aula | valor=5378
linha=4181 | nome=Sofia | acao=participou da aula | valor=6887
linha=4182 | nome=Daniela | acao=executou o benchmark | valor=4048
linha=4183 | nome=Joao | acao=otimizou o algoritmo | valor=7745
linha=4184 | nome=Eduarda | acao=participou da aula | valor=4927
linha=4185 | nome=Renata | acao=participou da aula | valor=4872
linha=4186 | nome=Helena | acao=executou o benchmark | valor=4150
linha=4187 | nome=Vitor | acao=comparou as metricas | valor=8228
linha=4188 | nome=Felipe | acao=participou da aula | valor=5836
linha=4189 | nome=Carlos | acao=escreveu o relatorio | valor=7328
linha=4190 | nome=Ana | acao=participou da aula | valor=7866
linha=4191 | nome=Otavio | acao=analisou os resultados | valor=6442
linha=4192 | nome=Sofia | acao=escreveu o relatorio | valor=1845
linha=4193 | nome=Joao | acao=executou o benchmark | valor=3519
linha=4194 | nome=Helena | acao=participou da aula | valor=6652
linha=4195 | nome=Ana | acao=escreveu o relatorio | valor=1852
linha=4196 | nome=Karen | acao=comparou as metricas | valor=6698
linha=4197 | nome=Felipe | acao=fez um experimento | valor=1150
linha=4198 | nome=Felipe | acao=participou da aula | valor=3846
linha=4199 | nome=Otavio | acao=escreveu o relatorio | valor=9230
linha=4200 | nome=Gabriela | acao=analisou os resultados | valor=8890
linha=4201 | nome=Paulo | acao=analisou os resultados | valor=2866
linha=4202 | nome=Sofia | acao=estudou computacao | valor=4680
linha=4203 | nome=Vitor | acao=analisou os resultados | valor=4145
linha=4204 | nome=Bruno | acao=comparou as metricas | valor=5139
linha=4205 | nome=Mariana | acao=otimizou o algoritmo | valor=4006
linha=4206 | nome=Mariana | acao=comparou as metricas | valor=7046
linha=4207 | nome=Sofia | acao=fez um experimento | valor=5759
linha=4208 | nome=Bruno | acao=analisou os resultados | valor=2086
linha=4209 | nome=Paulo | acao=participou da aula | valor=4961
linha=4210 | nome=Tiago | acao=executou o benchmark | valor=9941
linha=4211 | nome=Tiago | acao=analisou os resultados | valor=8969
linha=4212 | nome=Joao | acao=analisou os resultados | valor=7642
linha=4213 | nome=Mariana | acao=participou da aula | valor=2157
linha=4214 | nome=Bruno | acao=escreveu o relatorio | valor=3643
linha=4215 | nome=Igor | acao=executou o benchmark | valor=3385
linha=4216 | nome=Karen | acao=analisou os resultados | valor=3970
linha=4217 | nome=Karen | acao=analisou os resultados | valor=9447
linha=4218 | nome=Tiago | acao=executou o benchmark | valor=1078
linha=4219 | nome=Joao | acao=otimizou o algoritmo | valor=4245
linha=4220 | nome=Paulo | acao=escreveu o relatorio | valor=8635
linha=4221 | nome=Paulo | acao=executou o benchmark | valor=1115
linha=4222 | nome=Helena | acao=fez um experimento | valor=8042
linha=4223 | nome=Otavio | acao=escreveu o relatorio | valor=2872
linha=4224 | nome=Joao | acao=executou o benchmark | valor=9285
linha=4225 | nome=Ana | acao=participou da aula | valor=1201
linha=4226 | nome=Carlos | acao=analisou os resultados | valor=6929
linha=4227 | nome=Gabriela | acao=otimizou o algoritmo | valor=7725
linha=4228 | nome=Sofia | acao=fez um experimento | valor=9017
linha=4229 | nome=Renata | acao=fez um experimento | valor=8975
linha=4230 | nome=Eduarda | acao=executou o benchmark | valor=1887
linha=4231 | nome=Karen | acao=otimizou o algoritmo | valor=7034
linha=4232 | nome=Renata | acao=fez um experimento | valor=2215
linha=4233 | nome=Natalia | acao=fez um experimento | valor=6048
linha=4234 | nome=Lucas | acao=escreveu o relatorio | valor=3714
linha=4235 | nome=Bruno | acao=analisou os resultados | valor=7655
linha=4236 | nome=Gabriela | acao=escreveu o relatorio | valor=7265
linha=4237 | nome=Tiago | acao=otimizou o algoritmo | valor=8746
linha=4238 | nome=Renata | acao=participou da aula | valor=8114
linha=4239 | nome=Lucas | acao=executou o benchmark | valor=7007
linha=4240 | nome=Igor | acao=participou da aula | valor=6333
linha=4241 | nome=Lucas | acao=analisou os resultados | valor=8454
linha=4242 | nome=Mariana | acao=comparou as metricas | valor=4786
linha=4243 | nome=Natalia | acao=fez um experimento | valor=3582
linha=4244 | nome=Ana | acao=fez um experimento | valor=7835
linha=4245 | nome=Paulo | acao=escreveu o relatorio | valor=5473
linha=4246 | nome=Felipe | acao=otimizou o algoritmo | valor=7515
linha=4247 | nome=Lucas | acao=otimizou o algoritmo | valor=8433
linha=4248 | nome=Vitor | acao=analisou os resultados | valor=8076
linha=4249 | nome=Daniela | acao=executou o benchmark | valor=3432
linha=4250 | nome=Joao | acao=participou da aula | valor=8673
linha=4251 | nome=Felipe | acao=executou o benchmark | valor=8701
linha=4252 | nome=Paulo | acao=escreveu o relatorio | valor=8986
linha=4253 | nome=Eduarda | acao=executou o benchmark | valor=1449
linha=4254 | nome=Ana | acao=otimizou o algoritmo | valor=9669
linha=4255 | nome=Joao | acao=escreveu o relatorio | valor=2406
linha=4256 | nome=Gabriela | acao=participou da aula | valor=4793
linha=4257 | nome=Lucas | acao=executou o benchmark | valor=5925
linha=4258 | nome=Igor | acao=analisou os resultados | valor=1774
linha=4259 | nome=Vitor | acao=executou o benchmark | valor=4224
linha=4260 | nome=Daniela | acao=analisou os resultados | valor=4081
linha=4261 | nome=Sofia | acao=otimizou o algoritmo | valor=4378
linha=4262 | nome=Otavio | acao=participou da aula | valor=6900
linha=4263 | nome=Joao | acao=comparou as metricas | valor=6683
linha=4264 | nome=Ana | acao=participou da aula | valor=8207
linha=4265 | nome=Helena | acao=estudou computacao | valor=4069
linha=4266 | nome=Otavio | acao=fez um experimento | valor=7650
linha=4267 | nome=Gabriela | acao=estudou computacao | valor=7568
linha=4268 | nome=Joao | acao=otimizou o algoritmo | valor=5671
linha=4269 | nome=Mariana | acao=estudou computacao | valor=4381
linha=4270 | nome=Paulo | acao=participou da aula | valor=4518
linha=4271 | nome=Mariana | acao=participou da aula | valor=8816
linha=4272 | nome=Renata | acao=analisou os resultados | valor=5440
linha=4273 | nome=Karen | acao=estudou computacao | valor=7372
linha=4274 | nome=Gabriela | acao=participou da aula | valor=2480
linha=4275 | nome=Bruno | acao=analisou os resultados | valor=4981
linha=4276 | nome=Natalia | acao=otimizou o algoritmo | valor=3828
linha=4277 | nome=Paulo | acao=otimizou o algoritmo | valor=3024
linha=4278 | nome=Tiago | acao=otimizou o algoritmo | valor=1325
linha=4279 | nome=Carlos | acao=executou o benchmark | valor=3017
linha=4280 | nome=Gabriela | acao=participou da aula | valor=2266
linha=4281 | nome=Lucas | acao=otimizou o algoritmo | valor=5102
linha=4282 | nome=Gabriela | acao=escreveu o relatorio | valor=2127
linha=4283 | nome=Mariana | acao=analisou os resultados | valor=7930
linha=4284 | nome=Felipe | acao=executou o benchmark | valor=6313
linha=4285 | nome=Igor | acao=analisou os resultados | valor=4462
linha=4286 | nome=Gabriela | acao=escreveu o relatorio | valor=8739
linha=4287 | nome=Tiago | acao=fez um experimento | valor=2224
linha=4288 | nome=Gabriela | acao=participou da aula | valor=5867
linha=4289 | nome=Karen | acao=executou o benchmark | valor=4322
linha=4290 | nome=Lucas | acao=estudou computacao | valor=9389
linha=4291 | nome=Renata | acao=estudou computacao | valor=3502
linha=4292 | nome=Ana | acao=comparou as metricas | valor=9323
linha=4293 | nome=Gabriela | acao=analisou os resultados | valor=5929
linha=4294 | nome=Tiago | acao=comparou as metricas | valor=3851
linha=4295 | nome=Joao | acao=escreveu o relatorio | valor=4934
linha=4296 | nome=Lucas | acao=executou o benchmark | valor=5413
linha=4297 | nome=Lucas | acao=participou da aula | valor=9786
linha=4298 | nome=Natalia | acao=fez um experimento | valor=3493
linha=4299 | nome=Daniela | acao=analisou os resultados | valor=1456
linha=4300 | nome=Paulo | acao=otimizou o algoritmo | valor=6624
linha=4301 | nome=Lucas | acao=escreveu o relatorio | valor=5674
linha=4302 | nome=Carlos | acao=participou da aula | valor=5142
linha=4303 | nome=Ana | acao=estudou computacao | valor=9944
linha=4304 | nome=Felipe | acao=participou da aula | valor=3682
linha=4305 | nome=Igor | acao=executou o benchmark | valor=2070
linha=4306 | nome=Renata | acao=fez um experimento | valor=9978
linha=4307 | nome=Mariana | acao=participou da aula | valor=2140
linha=4308 | nome=Daniela | acao=escreveu o relatorio | valor=9689
linha=4309 | nome=Otavio | acao=escreveu o relatorio | valor=6332
linha=4310 | nome=Daniela | acao=analisou os resultados | valor=7339
linha=4311 | nome=Igor | acao=estudou computacao | valor=2146
linha=4312 | nome=Paulo | acao=comparou as metricas | valor=8975
linha=4313 | nome=Sofia | acao=fez um experimento | valor=5251
linha=4314 | nome=Eduarda | acao=estudou computacao | valor=5567
linha=4315 | nome=Mariana | acao=escreveu o relatorio | valor=4214
linha=4316 | nome=Karen | acao=participou da aula | valor=1056
linha=4317 | nome=Mariana | acao=otimizou o algoritmo | valor=4332
linha=4318 | nome=Karen | acao=participou da aula | valor=1690
linha=4319 | nome=Gabriela | acao=fez um experimento | valor=4789
linha=4320 | nome=Renata | acao=escreveu o relatorio | valor=2541
linha=4321 | nome=Igor | acao=fez um experimento | valor=4783
linha=4322 | nome=Lucas | acao=analisou os resultados | valor=2488
linha=4323 | nome=Gabriela | acao=analisou os resultados | valor=1981
linha=4324 | nome=Mariana | acao=escreveu o relatorio | valor=6719
linha=4325 | nome=Paulo | acao=escreveu o relatorio | valor=4354
linha=4326 | nome=Natalia | acao=executou o benchmark | valor=3176
linha=4327 | nome=Paulo | acao=comparou as metricas | valor=2661
linha=4328 | nome=Igor | acao=escreveu o relatorio | valor=8718
linha=4329 | nome=Daniela | acao=executou o benchmark | valor=3910
linha=4330 | nome=Carlos | acao=analisou os resultados | valor=2653
linha=4331 | nome=Mariana | acao=estudou computacao | valor=3733
linha=4332 | nome=Bruno | acao=analisou os resultados | valor=4235
linha=4333 | nome=Igor | acao=estudou computacao | valor=9523
linha=4334 | nome=Ana | acao=otimizou o algoritmo | valor=9341
linha=4335 | nome=Sofia | acao=estudou computacao | valor=2860
linha=4336 | nome=Eduarda | acao=participou da aula | valor=8482
linha=4337 | nome=Igor | acao=estudou computacao | valor=7653
linha=4338 | nome=Sofia | acao=estudou computacao | valor=4247
linha=4339 | nome=Joao | acao=fez um experimento | valor=5630
linha=4340 | nome=Ana | acao=fez um experimento | valor=6720
linha=4341 | nome=Felipe | acao=fez um experimento | valor=3710
linha=4342 | nome=Eduarda | acao=executou o benchmark | valor=6897
linha=4343 | nome=Renata | acao=escreveu o relatorio | valor=5336
linha=4344 | nome=Eduarda | acao=estudou computacao | valor=7465
linha=4345 | nome=Felipe | acao=otimizou o algoritmo | valor=5321
linha=4346 | nome=Sofia | acao=participou da aula | valor=4455
linha=4347 | nome=Karen | acao=analisou os resultados | valor=1681
linha=4348 | nome=Renata | acao=escreveu o relatorio | valor=5668
linha=4349 | nome=Daniela | acao=estudou computacao | valor=1089
linha=4350 | nome=Daniela | acao=estudou computacao | valor=3364
linha=4351 | nome=Vitor | acao=participou da aula | valor=1189
linha=4352 | nome=Natalia | acao=participou da aula | valor=2654
linha=4353 | nome=Karen | acao=participou da aula | valor=5586
linha=4354 | nome=Renata | acao=comparou as metricas | valor=2053
linha=4355 | nome=Helena | acao=comparou as metricas | valor=8168
linha=4356 | nome=Daniela | acao=executou o benchmark | valor=4185
linha=4357 | nome=Natalia | acao=fez um experimento | valor=6612
linha=4358 | nome=Carlos | acao=fez um experimento | valor=6268
linha=4359 | nome=Otavio | acao=otimizou o algoritmo | valor=4109
linha=4360 | nome=Paulo | acao=participou da aula | valor=7705
linha=4361 | nome=Helena | acao=analisou os resultados | valor=2550
linha=4362 | nome=Eduarda | acao=escreveu o relatorio | valor=4660
linha=4363 | nome=Helena | acao=escreveu o relatorio | valor=5404
linha=4364 | nome=Ana | acao=participou da aula | valor=4650
linha=4365 | nome=Vitor | acao=executou o benchmark | valor=5951
linha=4366 | nome=Sofia | acao=otimizou o algoritmo | valor=4927
linha=4367 | nome=Tiago | acao=escreveu o relatorio | valor=7906
linha=4368 | nome=Mariana | acao=escreveu o relatorio | valor=3323
linha=4369 | nome=Paulo | acao=executou o benchmark | valor=4067
linha=4370 | nome=Joao | acao=participou da aula | valor=6262
linha=4371 | nome=Vitor | acao=fez um experimento | valor=5131
linha=4372 | nome=Renata | acao=analisou os resultados | valor=2408
linha=4373 | nome=Eduarda | acao=escreveu o relatorio | valor=5679
linha=4374 | nome=Carlos | acao=otimizou o algoritmo | valor=1078
linha=4375 | nome=Helena | acao=estudou computacao | valor=8251
linha=4376 | nome=Helena | acao=escreveu o relatorio | valor=6084
linha=4377 | nome=Sofia | acao=participou da aula | valor=1701
linha=4378 | nome=Gabriela | acao=fez um experimento | valor=2577
linha=4379 | nome=Helena | acao=participou da aula | valor=4627
linha=4380 | nome=Karen | acao=fez um experimento | valor=8222
linha=4381 | nome=Paulo | acao=analisou os resultados | valor=9571
