=== BUSCA SEQUENCIAL ===
Diretorio: data/txt
Nome buscado: Mariana
Algoritmo: KMP
Arquivos analisados: 12
Ocorrencias encontradas: 828
Tempo: 46,431 ms
Arquivo: data/txt/lote_1/dados_001.txt | Linha: 13 | Conteudo: linha=13 | nome=Mariana | acao=fez um experimento | valor=5094
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 619 | Conteudo: linha=619 | nome=Mariana | acao=executou o benchmark | valor=1077
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 620 | Conteudo: linha=620 | nome=Mariana | acao=analisou os resultados | valor=8056
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 629 | Conteudo: linha=629 | nome=Mariana | acao=escreveu o relatorio | valor=5271
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 632 | Conteudo: linha=632 | nome=Mariana | acao=escreveu o relatorio | valor=5914
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 640 | Conteudo: linha=640 | nome=Mariana | acao=comparou as metricas | valor=1244
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 657 | Conteudo: linha=657 | nome=Mariana | acao=otimizou o algoritmo | valor=7128
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 658 | Conteudo: linha=658 | nome=Mariana | acao=participou da aula | valor=5098
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 661 | Conteudo: linha=661 | nome=Mariana | acao=participou da aula | valor=3870
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 673 | Conteudo: linha=673 | nome=Mariana | acao=analisou os resultados | valor=5257
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 675 | Conteudo: linha=675 | nome=Mariana | acao=participou da aula | valor=4474
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 679 | Conteudo: linha=679 | nome=Mariana | acao=escreveu o relatorio | valor=4812
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 696 | Conteudo: linha=696 | nome=Mariana | acao=analisou os resultados | valor=7204
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 697 | Conteudo: linha=697 | nome=Mariana | acao=escreveu o relatorio | valor=6149
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 698 | Conteudo: linha=698 | nome=Mariana | acao=estudou computacao | valor=7322
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 705 | Conteudo: linha=705 | nome=Mariana | acao=analisou os resultados | valor=4378
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 712 | Conteudo: linha=712 | nome=Mariana | acao=analisou os resultados | valor=2730
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 714 | Conteudo: linha=714 | nome=Mariana | acao=comparou as metricas | valor=1406
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 728 | Conteudo: linha=728 | nome=Mariana | acao=executou o benchmark | valor=2262
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 731 | Conteudo: linha=731 | nome=Mariana | acao=otimizou o algoritmo | valor=9106
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 749 | Conteudo: linha=749 | nome=Mariana | acao=participou da aula | valor=7729
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 785 | Conteudo: linha=785 | nome=Mariana | acao=escreveu o relatorio | valor=8951
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 1 | Conteudo: linha=1 | nome=Mariana | acao=analisou os resultados | valor=8830
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 5 | Conteudo: linha=5 | nome=Mariana | acao=escreveu o relatorio | valor=3148
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 14 | Conteudo: linha=14 | nome=Mariana | acao=escreveu o relatorio | valor=5734
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 31 | Conteudo: linha=31 | nome=Mariana | acao=otimizou o algoritmo | valor=6560
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 32 | Conteudo: linha=32 | nome=Mariana | acao=executou o benchmark | valor=1062
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 42 | Conteudo: linha=42 | nome=Mariana | acao=escreveu o relatorio | valor=7169
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 44 | Conteudo: linha=44 | nome=Mariana | acao=otimizou o algoritmo | valor=3459
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 46 | Conteudo: linha=46 | nome=Mariana | acao=escreveu o relatorio | valor=2764
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 71 | Conteudo: linha=71 | nome=Mariana | acao=comparou as metricas | valor=8161
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 118 | Conteudo: linha=118 | nome=Mariana | acao=otimizou o algoritmo | valor=2287
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 121 | Conteudo: linha=121 | nome=Mariana | acao=estudou computacao | valor=2157
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 135 | Conteudo: linha=135 | nome=Mariana | acao=comparou as metricas | valor=2726
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 137 | Conteudo: linha=137 | nome=Mariana | acao=analisou os resultados | valor=6865
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 146 | Conteudo: linha=146 | nome=Mariana | acao=escreveu o relatorio | valor=4647
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 162 | Conteudo: linha=162 | nome=Mariana | acao=comparou as metricas | valor=4806
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 180 | Conteudo: linha=180 | nome=Mariana | acao=fez um experimento | valor=8499
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 181 | Conteudo: linha=181 | nome=Mariana | acao=participou da aula | valor=3884
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 208 | Conteudo: linha=208 | nome=Mariana | acao=estudou computacao | valor=6331
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 215 | Conteudo: linha=215 | nome=Mariana | acao=executou o benchmark | valor=4701
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 228 | Conteudo: linha=228 | nome=Mariana | acao=executou o benchmark | valor=9660
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 239 | Conteudo: linha=239 | nome=Mariana | acao=analisou os resultados | valor=3723
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 268 | Conteudo: linha=268 | nome=Mariana | acao=executou o benchmark | valor=9731
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 272 | Conteudo: linha=272 | nome=Mariana | acao=analisou os resultados | valor=1032
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 273 | Conteudo: linha=273 | nome=Mariana | acao=executou o benchmark | valor=9689
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 294 | Conteudo: linha=294 | nome=Mariana | acao=participou da aula | valor=4746
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 300 | Conteudo: linha=300 | nome=Mariana | acao=executou o benchmark | valor=7891
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 309 | Conteudo: linha=309 | nome=Mariana | acao=fez um experimento | valor=9452
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 311 | Conteudo: linha=311 | nome=Mariana | acao=estudou computacao | valor=8240
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 318 | Conteudo: linha=318 | nome=Mariana | acao=fez um experimento | valor=3955
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 319 | Conteudo: linha=319 | nome=Mariana | acao=otimizou o algoritmo | valor=9192
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 341 | Conteudo: linha=341 | nome=Mariana | acao=analisou os resultados | valor=7709
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 350 | Conteudo: linha=350 | nome=Mariana | acao=analisou os resultados | valor=2723
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 351 | Conteudo: linha=351 | nome=Mariana | acao=escreveu o relatorio | valor=3433
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 359 | Conteudo: linha=359 | nome=Mariana | acao=estudou computacao | valor=5186
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 366 | Conteudo: linha=366 | nome=Mariana | acao=fez um experimento | valor=1560
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 396 | Conteudo: linha=396 | nome=Mariana | acao=estudou computacao | valor=4622
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 410 | Conteudo: linha=410 | nome=Mariana | acao=fez um experimento | valor=6865
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 411 | Conteudo: linha=411 | nome=Mariana | acao=escreveu o relatorio | valor=2161
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 421 | Conteudo: linha=421 | nome=Mariana | acao=fez um experimento | valor=9695
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 469 | Conteudo: linha=469 | nome=Mariana | acao=comparou as metricas | valor=5710
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 505 | Conteudo: linha=505 | nome=Mariana | acao=participou da aula | valor=8906
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 506 | Conteudo: linha=506 | nome=Mariana | acao=otimizou o algoritmo | valor=7634
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 509 | Conteudo: linha=509 | nome=Mariana | acao=escreveu o relatorio | valor=6188
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 521 | Conteudo: linha=521 | nome=Mariana | acao=escreveu o relatorio | valor=5908
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 532 | Conteudo: linha=532 | nome=Mariana | acao=escreveu o relatorio | valor=7851
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 540 | Conteudo: linha=540 | nome=Mariana | acao=executou o benchmark | valor=7223
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 541 | Conteudo: linha=541 | nome=Mariana | acao=analisou os resultados | valor=7386
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 546 | Conteudo: linha=546 | nome=Mariana | acao=participou da aula | valor=8341
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 549 | Conteudo: linha=549 | nome=Mariana | acao=fez um experimento | valor=4596
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 551 | Conteudo: linha=551 | nome=Mariana | acao=estudou computacao | valor=6557
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 577 | Conteudo: linha=577 | nome=Mariana | acao=comparou as metricas | valor=5974
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 580 | Conteudo: linha=580 | nome=Mariana | acao=escreveu o relatorio | valor=6738
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 588 | Conteudo: linha=588 | nome=Mariana | acao=executou o benchmark | valor=6175
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 632 | Conteudo: linha=632 | nome=Mariana | acao=comparou as metricas | valor=7877
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 637 | Conteudo: linha=637 | nome=Mariana | acao=otimizou o algoritmo | valor=1841
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 641 | Conteudo: linha=641 | nome=Mariana | acao=otimizou o algoritmo | valor=9152
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 643 | Conteudo: linha=643 | nome=Mariana | acao=fez um experimento | valor=6873
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 644 | Conteudo: linha=644 | nome=Mariana | acao=escreveu o relatorio | valor=1641
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 676 | Conteudo: linha=676 | nome=Mariana | acao=executou o benchmark | valor=9668
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 678 | Conteudo: linha=678 | nome=Mariana | acao=analisou os resultados | valor=6882
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 696 | Conteudo: linha=696 | nome=Mariana | acao=otimizou o algoritmo | valor=4861
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 713 | Conteudo: linha=713 | nome=Mariana | acao=estudou computacao | valor=5495
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 714 | Conteudo: linha=714 | nome=Mariana | acao=estudou computacao | valor=5088
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 718 | Conteudo: linha=718 | nome=Mariana | acao=analisou os resultados | valor=8033
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 719 | Conteudo: linha=719 | nome=Mariana | acao=executou o benchmark | valor=5100
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 771 | Conteudo: linha=771 | nome=Mariana | acao=fez um experimento | valor=4409
Arquivo: data/txt/lote_1/dados_010.txt | Linha: 778 | Conteudo: linha=778 | nome=Mariana | acao=escreveu o relatorio | valor=8036
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 1 | Conteudo: linha=1 | nome=Mariana | acao=analisou os resultados | valor=3800
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 8 | Conteudo: linha=8 | nome=Mariana | acao=analisou os resultados | valor=1499
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 13 | Conteudo: linha=13 | nome=Mariana | acao=comparou as metricas | valor=9501
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 22 | Conteudo: linha=22 | nome=Mariana | acao=fez um experimento | valor=4492
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 32 | Conteudo: linha=32 | nome=Mariana | acao=participou da aula | valor=6719
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 38 | Conteudo: linha=38 | nome=Mariana | acao=executou o benchmark | valor=2360
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 57 | Conteudo: linha=57 | nome=Mariana | acao=analisou os resultados | valor=3393
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 66 | Conteudo: linha=66 | nome=Mariana | acao=escreveu o relatorio | valor=9302
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 69 | Conteudo: linha=69 | nome=Mariana | acao=fez um experimento | valor=9322
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 70 | Conteudo: linha=70 | nome=Mariana | acao=otimizou o algoritmo | valor=4112
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 76 | Conteudo: linha=76 | nome=Mariana | acao=escreveu o relatorio | valor=6379
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 91 | Conteudo: linha=91 | nome=Mariana | acao=otimizou o algoritmo | valor=4802
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 98 | Conteudo: linha=98 | nome=Mariana | acao=executou o benchmark | valor=5183
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 113 | Conteudo: linha=113 | nome=Mariana | acao=analisou os resultados | valor=4000
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 120 | Conteudo: linha=120 | nome=Mariana | acao=escreveu o relatorio | valor=7971
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 125 | Conteudo: linha=125 | nome=Mariana | acao=analisou os resultados | valor=2776
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 126 | Conteudo: linha=126 | nome=Mariana | acao=executou o benchmark | valor=8898
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 128 | Conteudo: linha=128 | nome=Mariana | acao=participou da aula | valor=6117
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 175 | Conteudo: linha=175 | nome=Mariana | acao=executou o benchmark | valor=8055
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 185 | Conteudo: linha=185 | nome=Mariana | acao=fez um experimento | valor=8987
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 188 | Conteudo: linha=188 | nome=Mariana | acao=analisou os resultados | valor=5519
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 191 | Conteudo: linha=191 | nome=Mariana | acao=analisou os resultados | valor=7339
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 197 | Conteudo: linha=197 | nome=Mariana | acao=escreveu o relatorio | valor=7821
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 202 | Conteudo: linha=202 | nome=Mariana | acao=participou da aula | valor=1708
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 215 | Conteudo: linha=215 | nome=Mariana | acao=analisou os resultados | valor=5279
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 219 | Conteudo: linha=219 | nome=Mariana | acao=comparou as metricas | valor=7044
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 229 | Conteudo: linha=229 | nome=Mariana | acao=executou o benchmark | valor=4687
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 235 | Conteudo: linha=235 | nome=Mariana | acao=estudou computacao | valor=4166
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 250 | Conteudo: linha=250 | nome=Mariana | acao=fez um experimento | valor=8858
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 260 | Conteudo: linha=260 | nome=Mariana | acao=participou da aula | valor=7505
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 263 | Conteudo: linha=263 | nome=Mariana | acao=executou o benchmark | valor=6570
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 282 | Conteudo: linha=282 | nome=Mariana | acao=analisou os resultados | valor=3241
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 289 | Conteudo: linha=289 | nome=Mariana | acao=otimizou o algoritmo | valor=1538
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 292 | Conteudo: linha=292 | nome=Mariana | acao=escreveu o relatorio | valor=6659
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 302 | Conteudo: linha=302 | nome=Mariana | acao=escreveu o relatorio | valor=2403
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 306 | Conteudo: linha=306 | nome=Mariana | acao=estudou computacao | valor=3342
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 313 | Conteudo: linha=313 | nome=Mariana | acao=estudou computacao | valor=1630
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 340 | Conteudo: linha=340 | nome=Mariana | acao=escreveu o relatorio | valor=8127
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 343 | Conteudo: linha=343 | nome=Mariana | acao=analisou os resultados | valor=1180
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 349 | Conteudo: linha=349 | nome=Mariana | acao=escreveu o relatorio | valor=9498
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 366 | Conteudo: linha=366 | nome=Mariana | acao=estudou computacao | valor=1961
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 395 | Conteudo: linha=395 | nome=Mariana | acao=participou da aula | valor=4290
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 401 | Conteudo: linha=401 | nome=Mariana | acao=comparou as metricas | valor=1636
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 415 | Conteudo: linha=415 | nome=Mariana | acao=analisou os resultados | valor=7222
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 441 | Conteudo: linha=441 | nome=Mariana | acao=escreveu o relatorio | valor=8270
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 457 | Conteudo: linha=457 | nome=Mariana | acao=otimizou o algoritmo | valor=3282
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 461 | Conteudo: linha=461 | nome=Mariana | acao=escreveu o relatorio | valor=8041
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 469 | Conteudo: linha=469 | nome=Mariana | acao=comparou as metricas | valor=7244
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 485 | Conteudo: linha=485 | nome=Mariana | acao=analisou os resultados | valor=3106
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 488 | Conteudo: linha=488 | nome=Mariana | acao=escreveu o relatorio | valor=3805
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 494 | Conteudo: linha=494 | nome=Mariana | acao=comparou as metricas | valor=9327
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 507 | Conteudo: linha=507 | nome=Mariana | acao=comparou as metricas | valor=9985
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 540 | Conteudo: linha=540 | nome=Mariana | acao=participou da aula | valor=4786
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 558 | Conteudo: linha=558 | nome=Mariana | acao=escreveu o relatorio | valor=5367
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 566 | Conteudo: linha=566 | nome=Mariana | acao=comparou as metricas | valor=4150
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 567 | Conteudo: linha=567 | nome=Mariana | acao=analisou os resultados | valor=3232
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 581 | Conteudo: linha=581 | nome=Mariana | acao=analisou os resultados | valor=2955
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 588 | Conteudo: linha=588 | nome=Mariana | acao=analisou os resultados | valor=8969
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 605 | Conteudo: linha=605 | nome=Mariana | acao=escreveu o relatorio | valor=7930
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 607 | Conteudo: linha=607 | nome=Mariana | acao=comparou as metricas | valor=7602
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 614 | Conteudo: linha=614 | nome=Mariana | acao=comparou as metricas | valor=4218
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 616 | Conteudo: linha=616 | nome=Mariana | acao=participou da aula | valor=5477
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 626 | Conteudo: linha=626 | nome=Mariana | acao=escreveu o relatorio | valor=4080
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 644 | Conteudo: linha=644 | nome=Mariana | acao=estudou computacao | valor=1586
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 656 | Conteudo: linha=656 | nome=Mariana | acao=executou o benchmark | valor=5733
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 670 | Conteudo: linha=670 | nome=Mariana | acao=participou da aula | valor=8591
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 677 | Conteudo: linha=677 | nome=Mariana | acao=escreveu o relatorio | valor=8948
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 698 | Conteudo: linha=698 | nome=Mariana | acao=participou da aula | valor=8678
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 710 | Conteudo: linha=710 | nome=Mariana | acao=escreveu o relatorio | valor=8679
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 712 | Conteudo: linha=712 | nome=Mariana | acao=analisou os resultados | valor=5748
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 734 | Conteudo: linha=734 | nome=Mariana | acao=fez um experimento | valor=5649
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 743 | Conteudo: linha=743 | nome=Mariana | acao=analisou os resultados | valor=6176
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 744 | Conteudo: linha=744 | nome=Mariana | acao=fez um experimento | valor=1244
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 749 | Conteudo: linha=749 | nome=Mariana | acao=analisou os resultados | valor=3804
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 750 | Conteudo: linha=750 | nome=Mariana | acao=participou da aula | valor=1032
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 767 | Conteudo: linha=767 | nome=Mariana | acao=estudou computacao | valor=5204
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 778 | Conteudo: linha=778 | nome=Mariana | acao=escreveu o relatorio | valor=4492
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 780 | Conteudo: linha=780 | nome=Mariana | acao=otimizou o algoritmo | valor=6212
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 794 | Conteudo: linha=794 | nome=Mariana | acao=comparou as metricas | valor=5550
Arquivo: data/txt/lote_2/dados_011.txt | Linha: 797 | Conteudo: linha=797 | nome=Mariana | acao=estudou computacao | valor=5677
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 2 | Conteudo: linha=2 | nome=Mariana | acao=analisou os resultados | valor=5641
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 72 | Conteudo: linha=72 | nome=Mariana | acao=otimizou o algoritmo | valor=4213
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 88 | Conteudo: linha=88 | nome=Mariana | acao=executou o benchmark | valor=8218
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 92 | Conteudo: linha=92 | nome=Mariana | acao=escreveu o relatorio | valor=5997
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 105 | Conteudo: linha=105 | nome=Mariana | acao=fez um experimento | valor=4507
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 106 | Conteudo: linha=106 | nome=Mariana | acao=estudou computacao | valor=6013
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 110 | Conteudo: linha=110 | nome=Mariana | acao=estudou computacao | valor=9066
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 130 | Conteudo: linha=130 | nome=Mariana | acao=executou o benchmark | valor=2664
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 147 | Conteudo: linha=147 | nome=Mariana | acao=participou da aula | valor=4467
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 154 | Conteudo: linha=154 | nome=Mariana | acao=analisou os resultados | valor=6791
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 166 | Conteudo: linha=166 | nome=Mariana | acao=otimizou o algoritmo | valor=4916
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 171 | Conteudo: linha=171 | nome=Mariana | acao=estudou computacao | valor=6435
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 190 | Conteudo: linha=190 | nome=Mariana | acao=estudou computacao | valor=2060
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 197 | Conteudo: linha=197 | nome=Mariana | acao=fez um experimento | valor=2932
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 199 | Conteudo: linha=199 | nome=Mariana | acao=participou da aula | valor=6398
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 214 | Conteudo: linha=214 | nome=Mariana | acao=executou o benchmark | valor=4709
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 219 | Conteudo: linha=219 | nome=Mariana | acao=otimizou o algoritmo | valor=2962
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 222 | Conteudo: linha=222 | nome=Mariana | acao=fez um experimento | valor=8070
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 245 | Conteudo: linha=245 | nome=Mariana | acao=escreveu o relatorio | valor=6914
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 248 | Conteudo: linha=248 | nome=Mariana | acao=fez um experimento | valor=2893
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 263 | Conteudo: linha=263 | nome=Mariana | acao=executou o benchmark | valor=7318
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 272 | Conteudo: linha=272 | nome=Mariana | acao=otimizou o algoritmo | valor=2342
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 276 | Conteudo: linha=276 | nome=Mariana | acao=otimizou o algoritmo | valor=9837
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 277 | Conteudo: linha=277 | nome=Mariana | acao=executou o benchmark | valor=3035
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 281 | Conteudo: linha=281 | nome=Mariana | acao=escreveu o relatorio | valor=2675
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 297 | Conteudo: linha=297 | nome=Mariana | acao=estudou computacao | valor=1507
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 298 | Conteudo: linha=298 | nome=Mariana | acao=otimizou o algoritmo | valor=7988
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 323 | Conteudo: linha=323 | nome=Mariana | acao=fez um experimento | valor=6887
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 324 | Conteudo: linha=324 | nome=Mariana | acao=otimizou o algoritmo | valor=7119
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 326 | Conteudo: linha=326 | nome=Mariana | acao=fez um experimento | valor=9259
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 353 | Conteudo: linha=353 | nome=Mariana | acao=estudou computacao | valor=6542
