linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=2453
linha=3841 | nome=Natalia | acao=otimizou o algoritmo | valor=3698
linha=3842 | nome=Paulo | acao=otimizou o algoritmo | valor=3338
linha=3843 | nome=Igor | acao=analisou os resultados | valor=9553
linha=3844 | nome=Karen | acao=fez um experimento | valor=5557
linha=3845 | nome=Carlos | acao=estudou computacao | valor=3443
linha=3846 | nome=Carlos | acao=comparou as metricas | valor=2536
linha=3847 | nome=Ana | acao=fez um experimento | valor=4286
linha=3848 | nome=Lucas | acao=comparou as metricas | valor=3552
linha=3849 | nome=Mariana | acao=otimizou o algoritmo | valor=4213
linha=3850 | nome=Sofia | acao=estudou computacao | valor=9832
linha=3851 | nome=Lucas | acao=escreveu o relatorio | valor=2920
linha=3852 | nome=Ana | acao=escreveu o relatorio | valor=9033
linha=3853 | nome=Igor | acao=executou o benchmark | valor=5153
linha=3854 | nome=Natalia | acao=otimizou o algoritmo | valor=5313
linha=3855 | nome=Daniela | acao=comparou as metricas | valor=3534
linha=3856 | nome=Gabriela | acao=escreveu o relatorio | valor=9681
linha=3857 | nome=Helena | acao=otimizou o algoritmo | valor=1569
linha=3858 | nome=Otavio | acao=analisou os resultados | valor=3101
linha=3859 | nome=Otavio | acao=comparou as metricas | valor=2420
linha=3860 | nome=Vitor | acao=otimizou o algoritmo | valor=6796
linha=3861 | nome=Bruno | acao=participou da aula | valor=3849
linha=3862 | nome=Karen | acao=estudou computacao | valor=9985
linha=3863 | nome=Renata | acao=otimizou o algoritmo | valor=6705
linha=3864 | nome=Karen | acao=fez um experimento | valor=2643
linha=3865 | nome=Mariana | acao=executou o benchmark | valor=8218
linha=3866 | nome=Gabriela | acao=escreveu o relatorio | valor=3224
linha=3867 | nome=Eduarda | acao=participou da aula | valor=3760
linha=3868 | nome=Bruno | acao=participou da aula | valor=6366
linha=3869 | nome=Joao | acao=otimizou o algoritmo | valor=2085
linha=3870 | nome=Vitor | acao=fez um experimento | valor=1799
linha=3871 | nome=Renata | acao=otimizou o algoritmo | valor=5197
linha=3872 | nome=Mariana | acao=analisou os resultados | valor=5416
linha=3873 | nome=Tiago | acao=escreveu o relatorio | valor=5785
linha=3874 | nome=Daniela | acao=executou o benchmark | valor=5167
linha=3875 | nome=Lucas | acao=escreveu o relatorio | valor=6669
linha=3876 | nome=Karen | acao=comparou as metricas | valor=1968
linha=3877 | nome=Karen | acao=otimizou o algoritmo | valor=5664
linha=3878 | nome=Lucas | acao=escreveu o relatorio | valor=3257
linha=3879 | nome=Lucas | acao=executou o benchmark | valor=8088
linha=3880 | nome=Joao | acao=estudou computacao | valor=5571
linha=3881 | nome=Felipe | acao=fez um experimento | valor=1085
linha=3882 | nome=Mariana | acao=fez um experimento | valor=4507
linha=3883 | nome=Mariana | acao=estudou computacao | valor=6013
linha=3884 | nome=Karen | acao=otimizou o algoritmo | valor=7150
linha=3885 | nome=Otavio | acao=participou da aula | valor=2698
linha=3886 | nome=Renata | acao=executou o benchmark | valor=5555
linha=3887 | nome=Mariana | acao=estudou computacao | valor=9066
linha=3888 | nome=Lucas | acao=estudou computacao | valor=5743
linha=3889 | nome=Sofia | acao=participou da aula | valor=7167
linha=3890 | nome=Daniela | acao=otimizou o algoritmo | valor=7712
linha=3891 | nome=Carlos | acao=otimizou o algoritmo | valor=8636
linha=3892 | nome=Felipe | acao=estudou computacao | valor=7587
linha=3893 | nome=Renata | acao=participou da aula | valor=8480
linha=3894 | nome=Renata | acao=executou o benchmark | valor=8131
linha=3895 | nome=Renata | acao=fez um experimento | valor=9468
linha=3896 | nome=Joao | acao=fez um experimento | valor=8473
linha=3897 | nome=Tiago | acao=escreveu o relatorio | valor=2245
linha=3898 | nome=Daniela | acao=fez um experimento | valor=4670
linha=3899 | nome=Natalia | acao=analisou os resultados | valor=9214
linha=3900 | nome=Bruno | acao=escreveu o relatorio | valor=2074
linha=3901 | nome=Helena | acao=comparou as metricas | valor=5533
linha=3902 | nome=Carlos | acao=fez um experimento | valor=3246
linha=3903 | nome=Carlos | acao=fez um experimento | valor=4708
linha=3904 | nome=Sofia | acao=participou da aula | valor=5704
linha=3905 | nome=Vitor | acao=participou da aula | valor=8270
linha=3906 | nome=Carlos | acao=executou o benchmark | valor=1746
linha=3907 | nome=Mariana | acao=executou o benchmark | valor=2664
linha=3908 | nome=Natalia | acao=participou da aula | valor=9271
linha=3909 | nome=Natalia | acao=escreveu o relatorio | valor=3500
linha=3910 | nome=Sofia | acao=participou da aula | valor=9648
linha=3911 | nome=Ana | acao=escreveu o relatorio | valor=1936
linha=3912 | nome=Natalia | acao=executou o benchmark | valor=9276
linha=3913 | nome=Daniela | acao=estudou computacao | valor=5881
linha=3914 | nome=Helena | acao=fez um experimento | valor=7464
linha=3915 | nome=Lucas | acao=escreveu o relatorio | valor=1698
linha=3916 | nome=Paulo | acao=participou da aula | valor=4961
linha=3917 | nome=Paulo | acao=fez um experimento | valor=8324
linha=3918 | nome=Karen | acao=escreveu o relatorio | valor=4271
linha=3919 | nome=Carlos | acao=comparou as metricas | valor=9144
linha=3920 | nome=Sofia | acao=escreveu o relatorio | valor=5601
linha=3921 | nome=Carlos | acao=participou da aula | valor=6363
linha=3922 | nome=Carlos | acao=estudou computacao | valor=2921
linha=3923 | nome=Gabriela | acao=estudou computacao | valor=9541
linha=3924 | nome=Vitor | acao=estudou computacao | valor=2726
linha=3925 | nome=Karen | acao=escreveu o relatorio | valor=7099
linha=3926 | nome=Natalia | acao=comparou as metricas | valor=2955
linha=3927 | nome=Carlos | acao=executou o benchmark | valor=5478
linha=3928 | nome=Igor | acao=fez um experimento | valor=2268
linha=3929 | nome=Helena | acao=estudou computacao | valor=8927
linha=3930 | nome=Helena | acao=executou o benchmark | valor=7084
linha=3931 | nome=Natalia | acao=participou da aula | valor=4773
linha=3932 | nome=Gabriela | acao=analisou os resultados | valor=4034
linha=3933 | nome=Karen | acao=escreveu o relatorio | valor=5150
linha=3934 | nome=Vitor | acao=comparou as metricas | valor=2864
linha=3935 | nome=Vitor | acao=comparou as metricas | valor=3999
linha=3936 | nome=Lucas | acao=estudou computacao | valor=3741
linha=3937 | nome=Felipe | acao=participou da aula | valor=1141
linha=3938 | nome=Vitor | acao=comparou as metricas | valor=3129
linha=3939 | nome=Igor | acao=executou o benchmark | valor=8325
linha=3940 | nome=Paulo | acao=fez um experimento | valor=8600
linha=3941 | nome=Daniela | acao=fez um experimento | valor=8764
linha=3942 | nome=Gabriela | acao=analisou os resultados | valor=3121
linha=3943 | nome=Renata | acao=fez um experimento | valor=4049
linha=3944 | nome=Eduarda | acao=analisou os resultados | valor=4867
linha=3945 | nome=Renata | acao=estudou computacao | valor=6438
linha=3946 | nome=Bruno | acao=fez um experimento | valor=6392
linha=3947 | nome=Tiago | acao=estudou computacao | valor=3167
linha=3948 | nome=Bruno | acao=estudou computacao | valor=4734
linha=3949 | nome=Felipe | acao=executou o benchmark | valor=7640
linha=3950 | nome=Daniela | acao=fez um experimento | valor=1462
linha=3951 | nome=Daniela | acao=analisou os resultados | valor=7420
linha=3952 | nome=Paulo | acao=estudou computacao | valor=7754
linha=3953 | nome=Tiago | acao=fez um experimento | valor=6971
linha=3954 | nome=Karen | acao=comparou as metricas | valor=4814
linha=3955 | nome=Ana | acao=analisou os resultados | valor=7436
linha=3956 | nome=Karen | acao=fez um experimento | valor=8925
linha=3957 | nome=Felipe | acao=escreveu o relatorio | valor=8189
linha=3958 | nome=Paulo | acao=otimizou o algoritmo | valor=7095
linha=3959 | nome=Ana | acao=comparou as metricas | valor=8659
linha=3960 | nome=Felipe | acao=participou da aula | valor=3280
linha=3961 | nome=Mariana | acao=fez um experimento | valor=5339
linha=3962 | nome=Natalia | acao=escreveu o relatorio | valor=4608
linha=3963 | nome=Ana | acao=escreveu o relatorio | valor=6253
linha=3964 | nome=Sofia | acao=executou o benchmark | valor=9070
linha=3965 | nome=Ana | acao=otimizou o algoritmo | valor=4890
linha=3966 | nome=Carlos | acao=participou da aula | valor=8543
linha=3967 | nome=Bruno | acao=analisou os resultados | valor=3785
linha=3968 | nome=Helena | acao=analisou os resultados | valor=9523
linha=3969 | nome=Renata | acao=participou da aula | valor=4323
linha=3970 | nome=Tiago | acao=participou da aula | valor=1021
linha=3971 | nome=Renata | acao=fez um experimento | valor=2034
linha=3972 | nome=Renata | acao=participou da aula | valor=5014
linha=3973 | nome=Felipe | acao=participou da aula | valor=4701
linha=3974 | nome=Otavio | acao=executou o benchmark | valor=2186
linha=3975 | nome=Bruno | acao=executou o benchmark | valor=1631
linha=3976 | nome=Helena | acao=estudou computacao | valor=7388
linha=3977 | nome=Helena | acao=otimizou o algoritmo | valor=8357
linha=3978 | nome=Karen | acao=comparou as metricas | valor=1784
linha=3979 | nome=Karen | acao=fez um experimento | valor=6256
linha=3980 | nome=Vitor | acao=escreveu o relatorio | valor=4210
linha=3981 | nome=Renata | acao=estudou computacao | valor=6330
linha=3982 | nome=Igor | acao=executou o benchmark | valor=3894
linha=3983 | nome=Helena | acao=estudou computacao | valor=4450
linha=3984 | nome=Helena | acao=escreveu o relatorio | valor=7895
linha=3985 | nome=Karen | acao=executou o benchmark | valor=5316
linha=3986 | nome=Otavio | acao=executou o benchmark | valor=6139
linha=3987 | nome=Lucas | acao=estudou computacao | valor=4507
linha=3988 | nome=Paulo | acao=participou da aula | valor=5644
linha=3989 | nome=Paulo | acao=analisou os resultados | valor=2979
linha=3990 | nome=Bruno | acao=executou o benchmark | valor=4709
linha=3991 | nome=Gabriela | acao=fez um experimento | valor=5687
linha=3992 | nome=Helena | acao=participou da aula | valor=7216
linha=3993 | nome=Karen | acao=comparou as metricas | valor=3676
linha=3994 | nome=Vitor | acao=executou o benchmark | valor=5741
linha=3995 | nome=Mariana | acao=otimizou o algoritmo | valor=2962
linha=3996 | nome=Gabriela | acao=fez um experimento | valor=2290
linha=3997 | nome=Renata | acao=fez um experimento | valor=7884
linha=3998 | nome=Mariana | acao=fez um experimento | valor=8070
linha=3999 | nome=Gabriela | acao=estudou computacao | valor=9180
linha=4000 | nome=Sofia | acao=participou da aula | valor=3555
linha=4001 | nome=Paulo | acao=analisou os resultados | valor=7629
linha=4002 | nome=Otavio | acao=analisou os resultados | valor=7456
linha=4003 | nome=Tiago | acao=fez um experimento | valor=1779
linha=4004 | nome=Natalia | acao=estudou computacao | valor=9065
linha=4005 | nome=Felipe | acao=fez um experimento | valor=1830
linha=4006 | nome=Paulo | acao=participou da aula | valor=1749
linha=4007 | nome=Tiago | acao=otimizou o algoritmo | valor=2157
linha=4008 | nome=Otavio | acao=comparou as metricas | valor=6518
linha=4009 | nome=Gabriela | acao=participou da aula | valor=1856
linha=4010 | nome=Sofia | acao=escreveu o relatorio | valor=7247
linha=4011 | nome=Felipe | acao=comparou as metricas | valor=1158
linha=4012 | nome=Gabriela | acao=comparou as metricas | valor=5194
linha=4013 | nome=Daniela | acao=executou o benchmark | valor=3052
linha=4014 | nome=Ana | acao=estudou computacao | valor=4261
linha=4015 | nome=Natalia | acao=escreveu o relatorio | valor=9210
linha=4016 | nome=Paulo | acao=analisou os resultados | valor=1616
linha=4017 | nome=Karen | acao=executou o benchmark | valor=3764
linha=4018 | nome=Felipe | acao=comparou as metricas | valor=7162
linha=4019 | nome=Otavio | acao=fez um experimento | valor=4947
linha=4020 | nome=Natalia | acao=estudou computacao | valor=1469
linha=4021 | nome=Mariana | acao=escreveu o relatorio | valor=6914
linha=4022 | nome=Vitor | acao=participou da aula | valor=1492
linha=4023 | nome=Helena | acao=escreveu o relatorio | valor=1127
linha=4024 | nome=Mariana | acao=fez um experimento | valor=2893
linha=4025 | nome=Ana | acao=executou o benchmark | valor=8264
linha=4026 | nome=Carlos | acao=escreveu o relatorio | valor=5383
linha=4027 | nome=Felipe | acao=participou da aula | valor=1540
linha=4028 | nome=Vitor | acao=participou da aula | valor=5498
linha=4029 | nome=Gabriela | acao=estudou computacao | valor=3053
linha=4030 | nome=Otavio | acao=analisou os resultados | valor=4950
linha=4031 | nome=Ana | acao=participou da aula | valor=8773
linha=4032 | nome=Joao | acao=estudou computacao | valor=2269
linha=4033 | nome=Ana | acao=fez um experimento | valor=5996
linha=4034 | nome=Otavio | acao=participou da aula | valor=4504
linha=4035 | nome=Natalia | acao=analisou os resultados | valor=2198
linha=4036 | nome=Karen | acao=escreveu o relatorio | valor=2341
linha=4037 | nome=Felipe | acao=comparou as metricas | valor=6965
linha=4038 | nome=Ana | acao=otimizou o algoritmo | valor=1490
linha=4039 | nome=Mariana | acao=executou o benchmark | valor=7318
linha=4040 | nome=Ana | acao=fez um experimento | valor=2956
linha=4041 | nome=Paulo | acao=comparou as metricas | valor=2839
linha=4042 | nome=Helena | acao=comparou as metricas | valor=7333
linha=4043 | nome=Daniela | acao=comparou as metricas | valor=7099
linha=4044 | nome=Gabriela | acao=fez um experimento | valor=3178
linha=4045 | nome=Eduarda | acao=participou da aula | valor=9559
linha=4046 | nome=Karen | acao=escreveu o relatorio | valor=2632
linha=4047 | nome=Ana | acao=executou o benchmark | valor=1360
linha=4048 | nome=Karen | acao=participou da aula | valor=5772
linha=4049 | nome=Sofia | acao=comparou as metricas | valor=7398
linha=4050 | nome=Karen | acao=executou o benchmark | valor=5697
linha=4051 | nome=Eduarda | acao=executou o benchmark | valor=4471
linha=4052 | nome=Sofia | acao=fez um experimento | valor=3637
linha=4053 | nome=Paulo | acao=comparou as metricas | valor=5716
linha=4054 | nome=Otavio | acao=escreveu o relatorio | valor=5301
linha=4055 | nome=Igor | acao=fez um experimento | valor=1929
linha=4056 | nome=Mariana | acao=executou o benchmark | valor=1785
linha=4057 | nome=Paulo | acao=estudou computacao | valor=2905
linha=4058 | nome=Eduarda | acao=analisou os resultados | valor=7336
linha=4059 | nome=Mariana | acao=analisou os resultados | valor=7288
linha=4060 | nome=Ana | acao=escreveu o relatorio | valor=4529
linha=4061 | nome=Mariana | acao=analisou os resultados | valor=6732
linha=4062 | nome=Daniela | acao=participou da aula | valor=4123
linha=4063 | nome=Eduarda | acao=comparou as metricas | valor=5903
linha=4064 | nome=Tiago | acao=executou o benchmark | valor=3360
linha=4065 | nome=Felipe | acao=executou o benchmark | valor=5603
linha=4066 | nome=Lucas | acao=participou da aula | valor=7218
linha=4067 | nome=Lucas | acao=otimizou o algoritmo | valor=3912
linha=4068 | nome=Felipe | acao=comparou as metricas | valor=3553
linha=4069 | nome=Joao | acao=escreveu o relatorio | valor=2649
linha=4070 | nome=Renata | acao=fez um experimento | valor=3958
linha=4071 | nome=Eduarda | acao=otimizou o algoritmo | valor=3971
linha=4072 | nome=Natalia | acao=estudou computacao | valor=9267
linha=4073 | nome=Mariana | acao=estudou computacao | valor=8845
linha=4074 | nome=Joao | acao=comparou as metricas | valor=7353
linha=4075 | nome=Bruno | acao=executou o benchmark | valor=6868
linha=4076 | nome=Ana | acao=escreveu o relatorio | valor=3826
linha=4077 | nome=Renata | acao=executou o benchmark | valor=5991
linha=4078 | nome=Tiago | acao=comparou as metricas | valor=5539
linha=4079 | nome=Joao | acao=analisou os resultados | valor=3029
linha=4080 | nome=Gabriela | acao=fez um experimento | valor=8211
linha=4081 | nome=Lucas | acao=otimizou o algoritmo | valor=8591
linha=4082 | nome=Eduarda | acao=otimizou o algoritmo | valor=2321
linha=4083 | nome=Otavio | acao=otimizou o algoritmo | valor=8413
linha=4084 | nome=Natalia | acao=analisou os resultados | valor=1237
linha=4085 | nome=Natalia | acao=escreveu o relatorio | valor=1357
linha=4086 | nome=Sofia | acao=fez um experimento | valor=7317
linha=4087 | nome=Natalia | acao=executou o benchmark | valor=9610
linha=4088 | nome=Mariana | acao=fez um experimento | valor=8503
linha=4089 | nome=Tiago | acao=executou o benchmark | valor=1248
linha=4090 | nome=Ana | acao=fez um experimento | valor=6536
linha=4091 | nome=Joao | acao=analisou os resultados | valor=5044
linha=4092 | nome=Bruno | acao=fez um experimento | valor=4858
linha=4093 | nome=Lucas | acao=escreveu o relatorio | valor=2303
linha=4094 | nome=Eduarda | acao=escreveu o relatorio | valor=3051
linha=4095 | nome=Sofia | acao=comparou as metricas | valor=6423
linha=4096 | nome=Lucas | acao=participou da aula | valor=6439
linha=4097 | nome=Paulo | acao=escreveu o relatorio | valor=8704
linha=4098 | nome=Karen | acao=otimizou o algoritmo | valor=5212
linha=4099 | nome=Felipe | acao=estudou computacao | valor=9352
linha=4100 | nome=Karen | acao=participou da aula | valor=9038
linha=4101 | nome=Natalia | acao=executou o benchmark | valor=2112
linha=4102 | nome=Karen | acao=comparou as metricas | valor=9013
linha=4103 | nome=Mariana | acao=estudou computacao | valor=3425
linha=4104 | nome=Paulo | acao=executou o benchmark | valor=7403
linha=4105 | nome=Tiago | acao=participou da aula | valor=4767
linha=4106 | nome=Natalia | acao=executou o benchmark | valor=4863
linha=4107 | nome=Daniela | acao=fez um experimento | valor=6993
linha=4108 | nome=Otavio | acao=fez um experimento | valor=2986
linha=4109 | nome=Helena | acao=fez um experimento | valor=1054
linha=4110 | nome=Renata | acao=analisou os resultados | valor=4325
linha=4111 | nome=Joao | acao=participou da aula | valor=7940
linha=4112 | nome=Gabriela | acao=escreveu o relatorio | valor=5387
linha=4113 | nome=Paulo | acao=comparou as metricas | valor=3528
linha=4114 | nome=Eduarda | acao=otimizou o algoritmo | valor=5340
linha=4115 | nome=Tiago | acao=participou da aula | valor=8844
linha=4116 | nome=Otavio | acao=otimizou o algoritmo | valor=8519
linha=4117 | nome=Ana | acao=executou o benchmark | valor=9706
linha=4118 | nome=Otavio | acao=executou o benchmark | valor=1711
linha=4119 | nome=Otavio | acao=comparou as metricas | valor=1299
linha=4120 | nome=Carlos | acao=executou o benchmark | valor=8344
linha=4121 | nome=Renata | acao=participou da aula | valor=8057
linha=4122 | nome=Karen | acao=estudou computacao | valor=6343
linha=4123 | nome=Ana | acao=analisou os resultados | valor=4247
linha=4124 | nome=Felipe | acao=analisou os resultados | valor=3167
linha=4125 | nome=Karen | acao=analisou os resultados | valor=6246
linha=4126 | nome=Mariana | acao=participou da aula | valor=4102
linha=4127 | nome=Otavio | acao=executou o benchmark | valor=6081
linha=4128 | nome=Karen | acao=escreveu o relatorio | valor=8313
linha=4129 | nome=Carlos | acao=otimizou o algoritmo | valor=4813
linha=4130 | nome=Renata | acao=otimizou o algoritmo | valor=1771
linha=4131 | nome=Gabriela | acao=participou da aula | valor=4221
linha=4132 | nome=Sofia | acao=escreveu o relatorio | valor=7781
linha=4133 | nome=Vitor | acao=participou da aula | valor=5439
linha=4134 | nome=Vitor | acao=executou o benchmark | valor=5221
linha=4135 | nome=Natalia | acao=escreveu o relatorio | valor=9832
linha=4136 | nome=Helena | acao=escreveu o relatorio | valor=9802
linha=4137 | nome=Mariana | acao=participou da aula | valor=9313
linha=4138 | nome=Natalia | acao=comparou as metricas | valor=1711
linha=4139 | nome=Daniela | acao=fez um experimento | valor=3095
linha=4140 | nome=Mariana | acao=participou da aula | valor=9612
linha=4141 | nome=Helena | acao=estudou computacao | valor=9753
linha=4142 | nome=Igor | acao=comparou as metricas | valor=9954
linha=4143 | nome=Renata | acao=otimizou o algoritmo | valor=3929
linha=4144 | nome=Vitor | acao=estudou computacao | valor=6917
linha=4145 | nome=Carlos | acao=escreveu o relatorio | valor=9488
linha=4146 | nome=Renata | acao=comparou as metricas | valor=7566
linha=4147 | nome=Joao | acao=escreveu o relatorio | valor=3341
linha=4148 | nome=Igor | acao=executou o benchmark | valor=5136
linha=4149 | nome=Daniela | acao=estudou computacao | valor=8212
linha=4150 | nome=Lucas | acao=otimizou o algoritmo | valor=2692
linha=4151 | nome=Renata | acao=otimizou o algoritmo | valor=8493
linha=4152 | nome=Joao | acao=comparou as metricas | valor=7074
linha=4153 | nome=Eduarda | acao=comparou as metricas | valor=2343
linha=4154 | nome=Bruno | acao=otimizou o algoritmo | valor=1340
linha=4155 | nome=Felipe | acao=otimizou o algoritmo | valor=5368
linha=4156 | nome=Eduarda | acao=executou o benchmark | valor=8951
linha=4157 | nome=Tiago | acao=executou o benchmark | valor=7953
linha=4158 | nome=Sofia | acao=participou da aula | valor=7512
linha=4159 | nome=Daniela | acao=participou da aula | valor=1406
linha=4160 | nome=Tiago | acao=participou da aula | valor=8358
linha=4161 | nome=Natalia | acao=executou o benchmark | valor=8512
linha=4162 | nome=Ana | acao=otimizou o algoritmo | valor=9083
linha=4163 | nome=Mariana | acao=fez um experimento | valor=6515
linha=4164 | nome=Vitor | acao=participou da aula | valor=3121
linha=4165 | nome=Eduarda | acao=participou da aula | valor=1161
linha=4166 | nome=Gabriela | acao=otimizou o algoritmo | valor=5751
linha=4167 | nome=Bruno | acao=estudou computacao | valor=5341
linha=4168 | nome=Daniela | acao=analisou os resultados | valor=5924
linha=4169 | nome=Eduarda | acao=fez um experimento | valor=5791
linha=4170 | nome=Ana | acao=executou o benchmark | valor=9287
linha=4171 | nome=Eduarda | acao=escreveu o relatorio | valor=9245
linha=4172 | nome=Sofia | acao=estudou computacao | valor=2240
linha=4173 | nome=Daniela | acao=participou da aula | valor=5512
linha=4174 | nome=Paulo | acao=fez um experimento | valor=2939
linha=4175 | nome=Vitor | acao=comparou as metricas | valor=6067
linha=4176 | nome=Bruno | acao=otimizou o algoritmo | valor=4091
linha=4177 | nome=Ana | acao=participou da aula | valor=8392
linha=4178 | nome=Mariana | acao=executou o benchmark | valor=1863
linha=4179 | nome=Karen | acao=fez um experimento | valor=1012
linha=4180 | nome=Paulo | acao=comparou as metricas | valor=7261
linha=4181 | nome=Eduarda | acao=comparou as metricas | valor=3269
linha=4182 | nome=Eduarda | acao=otimizou o algoritmo | valor=6876
linha=4183 | nome=Karen | acao=participou da aula | valor=4923
linha=4184 | nome=Karen | acao=executou o benchmark | valor=6446
linha=4185 | nome=Karen | acao=analisou os resultados | valor=4874
linha=4186 | nome=Gabriela | acao=otimizou o algoritmo | valor=1920
linha=4187 | nome=Mariana | acao=estudou computacao | valor=1070
linha=4188 | nome=Paulo | acao=participou da aula | valor=3944
linha=4189 | nome=Gabriela | acao=analisou os resultados | valor=4912
linha=4190 | nome=Felipe | acao=comparou as metricas | valor=4160
linha=4191 | nome=Vitor | acao=otimizou o algoritmo | valor=1511
linha=4192 | nome=Mariana | acao=estudou computacao | valor=9359
linha=4193 | nome=Felipe | acao=analisou os resultados | valor=7405
linha=4194 | nome=Igor | acao=estudou computacao | valor=1290
linha=4195 | nome=Vitor | acao=executou o benchmark | valor=7005
linha=4196 | nome=Felipe | acao=participou da aula | valor=5684
linha=4197 | nome=Sofia | acao=analisou os resultados | valor=3232
linha=4198 | nome=Ana | acao=analisou os resultados | valor=5440
linha=4199 | nome=Igor | acao=executou o benchmark | valor=8317
linha=4200 | nome=Carlos | acao=participou da aula | valor=6969
linha=4201 | nome=Mariana | acao=executou o benchmark | valor=5163
linha=4202 | nome=Bruno | acao=escreveu o relatorio | valor=5280
linha=4203 | nome=Gabriela | acao=analisou os resultados | valor=5440
linha=4204 | nome=Tiago | acao=otimizou o algoritmo | valor=1129
linha=4205 | nome=Karen | acao=comparou as metricas | valor=9590
linha=4206 | nome=Vitor | acao=fez um experimento | valor=9638
linha=4207 | nome=Helena | acao=estudou computacao | valor=7562
linha=4208 | nome=Karen | acao=estudou computacao | valor=1334
linha=4209 | nome=Paulo | acao=estudou computacao | valor=6227
linha=4210 | nome=Otavio | acao=otimizou o algoritmo | valor=3241
linha=4211 | nome=Helena | acao=otimizou o algoritmo | valor=3239
linha=4212 | nome=Mariana | acao=analisou os resultados | valor=3944
linha=4213 | nome=Carlos | acao=otimizou o algoritmo | valor=2502
linha=4214 | nome=Igor | acao=fez um experimento | valor=3123
linha=4215 | nome=Sofia | acao=fez um experimento | valor=8342
linha=4216 | nome=Igor | acao=participou da aula | valor=6305
linha=4217 | nome=Mariana | acao=otimizou o algoritmo | valor=2978
linha=4218 | nome=Vitor | acao=participou da aula | valor=4487
linha=4219 | nome=Joao | acao=otimizou o algoritmo | valor=5618
linha=4220 | nome=Mariana | acao=escreveu o relatorio | valor=6382
linha=4221 | nome=Ana | acao=otimizou o algoritmo | valor=4456
linha=4222 | nome=Gabriela | acao=estudou computacao | valor=2465
linha=4223 | nome=Tiago | acao=escreveu o relatorio | valor=1574
linha=4224 | nome=Tiago | acao=comparou as metricas | valor=9082
linha=4225 | nome=Vitor | acao=fez um experimento | valor=3252
linha=4226 | nome=Mariana | acao=comparou as metricas | valor=2471
linha=4227 | nome=Sofia | acao=participou da aula | valor=5342
linha=4228 | nome=Gabriela | acao=participou da aula | valor=3297
linha=4229 | nome=Joao | acao=participou da aula | valor=1712
linha=4230 | nome=Daniela | acao=comparou as metricas | valor=6092
linha=4231 | nome=Eduarda | acao=analisou os resultados | valor=5317
linha=4232 | nome=Igor | acao=analisou os resultados | valor=8710
linha=4233 | nome=Natalia | acao=executou o benchmark | valor=8253
linha=4234 | nome=Lucas | acao=participou da aula | valor=8900
linha=4235 | nome=Paulo | acao=estudou computacao | valor=2042
linha=4236 | nome=Paulo | acao=analisou os resultados | valor=4217
linha=4237 | nome=Lucas | acao=estudou computacao | valor=9873
linha=4238 | nome=Karen | acao=participou da aula | valor=2180
linha=4239 | nome=Ana | acao=analisou os resultados | valor=6553
linha=4240 | nome=Renata | acao=escreveu o relatorio | valor=2633
linha=4241 | nome=Mariana | acao=escreveu o relatorio | valor=7120
linha=4242 | nome=Igor | acao=estudou computacao | valor=1724
linha=4243 | nome=Ana | acao=executou o benchmark | valor=3756
linha=4244 | nome=Otavio | acao=estudou computacao | valor=1172
linha=4245 | nome=Gabriela | acao=analisou os resultados | valor=4256
linha=4246 | nome=Vitor | acao=otimizou o algoritmo | valor=3652
linha=4247 | nome=Bruno | acao=fez um experimento | valor=8299
linha=4248 | nome=Gabriela | acao=participou da aula | valor=8793
linha=4249 | nome=Tiago | acao=estudou computacao | valor=4222
linha=4250 | nome=Lucas | acao=fez um experimento | valor=9996
linha=4251 | nome=Daniela | acao=participou da aula | valor=8282
linha=4252 | nome=Renata | acao=escreveu o relatorio | valor=5744
linha=4253 | nome=Sofia | acao=executou o benchmark | valor=1151
linha=4254 | nome=Paulo | acao=analisou os resultados | valor=8004
linha=4255 | nome=Ana | acao=escreveu o relatorio | valor=2977
linha=4256 | nome=Bruno | acao=escreveu o relatorio | valor=3559
linha=4257 | nome=Joao | acao=executou o benchmark | valor=8547
linha=4258 | nome=Eduarda | acao=executou o benchmark | valor=8500
linha=4259 | nome=Igor | acao=escreveu o relatorio | valor=4234
linha=4260 | nome=Eduarda | acao=comparou as metricas | valor=3971
linha=4261 | nome=Joao | acao=participou da aula | valor=9189
linha=4262 | nome=Ana | acao=estudou computacao | valor=1737
linha=4263 | nome=Ana | acao=comparou as metricas | valor=3676
linha=4264 | nome=Renata | acao=analisou os resultados | valor=4264
linha=4265 | nome=Sofia | acao=escreveu o relatorio | valor=4870
linha=4266 | nome=Carlos | acao=escreveu o relatorio | valor=9860
linha=4267 | nome=Tiago | acao=fez um experimento | valor=9301
linha=4268 | nome=Natalia | acao=analisou os resultados | valor=9103
linha=4269 | nome=Mariana | acao=participou da aula | valor=8576
linha=4270 | nome=Igor | acao=comparou as metricas | valor=1297
linha=4271 | nome=Gabriela | acao=analisou os resultados | valor=6197
linha=4272 | nome=Gabriela | acao=escreveu o relatorio | valor=5460
linha=4273 | nome=Renata | acao=otimizou o algoritmo | valor=6103
linha=4274 | nome=Ana | acao=analisou os resultados | valor=5129
linha=4275 | nome=Bruno | acao=executou o benchmark | valor=7446
linha=4276 | nome=Daniela | acao=fez um experimento | valor=4769
linha=4277 | nome=Helena | acao=analisou os resultados | valor=3642
linha=4278 | nome=Natalia | acao=escreveu o relatorio | valor=5915
