linha=1 | nome=Igor | acao=estudou computacao | valor=3970
linha=4268 | nome=Eduarda | acao=otimizou o algoritmo | valor=7056
linha=4269 | nome=Mariana | acao=otimizou o algoritmo | valor=7308
linha=4270 | nome=Ana | acao=comparou as metricas | valor=3696
linha=4271 | nome=Felipe | acao=comparou as metricas | valor=2824
linha=4272 | nome=Igor | acao=executou o benchmark | valor=7694
linha=4273 | nome=Eduarda | acao=estudou computacao | valor=6453
linha=4274 | nome=Gabriela | acao=escreveu o relatorio | valor=6215
linha=4275 | nome=Vitor | acao=executou o benchmark | valor=4600
linha=4276 | nome=Bruno | acao=estudou computacao | valor=2358
linha=4277 | nome=Natalia | acao=estudou computacao | valor=2591
linha=4278 | nome=Otavio | acao=executou o benchmark | valor=8289
linha=4279 | nome=Eduarda | acao=otimizou o algoritmo | valor=9252
linha=4280 | nome=Tiago | acao=otimizou o algoritmo | valor=7851
linha=4281 | nome=Renata | acao=fez um experimento | valor=4463
linha=4282 | nome=Vitor | acao=fez um experimento | valor=3713
linha=4283 | nome=Bruno | acao=otimizou o algoritmo | valor=2341
linha=4284 | nome=Igor | acao=analisou os resultados | valor=9884
linha=4285 | nome=Tiago | acao=estudou computacao | valor=1778
linha=4286 | nome=Renata | acao=participou da aula | valor=4266
linha=4287 | nome=Vitor | acao=executou o benchmark | valor=9495
linha=4288 | nome=Carlos | acao=participou da aula | valor=9879
linha=4289 | nome=Gabriela | acao=estudou computacao | valor=1705
linha=4290 | nome=Karen | acao=otimizou o algoritmo | valor=2724
linha=4291 | nome=Natalia | acao=analisou os resultados | valor=7921
linha=4292 | nome=Helena | acao=otimizou o algoritmo | valor=4158
linha=4293 | nome=Renata | acao=executou o benchmark | valor=9843
linha=4294 | nome=Gabriela | acao=escreveu o relatorio | valor=7151
linha=4295 | nome=Sofia | acao=executou o benchmark | valor=2980
linha=4296 | nome=Igor | acao=otimizou o algoritmo | valor=8104
linha=4297 | nome=Bruno | acao=fez um experimento | valor=9619
linha=4298 | nome=Felipe | acao=fez um experimento | valor=1910
linha=4299 | nome=Karen | acao=otimizou o algoritmo | valor=1771
linha=4300 | nome=Otavio | acao=executou o benchmark | valor=3294
linha=4301 | nome=Tiago | acao=executou o benchmark | valor=4233
linha=4302 | nome=Gabriela | acao=estudou computacao | valor=2243
linha=4303 | nome=Igor | acao=executou o benchmark | valor=5665
linha=4304 | nome=Igor | acao=comparou as metricas | valor=4512
linha=4305 | nome=Eduarda | acao=otimizou o algoritmo | valor=3868
linha=4306 | nome=Helena | acao=escreveu o relatorio | valor=3339
linha=4307 | nome=Mariana | acao=executou o benchmark | valor=5642
linha=4308 | nome=Bruno | acao=escreveu o relatorio | valor=2492
linha=4309 | nome=Paulo | acao=comparou as metricas | valor=5686
linha=4310 | nome=Renata | acao=participou da aula | valor=5662
linha=4311 | nome=Eduarda | acao=executou o benchmark | valor=8984
linha=4312 | nome=Mariana | acao=otimizou o algoritmo | valor=3651
linha=4313 | nome=Paulo | acao=otimizou o algoritmo | valor=2753
linha=4314 | nome=Mariana | acao=participou da aula | valor=9276
linha=4315 | nome=Renata | acao=estudou computacao | valor=9190
linha=4316 | nome=Joao | acao=estudou computacao | valor=2551
linha=4317 | nome=Igor | acao=fez um experimento | valor=9503
linha=4318 | nome=Natalia | acao=executou o benchmark | valor=4031
linha=4319 | nome=Carlos | acao=participou da aula | valor=1650
linha=4320 | nome=Bruno | acao=estudou computacao | valor=8788
linha=4321 | nome=Natalia | acao=fez um experimento | valor=1574
linha=4322 | nome=Mariana | acao=escreveu o relatorio | valor=2824
linha=4323 | nome=Eduarda | acao=executou o benchmark | valor=1484
linha=4324 | nome=Karen | acao=analisou os resultados | valor=4985
linha=4325 | nome=Mariana | acao=analisou os resultados | valor=6046
linha=4326 | nome=Igor | acao=otimizou o algoritmo | valor=2268
linha=4327 | nome=Karen | acao=estudou computacao | valor=7973
linha=4328 | nome=Gabriela | acao=otimizou o algoritmo | valor=5902
linha=4329 | nome=Mariana | acao=escreveu o relatorio | valor=4089
linha=4330 | nome=Sofia | acao=estudou computacao | valor=5440
linha=4331 | nome=Felipe | acao=comparou as metricas | valor=4061
linha=4332 | nome=Mariana | acao=otimizou o algoritmo | valor=5599
linha=4333 | nome=Daniela | acao=estudou computacao | valor=1371
linha=4334 | nome=Tiago | acao=executou o benchmark | valor=2567
linha=4335 | nome=Bruno | acao=analisou os resultados | valor=5293
linha=4336 | nome=Mariana | acao=otimizou o algoritmo | valor=3609
linha=4337 | nome=Mariana | acao=executou o benchmark | valor=7185
linha=4338 | nome=Mariana | acao=otimizou o algoritmo | valor=4380
linha=4339 | nome=Lucas | acao=estudou computacao | valor=1754
linha=4340 | nome=Daniela | acao=analisou os resultados | valor=7083
linha=4341 | nome=Bruno | acao=participou da aula | valor=9517
linha=4342 | nome=Sofia | acao=escreveu o relatorio | valor=3471
linha=4343 | nome=Felipe | acao=comparou as metricas | valor=9902
linha=4344 | nome=Carlos | acao=otimizou o algoritmo | valor=4811
linha=4345 | nome=Renata | acao=executou o benchmark | valor=2617
linha=4346 | nome=Natalia | acao=analisou os resultados | valor=7177
linha=4347 | nome=Natalia | acao=fez um experimento | valor=9068
linha=4348 | nome=Natalia | acao=escreveu o relatorio | valor=7181
linha=4349 | nome=Daniela | acao=fez um experimento | valor=8598
linha=4350 | nome=Helena | acao=comparou as metricas | valor=4050
linha=4351 | nome=Helena | acao=analisou os resultados | valor=6296
linha=4352 | nome=Sofia | acao=analisou os resultados | valor=9249
linha=4353 | nome=Karen | acao=comparou as metricas | valor=1817
linha=4354 | nome=Igor | acao=otimizou o algoritmo | valor=9468
linha=4355 | nome=Daniela | acao=participou da aula | valor=7107
linha=4356 | nome=Gabriela | acao=comparou as metricas | valor=6217
linha=4357 | nome=Igor | acao=analisou os resultados | valor=8329
linha=4358 | nome=Otavio | acao=fez um experimento | valor=8545
linha=4359 | nome=Felipe | acao=estudou computacao | valor=6057
linha=4360 | nome=Tiago | acao=analisou os resultados | valor=1469
linha=4361 | nome=Ana | acao=executou o benchmark | valor=7743
linha=4362 | nome=Helena | acao=executou o benchmark | valor=8278
linha=4363 | nome=Joao | acao=participou da aula | valor=3870
linha=4364 | nome=Ana | acao=executou o benchmark | valor=4613
linha=4365 | nome=Paulo | acao=fez um experimento | valor=1117
linha=4366 | nome=Lucas | acao=analisou os resultados | valor=7989
linha=4367 | nome=Otavio | acao=comparou as metricas | valor=8678
linha=4368 | nome=Lucas | acao=executou o benchmark | valor=3300
linha=4369 | nome=Paulo | acao=fez um experimento | valor=5140
linha=4370 | nome=Ana | acao=comparou as metricas | valor=6238
linha=4371 | nome=Otavio | acao=fez um experimento | valor=2624
linha=4372 | nome=Tiago | acao=otimizou o algoritmo | valor=5280
linha=4373 | nome=Sofia | acao=comparou as metricas | valor=2773
linha=4374 | nome=Ana | acao=executou o benchmark | valor=6158
linha=4375 | nome=Joao | acao=otimizou o algoritmo | valor=6854
linha=4376 | nome=Vitor | acao=executou o benchmark | valor=6615
linha=4377 | nome=Igor | acao=analisou os resultados | valor=7235
linha=4378 | nome=Paulo | acao=escreveu o relatorio | valor=8296
linha=4379 | nome=Paulo | acao=analisou os resultados | valor=5988
linha=4380 | nome=Daniela | acao=fez um experimento | valor=5012
linha=4381 | nome=Tiago | acao=participou da aula | valor=2660
linha=4382 | nome=Natalia | acao=otimizou o algoritmo | valor=2841
linha=4383 | nome=Bruno | acao=escreveu o relatorio | valor=4114
linha=4384 | nome=Renata | acao=comparou as metricas | valor=5280
linha=4385 | nome=Felipe | acao=comparou as metricas | valor=7746
linha=4386 | nome=Ana | acao=fez um experimento | valor=4600
linha=4387 | nome=Paulo | acao=participou da aula | valor=4854
linha=4388 | nome=Paulo | acao=analisou os resultados | valor=8859
linha=4389 | nome=Bruno | acao=estudou computacao | valor=2602
linha=4390 | nome=Helena | acao=analisou os resultados | valor=9323
linha=4391 | nome=Natalia | acao=executou o benchmark | valor=2987
linha=4392 | nome=Gabriela | acao=otimizou o algoritmo | valor=9298
linha=4393 | nome=Ana | acao=otimizou o algoritmo | valor=8152
linha=4394 | nome=Bruno | acao=escreveu o relatorio | valor=5270
linha=4395 | nome=Mariana | acao=participou da aula | valor=4097
linha=4396 | nome=Otavio | acao=otimizou o algoritmo | valor=7189
linha=4397 | nome=Daniela | acao=participou da aula | valor=4009
linha=4398 | nome=Tiago | acao=fez um experimento | valor=1217
linha=4399 | nome=Felipe | acao=comparou as metricas | valor=7036
linha=4400 | nome=Igor | acao=analisou os resultados | valor=3011
linha=4401 | nome=Renata | acao=estudou computacao | valor=8752
linha=4402 | nome=Karen | acao=analisou os resultados | valor=3717
linha=4403 | nome=Ana | acao=estudou computacao | valor=3044
linha=4404 | nome=Paulo | acao=otimizou o algoritmo | valor=5960
linha=4405 | nome=Joao | acao=escreveu o relatorio | valor=4166
linha=4406 | nome=Mariana | acao=executou o benchmark | valor=1779
linha=4407 | nome=Vitor | acao=escreveu o relatorio | valor=6690
linha=4408 | nome=Carlos | acao=participou da aula | valor=4174
linha=4409 | nome=Igor | acao=escreveu o relatorio | valor=8573
linha=4410 | nome=Joao | acao=fez um experimento | valor=4966
linha=4411 | nome=Sofia | acao=analisou os resultados | valor=9691
linha=4412 | nome=Joao | acao=estudou computacao | valor=3344
linha=4413 | nome=Karen | acao=comparou as metricas | valor=4148
linha=4414 | nome=Daniela | acao=escreveu o relatorio | valor=7452
linha=4415 | nome=Karen | acao=otimizou o algoritmo | valor=4139
linha=4416 | nome=Lucas | acao=comparou as metricas | valor=1452
linha=4417 | nome=Carlos | acao=fez um experimento | valor=8916
linha=4418 | nome=Gabriela | acao=otimizou o algoritmo | valor=3599
linha=4419 | nome=Igor | acao=executou o benchmark | valor=3368
linha=4420 | nome=Igor | acao=comparou as metricas | valor=6092
linha=4421 | nome=Gabriela | acao=fez um experimento | valor=5148
linha=4422 | nome=Tiago | acao=otimizou o algoritmo | valor=2646
linha=4423 | nome=Sofia | acao=fez um experimento | valor=4009
linha=4424 | nome=Carlos | acao=escreveu o relatorio | valor=6313
linha=4425 | nome=Mariana | acao=comparou as metricas | valor=4252
linha=4426 | nome=Sofia | acao=fez um experimento | valor=5840
linha=4427 | nome=Bruno | acao=otimizou o algoritmo | valor=3846
linha=4428 | nome=Carlos | acao=otimizou o algoritmo | valor=8852
linha=4429 | nome=Vitor | acao=comparou as metricas | valor=9968
linha=4430 | nome=Joao | acao=comparou as metricas | valor=3222
linha=4431 | nome=Renata | acao=participou da aula | valor=3929
linha=4432 | nome=Vitor | acao=escreveu o relatorio | valor=3561
linha=4433 | nome=Bruno | acao=escreveu o relatorio | valor=7794
linha=4434 | nome=Daniela | acao=participou da aula | valor=9764
linha=4435 | nome=Renata | acao=participou da aula | valor=4683
linha=4436 | nome=Renata | acao=analisou os resultados | valor=4090
linha=4437 | nome=Bruno | acao=analisou os resultados | valor=9123
linha=4438 | nome=Karen | acao=otimizou o algoritmo | valor=7580
linha=4439 | nome=Renata | acao=estudou computacao | valor=5210
linha=4440 | nome=Ana | acao=fez um experimento | valor=7469
linha=4441 | nome=Bruno | acao=otimizou o algoritmo | valor=9915
linha=4442 | nome=Sofia | acao=analisou os resultados | valor=6118
linha=4443 | nome=Sofia | acao=executou o benchmark | valor=7735
linha=4444 | nome=Lucas | acao=escreveu o relatorio | valor=6339
linha=4445 | nome=Natalia | acao=estudou computacao | valor=3300
linha=4446 | nome=Eduarda | acao=comparou as metricas | valor=9463
linha=4447 | nome=Daniela | acao=fez um experimento | valor=2693
linha=4448 | nome=Karen | acao=comparou as metricas | valor=8158
linha=4449 | nome=Igor | acao=estudou computacao | valor=3775
linha=4450 | nome=Karen | acao=analisou os resultados | valor=6549
linha=4451 | nome=Joao | acao=fez um experimento | valor=8459
linha=4452 | nome=Helena | acao=otimizou o algoritmo | valor=4454
linha=4453 | nome=Renata | acao=comparou as metricas | valor=4757
linha=4454 | nome=Lucas | acao=estudou computacao | valor=9725
linha=4455 | nome=Vitor | acao=fez um experimento | valor=3692
linha=4456 | nome=Igor | acao=participou da aula | valor=7328
linha=4457 | nome=Natalia | acao=participou da aula | valor=9621
linha=4458 | nome=Ana | acao=participou da aula | valor=8760
linha=4459 | nome=Renata | acao=escreveu o relatorio | valor=4653
linha=4460 | nome=Vitor | acao=escreveu o relatorio | valor=3179
linha=4461 | nome=Lucas | acao=estudou computacao | valor=3830
linha=4462 | nome=Joao | acao=otimizou o algoritmo | valor=6240
linha=4463 | nome=Vitor | acao=executou o benchmark | valor=4676
linha=4464 | nome=Igor | acao=participou da aula | valor=8704
linha=4465 | nome=Joao | acao=otimizou o algoritmo | valor=3179
linha=4466 | nome=Lucas | acao=comparou as metricas | valor=4507
linha=4467 | nome=Lucas | acao=executou o benchmark | valor=4377
linha=4468 | nome=Gabriela | acao=fez um experimento | valor=5157
linha=4469 | nome=Carlos | acao=otimizou o algoritmo | valor=8932
linha=4470 | nome=Eduarda | acao=participou da aula | valor=1577
linha=4471 | nome=Paulo | acao=analisou os resultados | valor=6741
linha=4472 | nome=Mariana | acao=comparou as metricas | valor=4196
linha=4473 | nome=Otavio | acao=comparou as metricas | valor=3386
linha=4474 | nome=Renata | acao=analisou os resultados | valor=2627
linha=4475 | nome=Otavio | acao=analisou os resultados | valor=2768
linha=4476 | nome=Mariana | acao=fez um experimento | valor=5527
linha=4477 | nome=Carlos | acao=estudou computacao | valor=2766
linha=4478 | nome=Mariana | acao=participou da aula | valor=3789
linha=4479 | nome=Gabriela | acao=comparou as metricas | valor=6746
linha=4480 | nome=Felipe | acao=fez um experimento | valor=8365
linha=4481 | nome=Karen | acao=analisou os resultados | valor=4158
linha=4482 | nome=Eduarda | acao=participou da aula | valor=8070
linha=4483 | nome=Tiago | acao=comparou as metricas | valor=7087
linha=4484 | nome=Carlos | acao=executou o benchmark | valor=7610
linha=4485 | nome=Carlos | acao=comparou as metricas | valor=2925
linha=4486 | nome=Igor | acao=analisou os resultados | valor=8638
linha=4487 | nome=Helena | acao=analisou os resultados | valor=6059
linha=4488 | nome=Igor | acao=otimizou o algoritmo | valor=7930
linha=4489 | nome=Renata | acao=fez um experimento | valor=1220
linha=4490 | nome=Tiago | acao=analisou os resultados | valor=9760
linha=4491 | nome=Ana | acao=analisou os resultados | valor=1169
linha=4492 | nome=Mariana | acao=comparou as metricas | valor=1674
linha=4493 | nome=Vitor | acao=estudou computacao | valor=3433
linha=4494 | nome=Daniela | acao=comparou as metricas | valor=8502
linha=4495 | nome=Otavio | acao=executou o benchmark | valor=3025
linha=4496 | nome=Bruno | acao=comparou as metricas | valor=3032
linha=4497 | nome=Mariana | acao=executou o benchmark | valor=1898
linha=4498 | nome=Bruno | acao=executou o benchmark | valor=4862
linha=4499 | nome=Lucas | acao=estudou computacao | valor=9470
linha=4500 | nome=Helena | acao=executou o benchmark | valor=1133
linha=4501 | nome=Tiago | acao=analisou os resultados | valor=1973
linha=4502 | nome=Sofia | acao=executou o benchmark | valor=3080
linha=4503 | nome=Ana | acao=executou o benchmark | valor=9338
linha=4504 | nome=Gabriela | acao=comparou as metricas | valor=2814
linha=4505 | nome=Joao | acao=analisou os resultados | valor=3384
linha=4506 | nome=Eduarda | acao=estudou computacao | valor=1713
linha=4507 | nome=Vitor | acao=executou o benchmark | valor=8226
linha=4508 | nome=Eduarda | acao=executou o benchmark | valor=4783
linha=4509 | nome=Eduarda | acao=estudou computacao | valor=7242
linha=4510 | nome=Mariana | acao=escreveu o relatorio | valor=1457
linha=4511 | nome=Igor | acao=otimizou o algoritmo | valor=3713
linha=4512 | nome=Igor | acao=escreveu o relatorio | valor=2083
linha=4513 | nome=Mariana | acao=fez um experimento | valor=7170
linha=4514 | nome=Bruno | acao=estudou computacao | valor=7978
linha=4515 | nome=Natalia | acao=participou da aula | valor=6048
linha=4516 | nome=Lucas | acao=participou da aula | valor=1155
linha=4517 | nome=Vitor | acao=analisou os resultados | valor=6136
linha=4518 | nome=Tiago | acao=comparou as metricas | valor=6588
linha=4519 | nome=Tiago | acao=otimizou o algoritmo | valor=1401
linha=4520 | nome=Carlos | acao=otimizou o algoritmo | valor=9197
linha=4521 | nome=Felipe | acao=executou o benchmark | valor=5530
linha=4522 | nome=Karen | acao=fez um experimento | valor=7000
linha=4523 | nome=Bruno | acao=estudou computacao | valor=2493
linha=4524 | nome=Natalia | acao=otimizou o algoritmo | valor=5454
linha=4525 | nome=Ana | acao=executou o benchmark | valor=3700
linha=4526 | nome=Paulo | acao=fez um experimento | valor=9755
linha=4527 | nome=Carlos | acao=analisou os resultados | valor=3029
linha=4528 | nome=Lucas | acao=comparou as metricas | valor=8267
linha=4529 | nome=Gabriela | acao=comparou as metricas | valor=8920
linha=4530 | nome=Ana | acao=participou da aula | valor=3039
linha=4531 | nome=Daniela | acao=estudou computacao | valor=2733
linha=4532 | nome=Igor | acao=comparou as metricas | valor=1659
linha=4533 | nome=Igor | acao=estudou computacao | valor=5231
linha=4534 | nome=Lucas | acao=comparou as metricas | valor=9173
linha=4535 | nome=Vitor | acao=participou da aula | valor=3023
linha=4536 | nome=Vitor | acao=fez um experimento | valor=3843
linha=4537 | nome=Otavio | acao=otimizou o algoritmo | valor=3324
linha=4538 | nome=Vitor | acao=analisou os resultados | valor=5201
linha=4539 | nome=Igor | acao=fez um experimento | valor=8091
linha=4540 | nome=Renata | acao=comparou as metricas | valor=8365
linha=4541 | nome=Joao | acao=analisou os resultados | valor=3552
linha=4542 | nome=Igor | acao=fez um experimento | valor=9530
linha=4543 | nome=Paulo | acao=otimizou o algoritmo | valor=7875
linha=4544 | nome=Karen | acao=analisou os resultados | valor=2213
linha=4545 | nome=Vitor | acao=participou da aula | valor=1552
linha=4546 | nome=Sofia | acao=comparou as metricas | valor=8740
linha=4547 | nome=Tiago | acao=fez um experimento | valor=9436
linha=4548 | nome=Bruno | acao=participou da aula | valor=1530
linha=4549 | nome=Igor | acao=estudou computacao | valor=8915
linha=4550 | nome=Karen | acao=comparou as metricas | valor=3500
linha=4551 | nome=Joao | acao=otimizou o algoritmo | valor=6998
linha=4552 | nome=Karen | acao=estudou computacao | valor=4381
linha=4553 | nome=Karen | acao=executou o benchmark | valor=3969
linha=4554 | nome=Bruno | acao=otimizou o algoritmo | valor=4703
linha=4555 | nome=Tiago | acao=fez um experimento | valor=4733
linha=4556 | nome=Lucas | acao=analisou os resultados | valor=6120
linha=4557 | nome=Renata | acao=escreveu o relatorio | valor=4550
linha=4558 | nome=Helena | acao=participou da aula | valor=9567
linha=4559 | nome=Otavio | acao=participou da aula | valor=8201
linha=4560 | nome=Karen | acao=participou da aula | valor=1078
linha=4561 | nome=Igor | acao=comparou as metricas | valor=5092
linha=4562 | nome=Vitor | acao=otimizou o algoritmo | valor=1802
linha=4563 | nome=Bruno | acao=otimizou o algoritmo | valor=6657
linha=4564 | nome=Tiago | acao=escreveu o relatorio | valor=9402
linha=4565 | nome=Carlos | acao=estudou computacao | valor=6231
linha=4566 | nome=Mariana | acao=fez um experimento | valor=1065
linha=4567 | nome=Carlos | acao=estudou computacao | valor=4777
linha=4568 | nome=Otavio | acao=otimizou o algoritmo | valor=8451
linha=4569 | nome=Carlos | acao=participou da aula | valor=3551
linha=4570 | nome=Mariana | acao=otimizou o algoritmo | valor=9228
linha=4571 | nome=Paulo | acao=estudou computacao | valor=3401
linha=4572 | nome=Eduarda | acao=analisou os resultados | valor=6203
linha=4573 | nome=Karen | acao=otimizou o algoritmo | valor=8092
linha=4574 | nome=Joao | acao=otimizou o algoritmo | valor=4048
linha=4575 | nome=Eduarda | acao=otimizou o algoritmo | valor=5519
linha=4576 | nome=Joao | acao=executou o benchmark | valor=5640
linha=4577 | nome=Vitor | acao=estudou computacao | valor=7735
linha=4578 | nome=Igor | acao=estudou computacao | valor=1608
linha=4579 | nome=Igor | acao=escreveu o relatorio | valor=3999
linha=4580 | nome=Mariana | acao=escreveu o relatorio | valor=8720
linha=4581 | nome=Felipe | acao=participou da aula | valor=5992
linha=4582 | nome=Gabriela | acao=participou da aula | valor=5113
linha=4583 | nome=Daniela | acao=estudou computacao | valor=1331
linha=4584 | nome=Joao | acao=comparou as metricas | valor=6744
linha=4585 | nome=Carlos | acao=comparou as metricas | valor=4677
linha=4586 | nome=Gabriela | acao=fez um experimento | valor=3906
linha=4587 | nome=Karen | acao=executou o benchmark | valor=8585
linha=4588 | nome=Bruno | acao=fez um experimento | valor=5123
linha=4589 | nome=Lucas | acao=analisou os resultados | valor=7927
linha=4590 | nome=Carlos | acao=participou da aula | valor=5243
linha=4591 | nome=Bruno | acao=estudou computacao | valor=5551
linha=4592 | nome=Natalia | acao=comparou as metricas | valor=8804
linha=4593 | nome=Daniela | acao=escreveu o relatorio | valor=6045
linha=4594 | nome=Felipe | acao=comparou as metricas | valor=9594
linha=4595 | nome=Mariana | acao=comparou as metricas | valor=6054
linha=4596 | nome=Karen | acao=analisou os resultados | valor=1207
linha=4597 | nome=Daniela | acao=otimizou o algoritmo | valor=8381
linha=4598 | nome=Renata | acao=comparou as metricas | valor=8177
linha=4599 | nome=Felipe | acao=comparou as metricas | valor=8676
linha=4600 | nome=Natalia | acao=participou da aula | valor=6300
linha=4601 | nome=Vitor | acao=fez um experimento | valor=8571
linha=4602 | nome=Lucas | acao=analisou os resultados | valor=3463
linha=4603 | nome=Helena | acao=participou da aula | valor=2586
linha=4604 | nome=Joao | acao=fez um experimento | valor=2753
linha=4605 | nome=Gabriela | acao=analisou os resultados | valor=8973
linha=4606 | nome=Renata | acao=participou da aula | valor=3489
linha=4607 | nome=Daniela | acao=analisou os resultados | valor=8661
linha=4608 | nome=Bruno | acao=escreveu o relatorio | valor=6563
linha=4609 | nome=Joao | acao=otimizou o algoritmo | valor=2886
linha=4610 | nome=Mariana | acao=escreveu o relatorio | valor=9876
linha=4611 | nome=Eduarda | acao=otimizou o algoritmo | valor=1529
linha=4612 | nome=Bruno | acao=participou da aula | valor=5616
linha=4613 | nome=Karen | acao=participou da aula | valor=4967
linha=4614 | nome=Tiago | acao=otimizou o algoritmo | valor=4170
linha=4615 | nome=Tiago | acao=estudou computacao | valor=1687
linha=4616 | nome=Daniela | acao=analisou os resultados | valor=7756
linha=4617 | nome=Daniela | acao=escreveu o relatorio | valor=6012
linha=4618 | nome=Otavio | acao=participou da aula | valor=4047
linha=4619 | nome=Joao | acao=executou o benchmark | valor=2008
linha=4620 | nome=Helena | acao=executou o benchmark | valor=1437
linha=4621 | nome=Karen | acao=participou da aula | valor=9819
linha=4622 | nome=Helena | acao=participou da aula | valor=8591
linha=4623 | nome=Eduarda | acao=otimizou o algoritmo | valor=4283
linha=4624 | nome=Joao | acao=executou o benchmark | valor=7653
linha=4625 | nome=Eduarda | acao=executou o benchmark | valor=5480
linha=4626 | nome=Joao | acao=executou o benchmark | valor=2500
linha=4627 | nome=Mariana | acao=estudou computacao | valor=8197
linha=4628 | nome=Mariana | acao=fez um experimento | valor=7907
linha=4629 | nome=Tiago | acao=comparou as metricas | valor=6647
linha=4630 | nome=Gabriela | acao=executou o benchmark | valor=1782
linha=4631 | nome=Eduarda | acao=otimizou o algoritmo | valor=8255
linha=4632 | nome=Otavio | acao=escreveu o relatorio | valor=4523
linha=4633 | nome=Karen | acao=analisou os resultados | valor=1080
linha=4634 | nome=Tiago | acao=escreveu o relatorio | valor=8562
linha=4635 | nome=Sofia | acao=otimizou o algoritmo | valor=9690
linha=4636 | nome=Carlos | acao=analisou os resultados | valor=4320
linha=4637 | nome=Gabriela | acao=participou da aula | valor=1649
linha=4638 | nome=Tiago | acao=otimizou o algoritmo | valor=2648
linha=4639 | nome=Felipe | acao=escreveu o relatorio | valor=7632
linha=4640 | nome=Tiago | acao=otimizou o algoritmo | valor=7204
linha=4641 | nome=Karen | acao=participou da aula | valor=6397
linha=4642 | nome=Mariana | acao=participou da aula | valor=2178
linha=4643 | nome=Igor | acao=estudou computacao | valor=7935
linha=4644 | nome=Mariana | acao=otimizou o algoritmo | valor=2135
linha=4645 | nome=Karen | acao=executou o benchmark | valor=7018
linha=4646 | nome=Eduarda | acao=escreveu o relatorio | valor=2919
linha=4647 | nome=Eduarda | acao=otimizou o algoritmo | valor=5968
linha=4648 | nome=Paulo | acao=analisou os resultados | valor=2408
linha=4649 | nome=Tiago | acao=participou da aula | valor=7510
linha=4650 | nome=Otavio | acao=participou da aula | valor=2440
linha=4651 | nome=Karen | acao=analisou os resultados | valor=9706
linha=4652 | nome=Bruno | acao=escreveu o relatorio | valor=6317
linha=4653 | nome=Ana | acao=analisou os resultados | valor=5868
linha=4654 | nome=Felipe | acao=escreveu o relatorio | valor=5307
linha=4655 | nome=Renata | acao=fez um experimento | valor=7552
linha=4656 | nome=Tiago | acao=estudou computacao | valor=5261
linha=4657 | nome=Mariana | acao=otimizou o algoritmo | valor=1206
linha=4658 | nome=Mariana | acao=executou o benchmark | valor=8029
linha=4659 | nome=Vitor | acao=estudou computacao | valor=1755
linha=4660 | nome=Daniela | acao=estudou computacao | valor=6294
linha=4661 | nome=Lucas | acao=participou da aula | valor=5717
linha=4662 | nome=Ana | acao=escreveu o relatorio | valor=5797
linha=4663 | nome=Mariana | acao=otimizou o algoritmo | valor=4339
linha=4664 | nome=Karen | acao=analisou os resultados | valor=3371
linha=4665 | nome=Felipe | acao=comparou as metricas | valor=4490
linha=4666 | nome=Carlos | acao=estudou computacao | valor=6993
linha=4667 | nome=Felipe | acao=analisou os resultados | valor=1921
linha=4668 | nome=Karen | acao=executou o benchmark | valor=6018
linha=4669 | nome=Helena | acao=participou da aula | valor=9647
linha=4670 | nome=Bruno | acao=comparou as metricas | valor=2857
linha=4671 | nome=Ana | acao=analisou os resultados | valor=7706
linha=4672 | nome=Gabriela | acao=otimizou o algoritmo | valor=7336
linha=4673 | nome=Lucas | acao=escreveu o relatorio | valor=8578
linha=4674 | nome=Otavio | acao=executou o benchmark | valor=2545
linha=4675 | nome=Carlos | acao=fez um experimento | valor=6335
linha=4676 | nome=Helena | acao=otimizou o algoritmo | valor=1023
linha=4677 | nome=Daniela | acao=fez um experimento | valor=2256
linha=4678 | nome=Eduarda | acao=comparou as metricas | valor=6449
linha=4679 | nome=Mariana | acao=executou o benchmark | valor=6954
linha=4680 | nome=Bruno | acao=executou o benchmark | valor=6733
linha=4681 | nome=Eduarda | acao=executou o benchmark | valor=7853
linha=4682 | nome=Karen | acao=participou da aula | valor=1982
linha=4683 | nome=Mariana | acao=otimizou o algoritmo | valor=8822
linha=4684 | nome=Mariana | acao=participou da aula | valor=7307
linha=4685 | nome=Joao | acao=comparou as metricas | valor=3406
linha=4686 | nome=Natalia | acao=executou o benchmark | valor=7208
linha=4687 | nome=Lucas | acao=comparou as metricas | valor=7196
linha=4688 | nome=Carlos | acao=fez um experimento | valor=6121
linha=4689 | nome=Vitor | acao=fez um experimento | valor=2676
linha=4690 | nome=Daniela | acao=fez um experimento | valor=7345
linha=4691 | nome=Igor | acao=otimizou o algoritmo | valor=6248
linha=4692 | nome=Mariana | acao=estudou computacao | valor=8423
linha=4693 | nome=Renata | acao=fez um experimento | valor=5150
linha=4694 | nome=Natalia | acao=executou o benchmark | valor=2745
linha=4695 | nome=Gabriela | acao=escreveu o relatorio | valor=9099
linha=4696 | nome=Mariana | acao=participou da aula | valor=6080
linha=4697 | nome=Joao | acao=estudou computacao | valor=5293
linha=4698 | nome=Daniela | acao=fez um experimento | valor=3840
linha=4699 | nome=Daniela | acao=otimizou o algoritmo | valor=7193
linha=4700 | nome=Renata | acao=analisou os resultados | valor=4372
linha=4701 | nome=Eduarda | acao=otimizou o algoritmo | valor=9959
linha=4702 | nome=Renata | acao=escreveu o relatorio | valor=3487
linha=4703 | nome=Sofia | acao=fez um experimento | valor=6034
