linha=1 | nome=Eduarda | acao=estudou computacao | valor=8770
linha=3809 | nome=Igor | acao=analisou os resultados | valor=4204
linha=3810 | nome=Daniela | acao=analisou os resultados | valor=5674
linha=3811 | nome=Eduarda | acao=executou o benchmark | valor=6978
linha=3812 | nome=Mariana | acao=participou da aula | valor=6233
linha=3813 | nome=Karen | acao=executou o benchmark | valor=7984
linha=3814 | nome=Igor | acao=analisou os resultados | valor=3367
linha=3815 | nome=Mariana | acao=otimizou o algoritmo | valor=5862
linha=3816 | nome=Felipe | acao=comparou as metricas | valor=3728
linha=3817 | nome=Vitor | acao=otimizou o algoritmo | valor=5725
linha=3818 | nome=Renata | acao=estudou computacao | valor=3816
linha=3819 | nome=Lucas | acao=comparou as metricas | valor=8475
linha=3820 | nome=Daniela | acao=fez um experimento | valor=2256
linha=3821 | nome=Tiago | acao=estudou computacao | valor=6808
linha=3822 | nome=Ana | acao=analisou os resultados | valor=3708
linha=3823 | nome=Igor | acao=estudou computacao | valor=9470
linha=3824 | nome=Karen | acao=escreveu o relatorio | valor=9647
linha=3825 | nome=Bruno | acao=escreveu o relatorio | valor=5153
linha=3826 | nome=Helena | acao=comparou as metricas | valor=1898
linha=3827 | nome=Helena | acao=escreveu o relatorio | valor=5641
linha=3828 | nome=Daniela | acao=fez um experimento | valor=2268
linha=3829 | nome=Bruno | acao=fez um experimento | valor=6463
linha=3830 | nome=Renata | acao=otimizou o algoritmo | valor=7585
linha=3831 | nome=Natalia | acao=executou o benchmark | valor=3311
linha=3832 | nome=Renata | acao=participou da aula | valor=9320
linha=3833 | nome=Paulo | acao=executou o benchmark | valor=2777
linha=3834 | nome=Carlos | acao=analisou os resultados | valor=6078
linha=3835 | nome=Otavio | acao=otimizou o algoritmo | valor=6865
linha=3836 | nome=Mariana | acao=otimizou o algoritmo | valor=7252
linha=3837 | nome=Mariana | acao=escreveu o relatorio | valor=4320
linha=3838 | nome=Carlos | acao=comparou as metricas | valor=8059
linha=3839 | nome=Renata | acao=comparou as metricas | valor=9118
linha=3840 | nome=Mariana | acao=participou da aula | valor=7901
linha=3841 | nome=Vitor | acao=estudou computacao | valor=8448
linha=3842 | nome=Felipe | acao=estudou computacao | valor=9189
linha=3843 | nome=Felipe | acao=estudou computacao | valor=7020
linha=3844 | nome=Igor | acao=escreveu o relatorio | valor=5268
linha=3845 | nome=Mariana | acao=fez um experimento | valor=4084
linha=3846 | nome=Joao | acao=otimizou o algoritmo | valor=2971
linha=3847 | nome=Karen | acao=otimizou o algoritmo | valor=5858
linha=3848 | nome=Ana | acao=estudou computacao | valor=6443
linha=3849 | nome=Eduarda | acao=escreveu o relatorio | valor=9914
linha=3850 | nome=Vitor | acao=comparou as metricas | valor=4606
linha=3851 | nome=Vitor | acao=estudou computacao | valor=3351
linha=3852 | nome=Renata | acao=fez um experimento | valor=3923
linha=3853 | nome=Bruno | acao=comparou as metricas | valor=9294
linha=3854 | nome=Ana | acao=fez um experimento | valor=1309
linha=3855 | nome=Otavio | acao=executou o benchmark | valor=8833
linha=3856 | nome=Vitor | acao=escreveu o relatorio | valor=3172
linha=3857 | nome=Joao | acao=participou da aula | valor=2647
linha=3858 | nome=Daniela | acao=executou o benchmark | valor=8964
linha=3859 | nome=Gabriela | acao=executou o benchmark | valor=9299
linha=3860 | nome=Igor | acao=executou o benchmark | valor=4103
linha=3861 | nome=Mariana | acao=comparou as metricas | valor=6653
linha=3862 | nome=Daniela | acao=comparou as metricas | valor=5681
linha=3863 | nome=Helena | acao=estudou computacao | valor=8511
linha=3864 | nome=Tiago | acao=comparou as metricas | valor=1213
linha=3865 | nome=Felipe | acao=analisou os resultados | valor=8129
linha=3866 | nome=Gabriela | acao=otimizou o algoritmo | valor=9244
linha=3867 | nome=Paulo | acao=estudou computacao | valor=3410
linha=3868 | nome=Eduarda | acao=analisou os resultados | valor=6715
linha=3869 | nome=Karen | acao=executou o benchmark | valor=1378
linha=3870 | nome=Ana | acao=participou da aula | valor=5762
linha=3871 | nome=Helena | acao=escreveu o relatorio | valor=9406
linha=3872 | nome=Eduarda | acao=escreveu o relatorio | valor=8624
linha=3873 | nome=Otavio | acao=estudou computacao | valor=6754
linha=3874 | nome=Vitor | acao=participou da aula | valor=9529
linha=3875 | nome=Vitor | acao=executou o benchmark | valor=2449
linha=3876 | nome=Igor | acao=participou da aula | valor=6242
linha=3877 | nome=Joao | acao=estudou computacao | valor=2184
linha=3878 | nome=Felipe | acao=comparou as metricas | valor=5447
linha=3879 | nome=Vitor | acao=participou da aula | valor=3901
linha=3880 | nome=Joao | acao=comparou as metricas | valor=8804
linha=3881 | nome=Otavio | acao=analisou os resultados | valor=6884
linha=3882 | nome=Vitor | acao=fez um experimento | valor=3722
linha=3883 | nome=Ana | acao=comparou as metricas | valor=8407
linha=3884 | nome=Tiago | acao=participou da aula | valor=1720
linha=3885 | nome=Felipe | acao=executou o benchmark | valor=3934
linha=3886 | nome=Carlos | acao=executou o benchmark | valor=6814
linha=3887 | nome=Felipe | acao=participou da aula | valor=1812
linha=3888 | nome=Eduarda | acao=analisou os resultados | valor=7655
linha=3889 | nome=Carlos | acao=analisou os resultados | valor=7579
linha=3890 | nome=Vitor | acao=otimizou o algoritmo | valor=5120
linha=3891 | nome=Ana | acao=estudou computacao | valor=7921
linha=3892 | nome=Mariana | acao=escreveu o relatorio | valor=3083
linha=3893 | nome=Gabriela | acao=fez um experimento | valor=4348
linha=3894 | nome=Natalia | acao=estudou computacao | valor=1719
linha=3895 | nome=Lucas | acao=otimizou o algoritmo | valor=7020
linha=3896 | nome=Gabriela | acao=analisou os resultados | valor=6359
linha=3897 | nome=Natalia | acao=fez um experimento | valor=4092
linha=3898 | nome=Mariana | acao=escreveu o relatorio | valor=5134
linha=3899 | nome=Sofia | acao=fez um experimento | valor=6454
linha=3900 | nome=Eduarda | acao=participou da aula | valor=9065
linha=3901 | nome=Igor | acao=participou da aula | valor=9173
linha=3902 | nome=Lucas | acao=executou o benchmark | valor=1973
linha=3903 | nome=Joao | acao=comparou as metricas | valor=3358
linha=3904 | nome=Bruno | acao=otimizou o algoritmo | valor=9709
linha=3905 | nome=Karen | acao=estudou computacao | valor=2979
linha=3906 | nome=Natalia | acao=analisou os resultados | valor=7720
linha=3907 | nome=Karen | acao=executou o benchmark | valor=1821
linha=3908 | nome=Karen | acao=estudou computacao | valor=9277
linha=3909 | nome=Gabriela | acao=estudou computacao | valor=5714
linha=3910 | nome=Vitor | acao=analisou os resultados | valor=3443
linha=3911 | nome=Mariana | acao=estudou computacao | valor=1356
linha=3912 | nome=Helena | acao=participou da aula | valor=1895
linha=3913 | nome=Eduarda | acao=estudou computacao | valor=2256
linha=3914 | nome=Eduarda | acao=estudou computacao | valor=7220
linha=3915 | nome=Mariana | acao=fez um experimento | valor=8438
linha=3916 | nome=Paulo | acao=analisou os resultados | valor=1022
linha=3917 | nome=Otavio | acao=comparou as metricas | valor=3062
linha=3918 | nome=Bruno | acao=escreveu o relatorio | valor=1197
linha=3919 | nome=Sofia | acao=otimizou o algoritmo | valor=7213
linha=3920 | nome=Renata | acao=executou o benchmark | valor=1870
linha=3921 | nome=Vitor | acao=executou o benchmark | valor=1060
linha=3922 | nome=Bruno | acao=fez um experimento | valor=8282
linha=3923 | nome=Paulo | acao=estudou computacao | valor=4414
linha=3924 | nome=Karen | acao=analisou os resultados | valor=8297
linha=3925 | nome=Sofia | acao=executou o benchmark | valor=1123
linha=3926 | nome=Vitor | acao=executou o benchmark | valor=2746
linha=3927 | nome=Paulo | acao=estudou computacao | valor=8303
linha=3928 | nome=Daniela | acao=comparou as metricas | valor=1342
linha=3929 | nome=Mariana | acao=participou da aula | valor=8078
linha=3930 | nome=Karen | acao=participou da aula | valor=5971
linha=3931 | nome=Natalia | acao=escreveu o relatorio | valor=8289
linha=3932 | nome=Otavio | acao=escreveu o relatorio | valor=1548
linha=3933 | nome=Bruno | acao=analisou os resultados | valor=5250
linha=3934 | nome=Sofia | acao=participou da aula | valor=9242
linha=3935 | nome=Renata | acao=fez um experimento | valor=6982
linha=3936 | nome=Karen | acao=estudou computacao | valor=2220
linha=3937 | nome=Daniela | acao=fez um experimento | valor=9635
linha=3938 | nome=Vitor | acao=fez um experimento | valor=1760
linha=3939 | nome=Igor | acao=participou da aula | valor=8626
linha=3940 | nome=Paulo | acao=analisou os resultados | valor=1128
linha=3941 | nome=Carlos | acao=escreveu o relatorio | valor=5660
linha=3942 | nome=Joao | acao=comparou as metricas | valor=3575
linha=3943 | nome=Mariana | acao=estudou computacao | valor=5954
linha=3944 | nome=Ana | acao=participou da aula | valor=6367
linha=3945 | nome=Natalia | acao=comparou as metricas | valor=8904
linha=3946 | nome=Natalia | acao=estudou computacao | valor=6719
linha=3947 | nome=Carlos | acao=fez um experimento | valor=3067
linha=3948 | nome=Mariana | acao=comparou as metricas | valor=5585
linha=3949 | nome=Bruno | acao=participou da aula | valor=7974
linha=3950 | nome=Felipe | acao=estudou computacao | valor=3805
linha=3951 | nome=Sofia | acao=escreveu o relatorio | valor=4842
linha=3952 | nome=Gabriela | acao=estudou computacao | valor=6410
linha=3953 | nome=Mariana | acao=escreveu o relatorio | valor=7330
linha=3954 | nome=Igor | acao=participou da aula | valor=9234
linha=3955 | nome=Carlos | acao=otimizou o algoritmo | valor=3803
linha=3956 | nome=Eduarda | acao=estudou computacao | valor=4973
linha=3957 | nome=Eduarda | acao=otimizou o algoritmo | valor=1399
linha=3958 | nome=Karen | acao=analisou os resultados | valor=5565
linha=3959 | nome=Lucas | acao=comparou as metricas | valor=8722
linha=3960 | nome=Karen | acao=participou da aula | valor=8090
linha=3961 | nome=Carlos | acao=fez um experimento | valor=7169
linha=3962 | nome=Daniela | acao=escreveu o relatorio | valor=8207
linha=3963 | nome=Renata | acao=participou da aula | valor=2439
linha=3964 | nome=Daniela | acao=otimizou o algoritmo | valor=3582
linha=3965 | nome=Daniela | acao=escreveu o relatorio | valor=5431
linha=3966 | nome=Lucas | acao=otimizou o algoritmo | valor=6617
linha=3967 | nome=Sofia | acao=participou da aula | valor=7731
linha=3968 | nome=Daniela | acao=otimizou o algoritmo | valor=5173
linha=3969 | nome=Tiago | acao=executou o benchmark | valor=2335
linha=3970 | nome=Natalia | acao=estudou computacao | valor=6211
linha=3971 | nome=Bruno | acao=escreveu o relatorio | valor=3352
linha=3972 | nome=Mariana | acao=escreveu o relatorio | valor=6713
linha=3973 | nome=Lucas | acao=estudou computacao | valor=6222
linha=3974 | nome=Carlos | acao=escreveu o relatorio | valor=9326
linha=3975 | nome=Mariana | acao=otimizou o algoritmo | valor=2108
linha=3976 | nome=Tiago | acao=otimizou o algoritmo | valor=4519
linha=3977 | nome=Gabriela | acao=estudou computacao | valor=2246
linha=3978 | nome=Carlos | acao=comparou as metricas | valor=3010
linha=3979 | nome=Felipe | acao=estudou computacao | valor=6550
linha=3980 | nome=Sofia | acao=analisou os resultados | valor=9877
linha=3981 | nome=Paulo | acao=otimizou o algoritmo | valor=4163
linha=3982 | nome=Igor | acao=executou o benchmark | valor=6643
linha=3983 | nome=Joao | acao=fez um experimento | valor=6046
linha=3984 | nome=Gabriela | acao=executou o benchmark | valor=2585
linha=3985 | nome=Carlos | acao=fez um experimento | valor=7142
linha=3986 | nome=Eduarda | acao=comparou as metricas | valor=1765
linha=3987 | nome=Igor | acao=fez um experimento | valor=9716
linha=3988 | nome=Mariana | acao=analisou os resultados | valor=8999
linha=3989 | nome=Mariana | acao=executou o benchmark | valor=5532
linha=3990 | nome=Sofia | acao=escreveu o relatorio | valor=7803
linha=3991 | nome=Lucas | acao=otimizou o algoritmo | valor=3811
linha=3992 | nome=Joao | acao=fez um experimento | valor=3108
linha=3993 | nome=Daniela | acao=otimizou o algoritmo | valor=3789
linha=3994 | nome=Natalia | acao=participou da aula | valor=3721
linha=3995 | nome=Joao | acao=escreveu o relatorio | valor=6602
linha=3996 | nome=Otavio | acao=analisou os resultados | valor=6505
linha=3997 | nome=Tiago | acao=fez um experimento | valor=9791
linha=3998 | nome=Renata | acao=participou da aula | valor=8720
linha=3999 | nome=Paulo | acao=escreveu o relatorio | valor=8740
linha=4000 | nome=Vitor | acao=fez um experimento | valor=5218
linha=4001 | nome=Eduarda | acao=escreveu o relatorio | valor=9638
linha=4002 | nome=Bruno | acao=otimizou o algoritmo | valor=2636
linha=4003 | nome=Bruno | acao=analisou os resultados | valor=7300
linha=4004 | nome=Igor | acao=participou da aula | valor=8777
linha=4005 | nome=Otavio | acao=estudou computacao | valor=7564
linha=4006 | nome=Bruno | acao=comparou as metricas | valor=7494
linha=4007 | nome=Paulo | acao=otimizou o algoritmo | valor=8684
linha=4008 | nome=Bruno | acao=comparou as metricas | valor=2547
linha=4009 | nome=Natalia | acao=fez um experimento | valor=9517
linha=4010 | nome=Mariana | acao=comparou as metricas | valor=4890
linha=4011 | nome=Daniela | acao=participou da aula | valor=9375
linha=4012 | nome=Ana | acao=analisou os resultados | valor=3823
linha=4013 | nome=Igor | acao=executou o benchmark | valor=6882
linha=4014 | nome=Eduarda | acao=participou da aula | valor=4865
linha=4015 | nome=Tiago | acao=analisou os resultados | valor=8410
linha=4016 | nome=Carlos | acao=executou o benchmark | valor=4201
linha=4017 | nome=Sofia | acao=escreveu o relatorio | valor=3509
linha=4018 | nome=Sofia | acao=comparou as metricas | valor=3892
linha=4019 | nome=Tiago | acao=analisou os resultados | valor=3045
linha=4020 | nome=Paulo | acao=otimizou o algoritmo | valor=7141
linha=4021 | nome=Paulo | acao=estudou computacao | valor=9335
linha=4022 | nome=Eduarda | acao=executou o benchmark | valor=6290
linha=4023 | nome=Felipe | acao=otimizou o algoritmo | valor=4313
linha=4024 | nome=Tiago | acao=fez um experimento | valor=8058
linha=4025 | nome=Daniela | acao=fez um experimento | valor=3049
linha=4026 | nome=Otavio | acao=escreveu o relatorio | valor=3272
linha=4027 | nome=Mariana | acao=estudou computacao | valor=6830
linha=4028 | nome=Helena | acao=executou o benchmark | valor=6993
linha=4029 | nome=Felipe | acao=analisou os resultados | valor=8049
linha=4030 | nome=Igor | acao=participou da aula | valor=6685
linha=4031 | nome=Sofia | acao=fez um experimento | valor=4521
linha=4032 | nome=Otavio | acao=participou da aula | valor=8561
linha=4033 | nome=Tiago | acao=comparou as metricas | valor=9270
linha=4034 | nome=Carlos | acao=estudou computacao | valor=9634
linha=4035 | nome=Mariana | acao=analisou os resultados | valor=8599
linha=4036 | nome=Daniela | acao=comparou as metricas | valor=7475
linha=4037 | nome=Gabriela | acao=executou o benchmark | valor=5694
linha=4038 | nome=Paulo | acao=participou da aula | valor=6797
linha=4039 | nome=Felipe | acao=fez um experimento | valor=1126
linha=4040 | nome=Paulo | acao=participou da aula | valor=2638
linha=4041 | nome=Felipe | acao=fez um experimento | valor=7227
linha=4042 | nome=Natalia | acao=fez um experimento | valor=4482
linha=4043 | nome=Vitor | acao=comparou as metricas | valor=5587
linha=4044 | nome=Tiago | acao=escreveu o relatorio | valor=4312
linha=4045 | nome=Paulo | acao=executou o benchmark | valor=7581
linha=4046 | nome=Igor | acao=analisou os resultados | valor=6382
linha=4047 | nome=Otavio | acao=executou o benchmark | valor=5103
linha=4048 | nome=Joao | acao=fez um experimento | valor=9714
linha=4049 | nome=Mariana | acao=estudou computacao | valor=8410
linha=4050 | nome=Gabriela | acao=executou o benchmark | valor=6780
linha=4051 | nome=Mariana | acao=analisou os resultados | valor=3508
linha=4052 | nome=Eduarda | acao=otimizou o algoritmo | valor=6340
linha=4053 | nome=Ana | acao=analisou os resultados | valor=6585
linha=4054 | nome=Natalia | acao=comparou as metricas | valor=3273
linha=4055 | nome=Helena | acao=executou o benchmark | valor=1366
linha=4056 | nome=Felipe | acao=participou da aula | valor=3595
linha=4057 | nome=Lucas | acao=otimizou o algoritmo | valor=9013
linha=4058 | nome=Otavio | acao=otimizou o algoritmo | valor=1353
linha=4059 | nome=Renata | acao=otimizou o algoritmo | valor=1490
linha=4060 | nome=Felipe | acao=estudou computacao | valor=8856
linha=4061 | nome=Igor | acao=analisou os resultados | valor=9113
linha=4062 | nome=Felipe | acao=otimizou o algoritmo | valor=9861
linha=4063 | nome=Igor | acao=fez um experimento | valor=4369
linha=4064 | nome=Sofia | acao=analisou os resultados | valor=2280
linha=4065 | nome=Mariana | acao=executou o benchmark | valor=2880
linha=4066 | nome=Lucas | acao=estudou computacao | valor=9118
linha=4067 | nome=Mariana | acao=otimizou o algoritmo | valor=9938
linha=4068 | nome=Sofia | acao=executou o benchmark | valor=4816
linha=4069 | nome=Karen | acao=estudou computacao | valor=2144
linha=4070 | nome=Daniela | acao=estudou computacao | valor=5025
linha=4071 | nome=Ana | acao=escreveu o relatorio | valor=1689
linha=4072 | nome=Renata | acao=fez um experimento | valor=4426
linha=4073 | nome=Otavio | acao=executou o benchmark | valor=5146
linha=4074 | nome=Igor | acao=comparou as metricas | valor=1583
linha=4075 | nome=Karen | acao=escreveu o relatorio | valor=9429
linha=4076 | nome=Renata | acao=fez um experimento | valor=9295
linha=4077 | nome=Igor | acao=analisou os resultados | valor=7796
linha=4078 | nome=Renata | acao=comparou as metricas | valor=2338
linha=4079 | nome=Natalia | acao=escreveu o relatorio | valor=7589
linha=4080 | nome=Mariana | acao=executou o benchmark | valor=4789
linha=4081 | nome=Otavio | acao=analisou os resultados | valor=2283
linha=4082 | nome=Sofia | acao=fez um experimento | valor=1687
linha=4083 | nome=Sofia | acao=escreveu o relatorio | valor=6309
linha=4084 | nome=Lucas | acao=otimizou o algoritmo | valor=8218
linha=4085 | nome=Tiago | acao=escreveu o relatorio | valor=5381
linha=4086 | nome=Felipe | acao=comparou as metricas | valor=5679
linha=4087 | nome=Daniela | acao=otimizou o algoritmo | valor=1740
linha=4088 | nome=Igor | acao=participou da aula | valor=5726
linha=4089 | nome=Karen | acao=analisou os resultados | valor=2922
linha=4090 | nome=Joao | acao=estudou computacao | valor=6560
linha=4091 | nome=Ana | acao=otimizou o algoritmo | valor=8121
linha=4092 | nome=Sofia | acao=fez um experimento | valor=4835
linha=4093 | nome=Mariana | acao=fez um experimento | valor=6187
linha=4094 | nome=Gabriela | acao=participou da aula | valor=4537
linha=4095 | nome=Vitor | acao=fez um experimento | valor=4527
linha=4096 | nome=Paulo | acao=participou da aula | valor=2975
linha=4097 | nome=Helena | acao=otimizou o algoritmo | valor=3044
linha=4098 | nome=Joao | acao=participou da aula | valor=5140
linha=4099 | nome=Sofia | acao=estudou computacao | valor=6205
linha=4100 | nome=Daniela | acao=participou da aula | valor=7128
linha=4101 | nome=Sofia | acao=analisou os resultados | valor=9702
linha=4102 | nome=Joao | acao=analisou os resultados | valor=8591
linha=4103 | nome=Ana | acao=escreveu o relatorio | valor=5928
linha=4104 | nome=Renata | acao=fez um experimento | valor=8948
linha=4105 | nome=Karen | acao=estudou computacao | valor=3608
linha=4106 | nome=Karen | acao=estudou computacao | valor=3212
linha=4107 | nome=Igor | acao=estudou computacao | valor=1338
linha=4108 | nome=Mariana | acao=fez um experimento | valor=4320
linha=4109 | nome=Carlos | acao=comparou as metricas | valor=1713
linha=4110 | nome=Lucas | acao=otimizou o algoritmo | valor=2974
linha=4111 | nome=Helena | acao=fez um experimento | valor=3601
linha=4112 | nome=Paulo | acao=comparou as metricas | valor=3666
linha=4113 | nome=Sofia | acao=comparou as metricas | valor=8800
linha=4114 | nome=Eduarda | acao=fez um experimento | valor=9991
linha=4115 | nome=Lucas | acao=comparou as metricas | valor=1878
linha=4116 | nome=Carlos | acao=estudou computacao | valor=6792
linha=4117 | nome=Felipe | acao=executou o benchmark | valor=6693
linha=4118 | nome=Mariana | acao=comparou as metricas | valor=9527
linha=4119 | nome=Mariana | acao=otimizou o algoritmo | valor=1662
linha=4120 | nome=Natalia | acao=estudou computacao | valor=2695
linha=4121 | nome=Sofia | acao=analisou os resultados | valor=2546
linha=4122 | nome=Bruno | acao=fez um experimento | valor=3615
linha=4123 | nome=Natalia | acao=participou da aula | valor=5173
linha=4124 | nome=Lucas | acao=escreveu o relatorio | valor=4566
linha=4125 | nome=Sofia | acao=executou o benchmark | valor=7655
linha=4126 | nome=Helena | acao=comparou as metricas | valor=5466
linha=4127 | nome=Mariana | acao=participou da aula | valor=5855
linha=4128 | nome=Felipe | acao=fez um experimento | valor=4909
linha=4129 | nome=Ana | acao=comparou as metricas | valor=2402
linha=4130 | nome=Carlos | acao=fez um experimento | valor=7266
linha=4131 | nome=Vitor | acao=estudou computacao | valor=2720
linha=4132 | nome=Otavio | acao=analisou os resultados | valor=4770
linha=4133 | nome=Bruno | acao=analisou os resultados | valor=6000
linha=4134 | nome=Helena | acao=participou da aula | valor=2559
linha=4135 | nome=Karen | acao=estudou computacao | valor=8427
linha=4136 | nome=Sofia | acao=fez um experimento | valor=5399
linha=4137 | nome=Lucas | acao=analisou os resultados | valor=5080
linha=4138 | nome=Natalia | acao=participou da aula | valor=6425
linha=4139 | nome=Joao | acao=fez um experimento | valor=2237
linha=4140 | nome=Felipe | acao=estudou computacao | valor=2205
linha=4141 | nome=Eduarda | acao=fez um experimento | valor=3797
linha=4142 | nome=Helena | acao=escreveu o relatorio | valor=3578
linha=4143 | nome=Felipe | acao=escreveu o relatorio | valor=9503
linha=4144 | nome=Bruno | acao=executou o benchmark | valor=3760
linha=4145 | nome=Karen | acao=fez um experimento | valor=4402
linha=4146 | nome=Paulo | acao=executou o benchmark | valor=9729
linha=4147 | nome=Lucas | acao=comparou as metricas | valor=3424
linha=4148 | nome=Vitor | acao=comparou as metricas | valor=6418
linha=4149 | nome=Mariana | acao=executou o benchmark | valor=9181
linha=4150 | nome=Igor | acao=fez um experimento | valor=2778
linha=4151 | nome=Karen | acao=escreveu o relatorio | valor=7422
linha=4152 | nome=Eduarda | acao=fez um experimento | valor=5906
linha=4153 | nome=Renata | acao=analisou os resultados | valor=2095
linha=4154 | nome=Paulo | acao=participou da aula | valor=4812
linha=4155 | nome=Karen | acao=escreveu o relatorio | valor=2028
linha=4156 | nome=Vitor | acao=analisou os resultados | valor=1558
linha=4157 | nome=Mariana | acao=escreveu o relatorio | valor=6524
linha=4158 | nome=Renata | acao=otimizou o algoritmo | valor=2401
linha=4159 | nome=Sofia | acao=estudou computacao | valor=3423
linha=4160 | nome=Bruno | acao=executou o benchmark | valor=4102
linha=4161 | nome=Daniela | acao=escreveu o relatorio | valor=2254
linha=4162 | nome=Daniela | acao=executou o benchmark | valor=7597
linha=4163 | nome=Paulo | acao=fez um experimento | valor=9480
linha=4164 | nome=Eduarda | acao=analisou os resultados | valor=6214
linha=4165 | nome=Carlos | acao=executou o benchmark | valor=3626
linha=4166 | nome=Sofia | acao=analisou os resultados | valor=1996
linha=4167 | nome=Joao | acao=executou o benchmark | valor=3921
linha=4168 | nome=Daniela | acao=otimizou o algoritmo | valor=1497
linha=4169 | nome=Karen | acao=executou o benchmark | valor=1996
linha=4170 | nome=Mariana | acao=estudou computacao | valor=8538
linha=4171 | nome=Eduarda | acao=participou da aula | valor=9602
linha=4172 | nome=Renata | acao=executou o benchmark | valor=9695
linha=4173 | nome=Ana | acao=otimizou o algoritmo | valor=7388
linha=4174 | nome=Lucas | acao=analisou os resultados | valor=8133
linha=4175 | nome=Eduarda | acao=analisou os resultados | valor=1956
linha=4176 | nome=Igor | acao=comparou as metricas | valor=6221
linha=4177 | nome=Eduarda | acao=estudou computacao | valor=3889
linha=4178 | nome=Gabriela | acao=escreveu o relatorio | valor=7014
linha=4179 | nome=Ana | acao=estudou computacao | valor=5580
linha=4180 | nome=Gabriela | acao=otimizou o algoritmo | valor=7136
linha=4181 | nome=Igor | acao=analisou os resultados | valor=8792
linha=4182 | nome=Daniela | acao=executou o benchmark | valor=5920
linha=4183 | nome=Bruno | acao=escreveu o relatorio | valor=7808
linha=4184 | nome=Ana | acao=analisou os resultados | valor=7073
linha=4185 | nome=Lucas | acao=fez um experimento | valor=4016
linha=4186 | nome=Daniela | acao=comparou as metricas | valor=4449
linha=4187 | nome=Eduarda | acao=escreveu o relatorio | valor=3986
linha=4188 | nome=Helena | acao=participou da aula | valor=9307
linha=4189 | nome=Sofia | acao=otimizou o algoritmo | valor=8334
linha=4190 | nome=Lucas | acao=escreveu o relatorio | valor=2615
linha=4191 | nome=Eduarda | acao=fez um experimento | valor=7822
linha=4192 | nome=Renata | acao=comparou as metricas | valor=3528
linha=4193 | nome=Ana | acao=participou da aula | valor=1240
linha=4194 | nome=Vitor | acao=executou o benchmark | valor=2459
linha=4195 | nome=Ana | acao=participou da aula | valor=2913
linha=4196 | nome=Lucas | acao=analisou os resultados | valor=7507
linha=4197 | nome=Bruno | acao=fez um experimento | valor=2711
linha=4198 | nome=Sofia | acao=escreveu o relatorio | valor=9521
linha=4199 | nome=Helena | acao=executou o benchmark | valor=9240
linha=4200 | nome=Mariana | acao=executou o benchmark | valor=3231
linha=4201 | nome=Sofia | acao=participou da aula | valor=6382
linha=4202 | nome=Igor | acao=executou o benchmark | valor=7193
linha=4203 | nome=Joao | acao=otimizou o algoritmo | valor=5178
linha=4204 | nome=Joao | acao=escreveu o relatorio | valor=1741
linha=4205 | nome=Daniela | acao=analisou os resultados | valor=1337
linha=4206 | nome=Sofia | acao=fez um experimento | valor=7470
linha=4207 | nome=Joao | acao=estudou computacao | valor=6419
linha=4208 | nome=Helena | acao=fez um experimento | valor=7787
linha=4209 | nome=Ana | acao=analisou os resultados | valor=6556
linha=4210 | nome=Paulo | acao=estudou computacao | valor=9531
linha=4211 | nome=Felipe | acao=analisou os resultados | valor=7261
linha=4212 | nome=Otavio | acao=analisou os resultados | valor=1649
linha=4213 | nome=Otavio | acao=analisou os resultados | valor=7273
linha=4214 | nome=Lucas | acao=executou o benchmark | valor=1374
linha=4215 | nome=Joao | acao=analisou os resultados | valor=8789
linha=4216 | nome=Daniela | acao=otimizou o algoritmo | valor=1662
linha=4217 | nome=Felipe | acao=estudou computacao | valor=2837
linha=4218 | nome=Lucas | acao=otimizou o algoritmo | valor=3502
linha=4219 | nome=Carlos | acao=analisou os resultados | valor=8726
linha=4220 | nome=Sofia | acao=estudou computacao | valor=1904
linha=4221 | nome=Paulo | acao=executou o benchmark | valor=5039
linha=4222 | nome=Mariana | acao=comparou as metricas | valor=2343
linha=4223 | nome=Helena | acao=analisou os resultados | valor=8494
linha=4224 | nome=Helena | acao=otimizou o algoritmo | valor=2281
linha=4225 | nome=Lucas | acao=executou o benchmark | valor=6414
linha=4226 | nome=Daniela | acao=fez um experimento | valor=9694
linha=4227 | nome=Daniela | acao=executou o benchmark | valor=5948
linha=4228 | nome=Bruno | acao=analisou os resultados | valor=4317
linha=4229 | nome=Carlos | acao=comparou as metricas | valor=4333
linha=4230 | nome=Renata | acao=estudou computacao | valor=2230
linha=4231 | nome=Tiago | acao=estudou computacao | valor=3106
linha=4232 | nome=Otavio | acao=fez um experimento | valor=1992
linha=4233 | nome=Lucas | acao=fez um experimento | valor=7317
linha=4234 | nome=Sofia | acao=participou da aula | valor=6569
linha=4235 | nome=Mariana | acao=fez um experimento | valor=8812
linha=4236 | nome=Paulo | acao=fez um experimento | valor=7397
linha=4237 | nome=Bruno | acao=estudou computacao | valor=6104
linha=4238 | nome=Otavio | acao=escreveu o relatorio | valor=3667
linha=4239 | nome=Igor | acao=escreveu o relatorio | valor=7061
linha=4240 | nome=Paulo | acao=fez um experimento | valor=6643
linha=4241 | nome=Lucas | acao=otimizou o algoritmo | valor=3997
linha=4242 | nome=Paulo | acao=otimizou o algoritmo | valor=4121
linha=4243 | nome=Natalia | acao=estudou computacao | valor=4498
linha=4244 | nome=Carlos | acao=participou da aula | valor=5945
linha=4245 | nome=Mariana | acao=otimizou o algoritmo | valor=1357
linha=4246 | nome=Joao | acao=fez um experimento | valor=7951
