linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4588
linha=4278 | nome=Otavio | acao=comparou as metricas | valor=4355
linha=4279 | nome=Vitor | acao=participou da aula | valor=3893
linha=4280 | nome=Mariana | acao=analisou os resultados | valor=8064
linha=4281 | nome=Sofia | acao=estudou computacao | valor=5349
linha=4282 | nome=Karen | acao=estudou computacao | valor=8169
linha=4283 | nome=Sofia | acao=estudou computacao | valor=4543
linha=4284 | nome=Tiago | acao=otimizou o algoritmo | valor=6537
linha=4285 | nome=Paulo | acao=fez um experimento | valor=6640
linha=4286 | nome=Lucas | acao=fez um experimento | valor=3359
linha=4287 | nome=Joao | acao=analisou os resultados | valor=1881
linha=4288 | nome=Joao | acao=comparou as metricas | valor=1718
linha=4289 | nome=Carlos | acao=fez um experimento | valor=6727
linha=4290 | nome=Felipe | acao=otimizou o algoritmo | valor=1392
linha=4291 | nome=Karen | acao=otimizou o algoritmo | valor=7590
linha=4292 | nome=Carlos | acao=executou o benchmark | valor=8706
linha=4293 | nome=Carlos | acao=escreveu o relatorio | valor=5799
linha=4294 | nome=Joao | acao=participou da aula | valor=6463
linha=4295 | nome=Gabriela | acao=comparou as metricas | valor=4636
linha=4296 | nome=Otavio | acao=fez um experimento | valor=6342
linha=4297 | nome=Otavio | acao=executou o benchmark | valor=6704
linha=4298 | nome=Ana | acao=fez um experimento | valor=6717
linha=4299 | nome=Otavio | acao=otimizou o algoritmo | valor=3052
linha=4300 | nome=Renata | acao=participou da aula | valor=7130
linha=4301 | nome=Otavio | acao=escreveu o relatorio | valor=9979
linha=4302 | nome=Paulo | acao=escreveu o relatorio | valor=4260
linha=4303 | nome=Mariana | acao=analisou os resultados | valor=8315
linha=4304 | nome=Helena | acao=escreveu o relatorio | valor=6192
linha=4305 | nome=Helena | acao=fez um experimento | valor=5839
linha=4306 | nome=Daniela | acao=estudou computacao | valor=7720
linha=4307 | nome=Felipe | acao=participou da aula | valor=5747
linha=4308 | nome=Paulo | acao=analisou os resultados | valor=1407
linha=4309 | nome=Ana | acao=analisou os resultados | valor=3323
linha=4310 | nome=Vitor | acao=escreveu o relatorio | valor=6419
linha=4311 | nome=Felipe | acao=fez um experimento | valor=8691
linha=4312 | nome=Karen | acao=fez um experimento | valor=4611
linha=4313 | nome=Bruno | acao=executou o benchmark | valor=4406
linha=4314 | nome=Otavio | acao=analisou os resultados | valor=1747
linha=4315 | nome=Natalia | acao=fez um experimento | valor=6657
linha=4316 | nome=Ana | acao=comparou as metricas | valor=2859
linha=4317 | nome=Gabriela | acao=estudou computacao | valor=3664
linha=4318 | nome=Mariana | acao=estudou computacao | valor=4002
linha=4319 | nome=Joao | acao=fez um experimento | valor=6053
linha=4320 | nome=Natalia | acao=comparou as metricas | valor=7176
linha=4321 | nome=Lucas | acao=analisou os resultados | valor=3886
linha=4322 | nome=Mariana | acao=participou da aula | valor=6095
linha=4323 | nome=Vitor | acao=comparou as metricas | valor=3322
linha=4324 | nome=Felipe | acao=comparou as metricas | valor=3053
linha=4325 | nome=Gabriela | acao=estudou computacao | valor=2104
linha=4326 | nome=Tiago | acao=participou da aula | valor=6274
linha=4327 | nome=Igor | acao=otimizou o algoritmo | valor=7418
linha=4328 | nome=Mariana | acao=participou da aula | valor=4755
linha=4329 | nome=Bruno | acao=analisou os resultados | valor=2555
linha=4330 | nome=Vitor | acao=estudou computacao | valor=8334
linha=4331 | nome=Karen | acao=comparou as metricas | valor=6093
linha=4332 | nome=Ana | acao=estudou computacao | valor=8108
linha=4333 | nome=Felipe | acao=comparou as metricas | valor=9116
linha=4334 | nome=Otavio | acao=executou o benchmark | valor=7772
linha=4335 | nome=Bruno | acao=escreveu o relatorio | valor=2668
linha=4336 | nome=Joao | acao=participou da aula | valor=1328
linha=4337 | nome=Mariana | acao=escreveu o relatorio | valor=2847
linha=4338 | nome=Eduarda | acao=otimizou o algoritmo | valor=6611
linha=4339 | nome=Daniela | acao=analisou os resultados | valor=9550
linha=4340 | nome=Igor | acao=estudou computacao | valor=2223
linha=4341 | nome=Otavio | acao=participou da aula | valor=9985
linha=4342 | nome=Renata | acao=escreveu o relatorio | valor=1589
linha=4343 | nome=Tiago | acao=escreveu o relatorio | valor=6212
linha=4344 | nome=Ana | acao=comparou as metricas | valor=6243
linha=4345 | nome=Helena | acao=fez um experimento | valor=6932
linha=4346 | nome=Lucas | acao=executou o benchmark | valor=5339
linha=4347 | nome=Eduarda | acao=executou o benchmark | valor=2092
linha=4348 | nome=Lucas | acao=fez um experimento | valor=4487
linha=4349 | nome=Mariana | acao=fez um experimento | valor=8568
linha=4350 | nome=Natalia | acao=fez um experimento | valor=2367
linha=4351 | nome=Daniela | acao=fez um experimento | valor=2051
linha=4352 | nome=Gabriela | acao=executou o benchmark | valor=9203
linha=4353 | nome=Bruno | acao=fez um experimento | valor=4033
linha=4354 | nome=Gabriela | acao=analisou os resultados | valor=4458
linha=4355 | nome=Ana | acao=participou da aula | valor=4974
linha=4356 | nome=Felipe | acao=otimizou o algoritmo | valor=9575
linha=4357 | nome=Renata | acao=executou o benchmark | valor=2137
linha=4358 | nome=Natalia | acao=estudou computacao | valor=4706
linha=4359 | nome=Natalia | acao=fez um experimento | valor=2309
linha=4360 | nome=Ana | acao=comparou as metricas | valor=1899
linha=4361 | nome=Paulo | acao=analisou os resultados | valor=5352
linha=4362 | nome=Renata | acao=analisou os resultados | valor=3871
linha=4363 | nome=Natalia | acao=executou o benchmark | valor=8692
linha=4364 | nome=Eduarda | acao=participou da aula | valor=1630
linha=4365 | nome=Helena | acao=otimizou o algoritmo | valor=5554
linha=4366 | nome=Carlos | acao=otimizou o algoritmo | valor=5256
linha=4367 | nome=Renata | acao=escreveu o relatorio | valor=4490
linha=4368 | nome=Felipe | acao=participou da aula | valor=1190
linha=4369 | nome=Gabriela | acao=participou da aula | valor=9076
linha=4370 | nome=Otavio | acao=escreveu o relatorio | valor=3276
linha=4371 | nome=Eduarda | acao=escreveu o relatorio | valor=1320
linha=4372 | nome=Ana | acao=analisou os resultados | valor=7650
linha=4373 | nome=Daniela | acao=otimizou o algoritmo | valor=5635
linha=4374 | nome=Otavio | acao=estudou computacao | valor=3719
linha=4375 | nome=Bruno | acao=participou da aula | valor=2112
linha=4376 | nome=Tiago | acao=otimizou o algoritmo | valor=5704
linha=4377 | nome=Daniela | acao=fez um experimento | valor=4537
linha=4378 | nome=Daniela | acao=comparou as metricas | valor=2384
linha=4379 | nome=Karen | acao=participou da aula | valor=8469
linha=4380 | nome=Mariana | acao=executou o benchmark | valor=9345
linha=4381 | nome=Joao | acao=escreveu o relatorio | valor=6901
linha=4382 | nome=Mariana | acao=estudou computacao | valor=4288
linha=4383 | nome=Gabriela | acao=fez um experimento | valor=6235
linha=4384 | nome=Joao | acao=escreveu o relatorio | valor=9552
linha=4385 | nome=Sofia | acao=otimizou o algoritmo | valor=6069
linha=4386 | nome=Vitor | acao=comparou as metricas | valor=5574
linha=4387 | nome=Igor | acao=participou da aula | valor=8362
linha=4388 | nome=Karen | acao=executou o benchmark | valor=9346
linha=4389 | nome=Vitor | acao=analisou os resultados | valor=6459
linha=4390 | nome=Renata | acao=fez um experimento | valor=8350
linha=4391 | nome=Joao | acao=participou da aula | valor=1156
linha=4392 | nome=Mariana | acao=escreveu o relatorio | valor=9040
linha=4393 | nome=Eduarda | acao=otimizou o algoritmo | valor=4297
linha=4394 | nome=Karen | acao=participou da aula | valor=8617
linha=4395 | nome=Mariana | acao=analisou os resultados | valor=5824
linha=4396 | nome=Natalia | acao=comparou as metricas | valor=3914
linha=4397 | nome=Felipe | acao=otimizou o algoritmo | valor=8964
linha=4398 | nome=Ana | acao=executou o benchmark | valor=3791
linha=4399 | nome=Otavio | acao=analisou os resultados | valor=2193
linha=4400 | nome=Igor | acao=participou da aula | valor=5337
linha=4401 | nome=Mariana | acao=analisou os resultados | valor=3525
linha=4402 | nome=Mariana | acao=escreveu o relatorio | valor=4233
linha=4403 | nome=Natalia | acao=escreveu o relatorio | valor=2422
linha=4404 | nome=Otavio | acao=executou o benchmark | valor=5552
linha=4405 | nome=Gabriela | acao=escreveu o relatorio | valor=7029
linha=4406 | nome=Otavio | acao=executou o benchmark | valor=1153
linha=4407 | nome=Lucas | acao=analisou os resultados | valor=8322
linha=4408 | nome=Karen | acao=executou o benchmark | valor=1794
linha=4409 | nome=Karen | acao=participou da aula | valor=1224
linha=4410 | nome=Ana | acao=otimizou o algoritmo | valor=3764
linha=4411 | nome=Mariana | acao=fez um experimento | valor=3379
linha=4412 | nome=Daniela | acao=executou o benchmark | valor=5559
linha=4413 | nome=Paulo | acao=escreveu o relatorio | valor=3172
linha=4414 | nome=Eduarda | acao=comparou as metricas | valor=8828
linha=4415 | nome=Joao | acao=otimizou o algoritmo | valor=3238
linha=4416 | nome=Karen | acao=analisou os resultados | valor=3985
linha=4417 | nome=Felipe | acao=comparou as metricas | valor=8409
linha=4418 | nome=Bruno | acao=otimizou o algoritmo | valor=2357
linha=4419 | nome=Igor | acao=escreveu o relatorio | valor=5717
linha=4420 | nome=Lucas | acao=analisou os resultados | valor=2823
linha=4421 | nome=Eduarda | acao=executou o benchmark | valor=3920
linha=4422 | nome=Renata | acao=otimizou o algoritmo | valor=7828
linha=4423 | nome=Daniela | acao=executou o benchmark | valor=7896
linha=4424 | nome=Ana | acao=escreveu o relatorio | valor=9078
linha=4425 | nome=Karen | acao=analisou os resultados | valor=3927
linha=4426 | nome=Karen | acao=fez um experimento | valor=6761
linha=4427 | nome=Carlos | acao=escreveu o relatorio | valor=7283
linha=4428 | nome=Carlos | acao=escreveu o relatorio | valor=8085
linha=4429 | nome=Mariana | acao=fez um experimento | valor=9650
linha=4430 | nome=Paulo | acao=comparou as metricas | valor=7579
linha=4431 | nome=Igor | acao=analisou os resultados | valor=1040
linha=4432 | nome=Mariana | acao=analisou os resultados | valor=6802
linha=4433 | nome=Ana | acao=executou o benchmark | valor=6605
linha=4434 | nome=Igor | acao=otimizou o algoritmo | valor=2841
linha=4435 | nome=Ana | acao=escreveu o relatorio | valor=2687
linha=4436 | nome=Mariana | acao=comparou as metricas | valor=8050
linha=4437 | nome=Mariana | acao=executou o benchmark | valor=1514
linha=4438 | nome=Helena | acao=otimizou o algoritmo | valor=4310
linha=4439 | nome=Otavio | acao=analisou os resultados | valor=9509
linha=4440 | nome=Joao | acao=escreveu o relatorio | valor=3993
linha=4441 | nome=Karen | acao=estudou computacao | valor=2952
linha=4442 | nome=Renata | acao=comparou as metricas | valor=5452
linha=4443 | nome=Bruno | acao=participou da aula | valor=3543
linha=4444 | nome=Carlos | acao=comparou as metricas | valor=2513
linha=4445 | nome=Bruno | acao=executou o benchmark | valor=9626
linha=4446 | nome=Natalia | acao=participou da aula | valor=2525
linha=4447 | nome=Carlos | acao=escreveu o relatorio | valor=5181
linha=4448 | nome=Natalia | acao=analisou os resultados | valor=3073
linha=4449 | nome=Sofia | acao=analisou os resultados | valor=4045
linha=4450 | nome=Vitor | acao=fez um experimento | valor=1467
linha=4451 | nome=Carlos | acao=executou o benchmark | valor=4768
linha=4452 | nome=Gabriela | acao=participou da aula | valor=7692
linha=4453 | nome=Daniela | acao=otimizou o algoritmo | valor=8992
linha=4454 | nome=Daniela | acao=fez um experimento | valor=6824
linha=4455 | nome=Karen | acao=comparou as metricas | valor=4064
linha=4456 | nome=Mariana | acao=participou da aula | valor=7140
linha=4457 | nome=Joao | acao=otimizou o algoritmo | valor=3805
linha=4458 | nome=Carlos | acao=fez um experimento | valor=1914
linha=4459 | nome=Natalia | acao=comparou as metricas | valor=2053
linha=4460 | nome=Natalia | acao=otimizou o algoritmo | valor=2468
linha=4461 | nome=Felipe | acao=analisou os resultados | valor=1493
linha=4462 | nome=Renata | acao=executou o benchmark | valor=4077
linha=4463 | nome=Tiago | acao=executou o benchmark | valor=8475
linha=4464 | nome=Igor | acao=estudou computacao | valor=7721
linha=4465 | nome=Helena | acao=executou o benchmark | valor=9770
linha=4466 | nome=Mariana | acao=participou da aula | valor=7243
linha=4467 | nome=Lucas | acao=executou o benchmark | valor=6844
linha=4468 | nome=Joao | acao=comparou as metricas | valor=6788
linha=4469 | nome=Sofia | acao=participou da aula | valor=7351
linha=4470 | nome=Paulo | acao=executou o benchmark | valor=6450
linha=4471 | nome=Eduarda | acao=executou o benchmark | valor=5278
linha=4472 | nome=Mariana | acao=escreveu o relatorio | valor=5623
linha=4473 | nome=Igor | acao=escreveu o relatorio | valor=5142
linha=4474 | nome=Mariana | acao=estudou computacao | valor=6138
linha=4475 | nome=Lucas | acao=participou da aula | valor=3141
linha=4476 | nome=Paulo | acao=otimizou o algoritmo | valor=9031
linha=4477 | nome=Paulo | acao=fez um experimento | valor=3037
linha=4478 | nome=Igor | acao=escreveu o relatorio | valor=6299
linha=4479 | nome=Eduarda | acao=analisou os resultados | valor=5904
linha=4480 | nome=Eduarda | acao=fez um experimento | valor=8430
linha=4481 | nome=Tiago | acao=escreveu o relatorio | valor=9048
linha=4482 | nome=Eduarda | acao=comparou as metricas | valor=7559
linha=4483 | nome=Otavio | acao=participou da aula | valor=1632
linha=4484 | nome=Tiago | acao=escreveu o relatorio | valor=1971
linha=4485 | nome=Paulo | acao=fez um experimento | valor=9796
linha=4486 | nome=Lucas | acao=escreveu o relatorio | valor=8600
linha=4487 | nome=Joao | acao=analisou os resultados | valor=6910
linha=4488 | nome=Lucas | acao=escreveu o relatorio | valor=5819
linha=4489 | nome=Carlos | acao=estudou computacao | valor=1065
linha=4490 | nome=Carlos | acao=executou o benchmark | valor=3550
linha=4491 | nome=Eduarda | acao=executou o benchmark | valor=6082
linha=4492 | nome=Mariana | acao=executou o benchmark | valor=2779
linha=4493 | nome=Vitor | acao=otimizou o algoritmo | valor=2520
linha=4494 | nome=Vitor | acao=executou o benchmark | valor=5232
linha=4495 | nome=Tiago | acao=analisou os resultados | valor=4669
linha=4496 | nome=Otavio | acao=analisou os resultados | valor=6472
linha=4497 | nome=Carlos | acao=otimizou o algoritmo | valor=6080
linha=4498 | nome=Mariana | acao=estudou computacao | valor=4320
linha=4499 | nome=Daniela | acao=analisou os resultados | valor=8448
linha=4500 | nome=Renata | acao=otimizou o algoritmo | valor=6618
linha=4501 | nome=Ana | acao=estudou computacao | valor=3172
linha=4502 | nome=Bruno | acao=otimizou o algoritmo | valor=1733
linha=4503 | nome=Mariana | acao=comparou as metricas | valor=5119
linha=4504 | nome=Natalia | acao=escreveu o relatorio | valor=2096
linha=4505 | nome=Otavio | acao=estudou computacao | valor=6317
linha=4506 | nome=Natalia | acao=otimizou o algoritmo | valor=1105
linha=4507 | nome=Otavio | acao=participou da aula | valor=5717
linha=4508 | nome=Sofia | acao=comparou as metricas | valor=8334
linha=4509 | nome=Felipe | acao=comparou as metricas | valor=7926
linha=4510 | nome=Paulo | acao=comparou as metricas | valor=4417
linha=4511 | nome=Bruno | acao=comparou as metricas | valor=8413
linha=4512 | nome=Vitor | acao=analisou os resultados | valor=6754
linha=4513 | nome=Felipe | acao=executou o benchmark | valor=3530
linha=4514 | nome=Otavio | acao=executou o benchmark | valor=2371
linha=4515 | nome=Felipe | acao=executou o benchmark | valor=8378
linha=4516 | nome=Helena | acao=analisou os resultados | valor=8772
linha=4517 | nome=Tiago | acao=participou da aula | valor=7158
linha=4518 | nome=Otavio | acao=participou da aula | valor=7665
linha=4519 | nome=Natalia | acao=escreveu o relatorio | valor=7044
linha=4520 | nome=Carlos | acao=comparou as metricas | valor=4900
linha=4521 | nome=Otavio | acao=otimizou o algoritmo | valor=5492
linha=4522 | nome=Tiago | acao=comparou as metricas | valor=3685
linha=4523 | nome=Sofia | acao=executou o benchmark | valor=4368
linha=4524 | nome=Mariana | acao=estudou computacao | valor=9230
linha=4525 | nome=Joao | acao=analisou os resultados | valor=2398
linha=4526 | nome=Carlos | acao=executou o benchmark | valor=5670
linha=4527 | nome=Otavio | acao=estudou computacao | valor=9066
linha=4528 | nome=Tiago | acao=analisou os resultados | valor=3705
linha=4529 | nome=Lucas | acao=participou da aula | valor=7010
linha=4530 | nome=Daniela | acao=comparou as metricas | valor=4776
linha=4531 | nome=Felipe | acao=executou o benchmark | valor=7992
linha=4532 | nome=Bruno | acao=escreveu o relatorio | valor=5022
linha=4533 | nome=Ana | acao=participou da aula | valor=9504
linha=4534 | nome=Vitor | acao=executou o benchmark | valor=1337
linha=4535 | nome=Mariana | acao=estudou computacao | valor=4644
linha=4536 | nome=Paulo | acao=fez um experimento | valor=9179
linha=4537 | nome=Natalia | acao=analisou os resultados | valor=6272
linha=4538 | nome=Bruno | acao=executou o benchmark | valor=2430
linha=4539 | nome=Joao | acao=escreveu o relatorio | valor=7912
linha=4540 | nome=Felipe | acao=fez um experimento | valor=7819
linha=4541 | nome=Mariana | acao=escreveu o relatorio | valor=2708
linha=4542 | nome=Tiago | acao=participou da aula | valor=8664
linha=4543 | nome=Daniela | acao=escreveu o relatorio | valor=1344
linha=4544 | nome=Felipe | acao=otimizou o algoritmo | valor=3556
linha=4545 | nome=Tiago | acao=otimizou o algoritmo | valor=4592
linha=4546 | nome=Sofia | acao=fez um experimento | valor=6748
linha=4547 | nome=Mariana | acao=escreveu o relatorio | valor=5630
linha=4548 | nome=Daniela | acao=participou da aula | valor=4481
linha=4549 | nome=Gabriela | acao=executou o benchmark | valor=2541
linha=4550 | nome=Paulo | acao=fez um experimento | valor=3626
linha=4551 | nome=Joao | acao=comparou as metricas | valor=7416
linha=4552 | nome=Gabriela | acao=comparou as metricas | valor=7340
linha=4553 | nome=Karen | acao=escreveu o relatorio | valor=6081
linha=4554 | nome=Igor | acao=fez um experimento | valor=7149
linha=4555 | nome=Ana | acao=analisou os resultados | valor=7054
linha=4556 | nome=Felipe | acao=executou o benchmark | valor=3278
linha=4557 | nome=Ana | acao=estudou computacao | valor=5502
linha=4558 | nome=Helena | acao=executou o benchmark | valor=8941
linha=4559 | nome=Otavio | acao=participou da aula | valor=1192
linha=4560 | nome=Eduarda | acao=otimizou o algoritmo | valor=8866
linha=4561 | nome=Daniela | acao=participou da aula | valor=1752
linha=4562 | nome=Helena | acao=participou da aula | valor=1656
linha=4563 | nome=Joao | acao=estudou computacao | valor=7284
linha=4564 | nome=Mariana | acao=fez um experimento | valor=9925
linha=4565 | nome=Gabriela | acao=estudou computacao | valor=5944
linha=4566 | nome=Gabriela | acao=executou o benchmark | valor=3979
linha=4567 | nome=Helena | acao=participou da aula | valor=2239
linha=4568 | nome=Mariana | acao=participou da aula | valor=9878
linha=4569 | nome=Bruno | acao=executou o benchmark | valor=9515
linha=4570 | nome=Sofia | acao=participou da aula | valor=2276
linha=4571 | nome=Helena | acao=otimizou o algoritmo | valor=8058
linha=4572 | nome=Tiago | acao=executou o benchmark | valor=1437
linha=4573 | nome=Igor | acao=escreveu o relatorio | valor=3657
linha=4574 | nome=Gabriela | acao=estudou computacao | valor=2822
linha=4575 | nome=Otavio | acao=estudou computacao | valor=9912
linha=4576 | nome=Natalia | acao=comparou as metricas | valor=2083
linha=4577 | nome=Bruno | acao=analisou os resultados | valor=5499
linha=4578 | nome=Daniela | acao=fez um experimento | valor=8262
linha=4579 | nome=Igor | acao=estudou computacao | valor=1120
linha=4580 | nome=Helena | acao=participou da aula | valor=2423
linha=4581 | nome=Otavio | acao=participou da aula | valor=5717
linha=4582 | nome=Paulo | acao=participou da aula | valor=7527
linha=4583 | nome=Sofia | acao=executou o benchmark | valor=9439
linha=4584 | nome=Karen | acao=executou o benchmark | valor=2262
linha=4585 | nome=Mariana | acao=escreveu o relatorio | valor=8289
linha=4586 | nome=Karen | acao=otimizou o algoritmo | valor=6022
linha=4587 | nome=Carlos | acao=estudou computacao | valor=8385
linha=4588 | nome=Tiago | acao=otimizou o algoritmo | valor=6443
linha=4589 | nome=Bruno | acao=fez um experimento | valor=7702
linha=4590 | nome=Carlos | acao=participou da aula | valor=8540
linha=4591 | nome=Eduarda | acao=analisou os resultados | valor=6389
linha=4592 | nome=Eduarda | acao=fez um experimento | valor=5888
linha=4593 | nome=Natalia | acao=estudou computacao | valor=2727
linha=4594 | nome=Mariana | acao=escreveu o relatorio | valor=1323
linha=4595 | nome=Lucas | acao=comparou as metricas | valor=6477
linha=4596 | nome=Paulo | acao=fez um experimento | valor=9271
linha=4597 | nome=Vitor | acao=participou da aula | valor=2904
linha=4598 | nome=Felipe | acao=otimizou o algoritmo | valor=3163
linha=4599 | nome=Carlos | acao=analisou os resultados | valor=8395
linha=4600 | nome=Sofia | acao=analisou os resultados | valor=4546
linha=4601 | nome=Natalia | acao=analisou os resultados | valor=5038
linha=4602 | nome=Igor | acao=fez um experimento | valor=6800
linha=4603 | nome=Bruno | acao=participou da aula | valor=3729
linha=4604 | nome=Mariana | acao=fez um experimento | valor=6257
linha=4605 | nome=Carlos | acao=comparou as metricas | valor=4279
linha=4606 | nome=Otavio | acao=escreveu o relatorio | valor=7578
linha=4607 | nome=Vitor | acao=executou o benchmark | valor=3131
linha=4608 | nome=Bruno | acao=otimizou o algoritmo | valor=7986
linha=4609 | nome=Helena | acao=estudou computacao | valor=9857
linha=4610 | nome=Karen | acao=analisou os resultados | valor=2932
linha=4611 | nome=Natalia | acao=escreveu o relatorio | valor=2674
linha=4612 | nome=Karen | acao=estudou computacao | valor=1556
linha=4613 | nome=Igor | acao=otimizou o algoritmo | valor=4802
linha=4614 | nome=Natalia | acao=estudou computacao | valor=4505
linha=4615 | nome=Lucas | acao=escreveu o relatorio | valor=8785
linha=4616 | nome=Lucas | acao=fez um experimento | valor=9233
linha=4617 | nome=Sofia | acao=executou o benchmark | valor=8075
linha=4618 | nome=Sofia | acao=estudou computacao | valor=3953
linha=4619 | nome=Sofia | acao=estudou computacao | valor=9783
linha=4620 | nome=Daniela | acao=escreveu o relatorio | valor=4650
linha=4621 | nome=Natalia | acao=estudou computacao | valor=6809
linha=4622 | nome=Lucas | acao=escreveu o relatorio | valor=3874
linha=4623 | nome=Sofia | acao=analisou os resultados | valor=9785
linha=4624 | nome=Renata | acao=estudou computacao | valor=8549
linha=4625 | nome=Sofia | acao=comparou as metricas | valor=8354
linha=4626 | nome=Carlos | acao=escreveu o relatorio | valor=7722
linha=4627 | nome=Vitor | acao=comparou as metricas | valor=5644
linha=4628 | nome=Karen | acao=estudou computacao | valor=4226
linha=4629 | nome=Bruno | acao=otimizou o algoritmo | valor=6655
linha=4630 | nome=Mariana | acao=estudou computacao | valor=2821
linha=4631 | nome=Helena | acao=analisou os resultados | valor=3843
linha=4632 | nome=Mariana | acao=comparou as metricas | valor=8320
linha=4633 | nome=Felipe | acao=otimizou o algoritmo | valor=5861
linha=4634 | nome=Tiago | acao=comparou as metricas | valor=4601
linha=4635 | nome=Gabriela | acao=participou da aula | valor=4178
linha=4636 | nome=Renata | acao=otimizou o algoritmo | valor=6895
linha=4637 | nome=Carlos | acao=otimizou o algoritmo | valor=1960
linha=4638 | nome=Gabriela | acao=fez um experimento | valor=6572
linha=4639 | nome=Bruno | acao=estudou computacao | valor=3058
linha=4640 | nome=Eduarda | acao=participou da aula | valor=9215
linha=4641 | nome=Felipe | acao=participou da aula | valor=7128
linha=4642 | nome=Joao | acao=escreveu o relatorio | valor=8651
linha=4643 | nome=Sofia | acao=analisou os resultados | valor=7270
linha=4644 | nome=Sofia | acao=escreveu o relatorio | valor=8576
linha=4645 | nome=Carlos | acao=comparou as metricas | valor=5314
linha=4646 | nome=Gabriela | acao=escreveu o relatorio | valor=7074
linha=4647 | nome=Carlos | acao=fez um experimento | valor=5531
linha=4648 | nome=Karen | acao=executou o benchmark | valor=2655
linha=4649 | nome=Sofia | acao=escreveu o relatorio | valor=3985
linha=4650 | nome=Joao | acao=otimizou o algoritmo | valor=9444
linha=4651 | nome=Natalia | acao=otimizou o algoritmo | valor=3343
linha=4652 | nome=Bruno | acao=otimizou o algoritmo | valor=6323
linha=4653 | nome=Lucas | acao=executou o benchmark | valor=9453
linha=4654 | nome=Mariana | acao=escreveu o relatorio | valor=1403
linha=4655 | nome=Renata | acao=comparou as metricas | valor=3400
linha=4656 | nome=Helena | acao=analisou os resultados | valor=9064
linha=4657 | nome=Carlos | acao=fez um experimento | valor=3218
linha=4658 | nome=Joao | acao=analisou os resultados | valor=4775
linha=4659 | nome=Sofia | acao=executou o benchmark | valor=4682
linha=4660 | nome=Natalia | acao=comparou as metricas | valor=9330
linha=4661 | nome=Felipe | acao=executou o benchmark | valor=8714
linha=4662 | nome=Felipe | acao=escreveu o relatorio | valor=5175
linha=4663 | nome=Natalia | acao=executou o benchmark | valor=2643
linha=4664 | nome=Bruno | acao=analisou os resultados | valor=6267
linha=4665 | nome=Bruno | acao=comparou as metricas | valor=6415
linha=4666 | nome=Gabriela | acao=otimizou o algoritmo | valor=5846
linha=4667 | nome=Renata | acao=participou da aula | valor=2834
linha=4668 | nome=Bruno | acao=comparou as metricas | valor=8824
linha=4669 | nome=Natalia | acao=comparou as metricas | valor=4964
linha=4670 | nome=Joao | acao=executou o benchmark | valor=7072
linha=4671 | nome=Ana | acao=executou o benchmark | valor=2509
linha=4672 | nome=Natalia | acao=otimizou o algoritmo | valor=7723
linha=4673 | nome=Paulo | acao=comparou as metricas | valor=4398
linha=4674 | nome=Helena | acao=participou da aula | valor=3109
linha=4675 | nome=Vitor | acao=participou da aula | valor=8680
linha=4676 | nome=Eduarda | acao=participou da aula | valor=8393
linha=4677 | nome=Daniela | acao=escreveu o relatorio | valor=6053
linha=4678 | nome=Eduarda | acao=fez um experimento | valor=4153
linha=4679 | nome=Natalia | acao=analisou os resultados | valor=6488
linha=4680 | nome=Joao | acao=estudou computacao | valor=9276
linha=4681 | nome=Mariana | acao=executou o benchmark | valor=8367
linha=4682 | nome=Natalia | acao=analisou os resultados | valor=4478
linha=4683 | nome=Ana | acao=comparou as metricas | valor=2276
linha=4684 | nome=Igor | acao=analisou os resultados | valor=7306
linha=4685 | nome=Felipe | acao=participou da aula | valor=5271
linha=4686 | nome=Natalia | acao=comparou as metricas | valor=7000
linha=4687 | nome=Daniela | acao=fez um experimento | valor=8045
linha=4688 | nome=Paulo | acao=fez um experimento | valor=2642
linha=4689 | nome=Lucas | acao=otimizou o algoritmo | valor=8959
linha=4690 | nome=Renata | acao=escreveu o relatorio | valor=3052
linha=4691 | nome=Natalia | acao=participou da aula | valor=9837
linha=4692 | nome=Tiago | acao=analisou os resultados | valor=7648
linha=4693 | nome=Vitor | acao=participou da aula | valor=6949
linha=4694 | nome=Ana | acao=otimizou o algoritmo | valor=3218
linha=4695 | nome=Otavio | acao=comparou as metricas | valor=9505
linha=4696 | nome=Carlos | acao=fez um experimento | valor=4927
linha=4697 | nome=Carlos | acao=participou da aula | valor=3518
linha=4698 | nome=Paulo | acao=otimizou o algoritmo | valor=3401
linha=4699 | nome=Joao | acao=comparou as metricas | valor=5617
linha=4700 | nome=Ana | acao=comparou as metricas | valor=3443
linha=4701 | nome=Otavio | acao=participou da aula | valor=3425
linha=4702 | nome=Renata | acao=fez um experimento | valor=1386
linha=4703 | nome=Paulo | acao=estudou computacao | valor=6165
linha=4704 | nome=Igor | acao=fez um experimento | valor=1273
linha=4705 | nome=Ana | acao=otimizou o algoritmo | valor=5458
linha=4706 | nome=Natalia | acao=estudou computacao | valor=8417
linha=4707 | nome=Joao | acao=analisou os resultados | valor=3599
linha=4708 | nome=Eduarda | acao=participou da aula | valor=4591
linha=4709 | nome=Helena | acao=comparou as metricas | valor=4569
linha=4710 | nome=Tiago | acao=escreveu o relatorio | valor=2080
linha=4711 | nome=Igor | acao=executou o benchmark | valor=6435
linha=4712 | nome=Eduarda | acao=comparou as metricas | valor=6931
linha=4713 | nome=Vitor | acao=otimizou o algoritmo | valor=1113
linha=4714 | nome=Igor | acao=estudou computacao | valor=2538
