linha=1 | nome=Igor | acao=estudou computacao | valor=3412
linha=3875 | nome=Joao | acao=comparou as metricas | valor=5249
linha=3876 | nome=Natalia | acao=estudou computacao | valor=6622
linha=3877 | nome=Vitor | acao=estudou computacao | valor=4693
linha=3878 | nome=Felipe | acao=otimizou o algoritmo | valor=8208
linha=3879 | nome=Sofia | acao=otimizou o algoritmo | valor=2536
linha=3880 | nome=Natalia | acao=otimizou o algoritmo | valor=9539
linha=3881 | nome=Eduarda | acao=otimizou o algoritmo | valor=2668
linha=3882 | nome=Eduarda | acao=escreveu o relatorio | valor=2943
linha=3883 | nome=Mariana | acao=analisou os resultados | valor=7379
linha=3884 | nome=Joao | acao=fez um experimento | valor=4755
linha=3885 | nome=Carlos | acao=otimizou o algoritmo | valor=6461
linha=3886 | nome=Daniela | acao=estudou computacao | valor=8070
linha=3887 | nome=Vitor | acao=otimizou o algoritmo | valor=3983
linha=3888 | nome=Ana | acao=comparou as metricas | valor=3170
linha=3889 | nome=Eduarda | acao=executou o benchmark | valor=8812
linha=3890 | nome=Karen | acao=otimizou o algoritmo | valor=4810
linha=3891 | nome=Karen | acao=escreveu o relatorio | valor=5680
linha=3892 | nome=Gabriela | acao=escreveu o relatorio | valor=6626
linha=3893 | nome=Natalia | acao=executou o benchmark | valor=4409
linha=3894 | nome=Joao | acao=analisou os resultados | valor=6786
linha=3895 | nome=Sofia | acao=analisou os resultados | valor=9395
linha=3896 | nome=Sofia | acao=fez um experimento | valor=6655
linha=3897 | nome=Eduarda | acao=estudou computacao | valor=5985
linha=3898 | nome=Daniela | acao=comparou as metricas | valor=9056
linha=3899 | nome=Natalia | acao=otimizou o algoritmo | valor=5440
linha=3900 | nome=Karen | acao=escreveu o relatorio | valor=7996
linha=3901 | nome=Joao | acao=executou o benchmark | valor=2771
linha=3902 | nome=Igor | acao=fez um experimento | valor=3265
linha=3903 | nome=Bruno | acao=participou da aula | valor=5064
linha=3904 | nome=Lucas | acao=analisou os resultados | valor=1383
linha=3905 | nome=Paulo | acao=estudou computacao | valor=3180
linha=3906 | nome=Mariana | acao=participou da aula | valor=5055
linha=3907 | nome=Vitor | acao=fez um experimento | valor=1232
linha=3908 | nome=Otavio | acao=comparou as metricas | valor=4521
linha=3909 | nome=Tiago | acao=fez um experimento | valor=2135
linha=3910 | nome=Renata | acao=escreveu o relatorio | valor=7965
linha=3911 | nome=Paulo | acao=escreveu o relatorio | valor=9114
linha=3912 | nome=Bruno | acao=otimizou o algoritmo | valor=6824
linha=3913 | nome=Ana | acao=analisou os resultados | valor=5652
linha=3914 | nome=Tiago | acao=estudou computacao | valor=1552
linha=3915 | nome=Ana | acao=estudou computacao | valor=4812
linha=3916 | nome=Bruno | acao=participou da aula | valor=4750
linha=3917 | nome=Eduarda | acao=escreveu o relatorio | valor=3140
linha=3918 | nome=Tiago | acao=otimizou o algoritmo | valor=4710
linha=3919 | nome=Karen | acao=comparou as metricas | valor=4560
linha=3920 | nome=Carlos | acao=executou o benchmark | valor=4779
linha=3921 | nome=Mariana | acao=analisou os resultados | valor=1824
linha=3922 | nome=Tiago | acao=fez um experimento | valor=1702
linha=3923 | nome=Vitor | acao=executou o benchmark | valor=3139
linha=3924 | nome=Bruno | acao=fez um experimento | valor=2375
linha=3925 | nome=Vitor | acao=estudou computacao | valor=9455
linha=3926 | nome=Helena | acao=participou da aula | valor=5435
linha=3927 | nome=Bruno | acao=fez um experimento | valor=3748
linha=3928 | nome=Carlos | acao=analisou os resultados | valor=9331
linha=3929 | nome=Helena | acao=comparou as metricas | valor=9246
linha=3930 | nome=Ana | acao=participou da aula | valor=2116
linha=3931 | nome=Eduarda | acao=analisou os resultados | valor=7250
linha=3932 | nome=Joao | acao=comparou as metricas | valor=5383
linha=3933 | nome=Renata | acao=fez um experimento | valor=9809
linha=3934 | nome=Mariana | acao=executou o benchmark | valor=5255
linha=3935 | nome=Eduarda | acao=executou o benchmark | valor=8277
linha=3936 | nome=Felipe | acao=comparou as metricas | valor=6794
linha=3937 | nome=Daniela | acao=escreveu o relatorio | valor=9288
linha=3938 | nome=Natalia | acao=analisou os resultados | valor=6536
linha=3939 | nome=Renata | acao=otimizou o algoritmo | valor=8716
linha=3940 | nome=Daniela | acao=otimizou o algoritmo | valor=4779
linha=3941 | nome=Karen | acao=otimizou o algoritmo | valor=2865
linha=3942 | nome=Natalia | acao=fez um experimento | valor=9419
linha=3943 | nome=Paulo | acao=participou da aula | valor=7824
linha=3944 | nome=Daniela | acao=analisou os resultados | valor=5276
linha=3945 | nome=Sofia | acao=comparou as metricas | valor=4504
linha=3946 | nome=Daniela | acao=analisou os resultados | valor=7406
linha=3947 | nome=Helena | acao=comparou as metricas | valor=2662
linha=3948 | nome=Ana | acao=participou da aula | valor=3210
linha=3949 | nome=Carlos | acao=estudou computacao | valor=8611
linha=3950 | nome=Sofia | acao=escreveu o relatorio | valor=6298
linha=3951 | nome=Tiago | acao=analisou os resultados | valor=3368
linha=3952 | nome=Paulo | acao=estudou computacao | valor=1983
linha=3953 | nome=Paulo | acao=executou o benchmark | valor=8649
linha=3954 | nome=Daniela | acao=participou da aula | valor=2024
linha=3955 | nome=Igor | acao=fez um experimento | valor=2979
linha=3956 | nome=Daniela | acao=otimizou o algoritmo | valor=8316
linha=3957 | nome=Otavio | acao=analisou os resultados | valor=5239
linha=3958 | nome=Felipe | acao=fez um experimento | valor=6200
linha=3959 | nome=Eduarda | acao=analisou os resultados | valor=3351
linha=3960 | nome=Carlos | acao=estudou computacao | valor=7379
linha=3961 | nome=Joao | acao=otimizou o algoritmo | valor=1893
linha=3962 | nome=Ana | acao=fez um experimento | valor=6859
linha=3963 | nome=Felipe | acao=comparou as metricas | valor=5587
linha=3964 | nome=Renata | acao=comparou as metricas | valor=3528
linha=3965 | nome=Otavio | acao=fez um experimento | valor=6788
linha=3966 | nome=Natalia | acao=analisou os resultados | valor=6705
linha=3967 | nome=Renata | acao=analisou os resultados | valor=9618
linha=3968 | nome=Sofia | acao=otimizou o algoritmo | valor=8566
linha=3969 | nome=Gabriela | acao=comparou as metricas | valor=4833
linha=3970 | nome=Joao | acao=analisou os resultados | valor=3358
linha=3971 | nome=Vitor | acao=comparou as metricas | valor=5126
linha=3972 | nome=Sofia | acao=participou da aula | valor=4751
linha=3973 | nome=Eduarda | acao=otimizou o algoritmo | valor=2050
linha=3974 | nome=Sofia | acao=comparou as metricas | valor=5766
linha=3975 | nome=Helena | acao=analisou os resultados | valor=9927
linha=3976 | nome=Helena | acao=participou da aula | valor=7940
linha=3977 | nome=Joao | acao=otimizou o algoritmo | valor=1684
linha=3978 | nome=Gabriela | acao=analisou os resultados | valor=9408
linha=3979 | nome=Paulo | acao=estudou computacao | valor=3007
linha=3980 | nome=Mariana | acao=analisou os resultados | valor=1068
linha=3981 | nome=Karen | acao=estudou computacao | valor=6962
linha=3982 | nome=Joao | acao=comparou as metricas | valor=5578
linha=3983 | nome=Tiago | acao=estudou computacao | valor=1914
linha=3984 | nome=Natalia | acao=fez um experimento | valor=4272
linha=3985 | nome=Renata | acao=comparou as metricas | valor=6573
linha=3986 | nome=Eduarda | acao=analisou os resultados | valor=5007
linha=3987 | nome=Daniela | acao=participou da aula | valor=4857
linha=3988 | nome=Vitor | acao=otimizou o algoritmo | valor=9659
linha=3989 | nome=Otavio | acao=comparou as metricas | valor=3303
linha=3990 | nome=Daniela | acao=fez um experimento | valor=3594
linha=3991 | nome=Felipe | acao=participou da aula | valor=8614
linha=3992 | nome=Paulo | acao=estudou computacao | valor=1866
linha=3993 | nome=Carlos | acao=executou o benchmark | valor=6441
linha=3994 | nome=Ana | acao=comparou as metricas | valor=4184
linha=3995 | nome=Felipe | acao=analisou os resultados | valor=5966
linha=3996 | nome=Tiago | acao=fez um experimento | valor=8931
linha=3997 | nome=Daniela | acao=otimizou o algoritmo | valor=4879
linha=3998 | nome=Joao | acao=analisou os resultados | valor=1100
linha=3999 | nome=Sofia | acao=executou o benchmark | valor=6292
linha=4000 | nome=Paulo | acao=executou o benchmark | valor=5269
linha=4001 | nome=Vitor | acao=fez um experimento | valor=8652
linha=4002 | nome=Joao | acao=escreveu o relatorio | valor=7759
linha=4003 | nome=Daniela | acao=estudou computacao | valor=2843
linha=4004 | nome=Eduarda | acao=analisou os resultados | valor=1269
linha=4005 | nome=Bruno | acao=analisou os resultados | valor=7278
linha=4006 | nome=Tiago | acao=comparou as metricas | valor=1394
linha=4007 | nome=Helena | acao=estudou computacao | valor=1632
linha=4008 | nome=Lucas | acao=fez um experimento | valor=2234
linha=4009 | nome=Felipe | acao=otimizou o algoritmo | valor=3501
linha=4010 | nome=Sofia | acao=executou o benchmark | valor=7810
linha=4011 | nome=Natalia | acao=comparou as metricas | valor=7830
linha=4012 | nome=Sofia | acao=participou da aula | valor=6814
linha=4013 | nome=Vitor | acao=executou o benchmark | valor=9429
linha=4014 | nome=Daniela | acao=comparou as metricas | valor=8729
linha=4015 | nome=Joao | acao=estudou computacao | valor=6066
linha=4016 | nome=Mariana | acao=otimizou o algoritmo | valor=9506
linha=4017 | nome=Helena | acao=participou da aula | valor=9191
linha=4018 | nome=Felipe | acao=fez um experimento | valor=6076
linha=4019 | nome=Mariana | acao=analisou os resultados | valor=7098
linha=4020 | nome=Natalia | acao=fez um experimento | valor=5426
linha=4021 | nome=Bruno | acao=fez um experimento | valor=7804
linha=4022 | nome=Daniela | acao=comparou as metricas | valor=8278
linha=4023 | nome=Sofia | acao=analisou os resultados | valor=7633
linha=4024 | nome=Mariana | acao=comparou as metricas | valor=5655
linha=4025 | nome=Bruno | acao=escreveu o relatorio | valor=6074
linha=4026 | nome=Natalia | acao=escreveu o relatorio | valor=4309
linha=4027 | nome=Sofia | acao=otimizou o algoritmo | valor=3474
linha=4028 | nome=Natalia | acao=analisou os resultados | valor=4699
linha=4029 | nome=Bruno | acao=estudou computacao | valor=5734
linha=4030 | nome=Mariana | acao=fez um experimento | valor=7644
linha=4031 | nome=Felipe | acao=executou o benchmark | valor=3815
linha=4032 | nome=Carlos | acao=analisou os resultados | valor=6029
linha=4033 | nome=Gabriela | acao=comparou as metricas | valor=5176
linha=4034 | nome=Lucas | acao=fez um experimento | valor=2832
linha=4035 | nome=Joao | acao=estudou computacao | valor=4394
linha=4036 | nome=Bruno | acao=escreveu o relatorio | valor=9461
linha=4037 | nome=Gabriela | acao=participou da aula | valor=3590
linha=4038 | nome=Sofia | acao=estudou computacao | valor=1358
linha=4039 | nome=Otavio | acao=analisou os resultados | valor=2285
linha=4040 | nome=Karen | acao=comparou as metricas | valor=5769
linha=4041 | nome=Helena | acao=participou da aula | valor=4188
linha=4042 | nome=Mariana | acao=otimizou o algoritmo | valor=2789
linha=4043 | nome=Renata | acao=escreveu o relatorio | valor=4501
linha=4044 | nome=Sofia | acao=participou da aula | valor=1271
linha=4045 | nome=Karen | acao=escreveu o relatorio | valor=5279
linha=4046 | nome=Karen | acao=participou da aula | valor=7101
linha=4047 | nome=Paulo | acao=fez um experimento | valor=2431
linha=4048 | nome=Renata | acao=escreveu o relatorio | valor=5531
linha=4049 | nome=Igor | acao=escreveu o relatorio | valor=4278
linha=4050 | nome=Vitor | acao=participou da aula | valor=9799
linha=4051 | nome=Carlos | acao=analisou os resultados | valor=6689
linha=4052 | nome=Gabriela | acao=otimizou o algoritmo | valor=5614
linha=4053 | nome=Mariana | acao=estudou computacao | valor=5996
linha=4054 | nome=Renata | acao=participou da aula | valor=8728
linha=4055 | nome=Joao | acao=comparou as metricas | valor=3841
linha=4056 | nome=Daniela | acao=fez um experimento | valor=5899
linha=4057 | nome=Helena | acao=escreveu o relatorio | valor=7933
linha=4058 | nome=Felipe | acao=estudou computacao | valor=6694
linha=4059 | nome=Bruno | acao=fez um experimento | valor=1829
linha=4060 | nome=Carlos | acao=analisou os resultados | valor=5269
linha=4061 | nome=Igor | acao=comparou as metricas | valor=3104
linha=4062 | nome=Sofia | acao=participou da aula | valor=1522
linha=4063 | nome=Bruno | acao=executou o benchmark | valor=4860
linha=4064 | nome=Ana | acao=otimizou o algoritmo | valor=6930
linha=4065 | nome=Renata | acao=participou da aula | valor=5749
linha=4066 | nome=Lucas | acao=executou o benchmark | valor=2126
linha=4067 | nome=Carlos | acao=analisou os resultados | valor=8993
linha=4068 | nome=Natalia | acao=executou o benchmark | valor=6390
linha=4069 | nome=Otavio | acao=analisou os resultados | valor=9164
linha=4070 | nome=Carlos | acao=escreveu o relatorio | valor=9749
linha=4071 | nome=Tiago | acao=participou da aula | valor=5020
linha=4072 | nome=Joao | acao=analisou os resultados | valor=9053
linha=4073 | nome=Helena | acao=escreveu o relatorio | valor=2301
linha=4074 | nome=Carlos | acao=executou o benchmark | valor=7568
linha=4075 | nome=Joao | acao=otimizou o algoritmo | valor=3030
linha=4076 | nome=Ana | acao=comparou as metricas | valor=3809
linha=4077 | nome=Lucas | acao=fez um experimento | valor=3113
linha=4078 | nome=Renata | acao=analisou os resultados | valor=6125
linha=4079 | nome=Mariana | acao=otimizou o algoritmo | valor=5329
linha=4080 | nome=Mariana | acao=executou o benchmark | valor=6452
linha=4081 | nome=Felipe | acao=estudou computacao | valor=6137
linha=4082 | nome=Otavio | acao=analisou os resultados | valor=9020
linha=4083 | nome=Natalia | acao=estudou computacao | valor=7083
linha=4084 | nome=Otavio | acao=analisou os resultados | valor=3712
linha=4085 | nome=Felipe | acao=executou o benchmark | valor=2748
linha=4086 | nome=Helena | acao=executou o benchmark | valor=3060
linha=4087 | nome=Felipe | acao=estudou computacao | valor=9491
linha=4088 | nome=Mariana | acao=estudou computacao | valor=9331
linha=4089 | nome=Karen | acao=comparou as metricas | valor=3664
linha=4090 | nome=Lucas | acao=estudou computacao | valor=1241
linha=4091 | nome=Eduarda | acao=comparou as metricas | valor=1788
linha=4092 | nome=Felipe | acao=escreveu o relatorio | valor=2902
linha=4093 | nome=Igor | acao=executou o benchmark | valor=2528
linha=4094 | nome=Joao | acao=fez um experimento | valor=6389
linha=4095 | nome=Bruno | acao=escreveu o relatorio | valor=2209
linha=4096 | nome=Joao | acao=fez um experimento | valor=2195
linha=4097 | nome=Daniela | acao=analisou os resultados | valor=3765
linha=4098 | nome=Karen | acao=analisou os resultados | valor=1661
linha=4099 | nome=Sofia | acao=comparou as metricas | valor=5114
linha=4100 | nome=Otavio | acao=participou da aula | valor=4193
linha=4101 | nome=Karen | acao=fez um experimento | valor=6165
linha=4102 | nome=Karen | acao=estudou computacao | valor=1986
linha=4103 | nome=Daniela | acao=estudou computacao | valor=9011
linha=4104 | nome=Daniela | acao=analisou os resultados | valor=7376
linha=4105 | nome=Tiago | acao=fez um experimento | valor=3645
linha=4106 | nome=Felipe | acao=estudou computacao | valor=7189
linha=4107 | nome=Otavio | acao=otimizou o algoritmo | valor=2020
linha=4108 | nome=Sofia | acao=analisou os resultados | valor=6101
linha=4109 | nome=Ana | acao=participou da aula | valor=8182
linha=4110 | nome=Daniela | acao=comparou as metricas | valor=2335
linha=4111 | nome=Lucas | acao=fez um experimento | valor=1968
linha=4112 | nome=Felipe | acao=otimizou o algoritmo | valor=6611
linha=4113 | nome=Vitor | acao=analisou os resultados | valor=9871
linha=4114 | nome=Tiago | acao=participou da aula | valor=9328
linha=4115 | nome=Karen | acao=executou o benchmark | valor=9963
linha=4116 | nome=Joao | acao=estudou computacao | valor=6298
linha=4117 | nome=Gabriela | acao=executou o benchmark | valor=1728
linha=4118 | nome=Gabriela | acao=escreveu o relatorio | valor=2056
linha=4119 | nome=Sofia | acao=estudou computacao | valor=3951
linha=4120 | nome=Mariana | acao=escreveu o relatorio | valor=8124
linha=4121 | nome=Mariana | acao=analisou os resultados | valor=4718
linha=4122 | nome=Carlos | acao=executou o benchmark | valor=4451
linha=4123 | nome=Felipe | acao=comparou as metricas | valor=9383
linha=4124 | nome=Carlos | acao=comparou as metricas | valor=4476
linha=4125 | nome=Otavio | acao=fez um experimento | valor=2766
linha=4126 | nome=Eduarda | acao=executou o benchmark | valor=3532
linha=4127 | nome=Eduarda | acao=comparou as metricas | valor=7464
linha=4128 | nome=Paulo | acao=comparou as metricas | valor=8425
linha=4129 | nome=Carlos | acao=analisou os resultados | valor=9827
linha=4130 | nome=Paulo | acao=executou o benchmark | valor=1740
linha=4131 | nome=Mariana | acao=analisou os resultados | valor=7583
linha=4132 | nome=Natalia | acao=analisou os resultados | valor=4628
linha=4133 | nome=Carlos | acao=otimizou o algoritmo | valor=1054
linha=4134 | nome=Bruno | acao=executou o benchmark | valor=7944
linha=4135 | nome=Lucas | acao=participou da aula | valor=1280
linha=4136 | nome=Renata | acao=participou da aula | valor=6015
linha=4137 | nome=Igor | acao=executou o benchmark | valor=5621
linha=4138 | nome=Mariana | acao=otimizou o algoritmo | valor=2347
linha=4139 | nome=Tiago | acao=fez um experimento | valor=2052
linha=4140 | nome=Bruno | acao=fez um experimento | valor=1311
linha=4141 | nome=Sofia | acao=analisou os resultados | valor=7113
linha=4142 | nome=Lucas | acao=executou o benchmark | valor=9070
linha=4143 | nome=Vitor | acao=escreveu o relatorio | valor=7079
linha=4144 | nome=Vitor | acao=comparou as metricas | valor=5337
linha=4145 | nome=Igor | acao=analisou os resultados | valor=6883
linha=4146 | nome=Bruno | acao=executou o benchmark | valor=1099
linha=4147 | nome=Gabriela | acao=otimizou o algoritmo | valor=7841
linha=4148 | nome=Helena | acao=participou da aula | valor=9901
linha=4149 | nome=Otavio | acao=analisou os resultados | valor=9625
linha=4150 | nome=Karen | acao=analisou os resultados | valor=1827
linha=4151 | nome=Ana | acao=estudou computacao | valor=3676
linha=4152 | nome=Ana | acao=escreveu o relatorio | valor=2097
linha=4153 | nome=Paulo | acao=analisou os resultados | valor=2001
linha=4154 | nome=Mariana | acao=fez um experimento | valor=8713
linha=4155 | nome=Paulo | acao=escreveu o relatorio | valor=9485
linha=4156 | nome=Carlos | acao=analisou os resultados | valor=8856
linha=4157 | nome=Helena | acao=estudou computacao | valor=3400
linha=4158 | nome=Felipe | acao=participou da aula | valor=8153
linha=4159 | nome=Bruno | acao=estudou computacao | valor=9403
linha=4160 | nome=Tiago | acao=estudou computacao | valor=9227
linha=4161 | nome=Natalia | acao=participou da aula | valor=1273
linha=4162 | nome=Sofia | acao=escreveu o relatorio | valor=9940
linha=4163 | nome=Paulo | acao=estudou computacao | valor=8525
linha=4164 | nome=Mariana | acao=executou o benchmark | valor=4142
linha=4165 | nome=Daniela | acao=participou da aula | valor=6249
linha=4166 | nome=Daniela | acao=fez um experimento | valor=5379
linha=4167 | nome=Otavio | acao=executou o benchmark | valor=2178
linha=4168 | nome=Carlos | acao=executou o benchmark | valor=5757
linha=4169 | nome=Joao | acao=escreveu o relatorio | valor=9351
linha=4170 | nome=Helena | acao=estudou computacao | valor=2605
linha=4171 | nome=Vitor | acao=analisou os resultados | valor=5905
linha=4172 | nome=Bruno | acao=fez um experimento | valor=4756
linha=4173 | nome=Renata | acao=otimizou o algoritmo | valor=2235
linha=4174 | nome=Lucas | acao=comparou as metricas | valor=1766
linha=4175 | nome=Igor | acao=estudou computacao | valor=9508
linha=4176 | nome=Daniela | acao=analisou os resultados | valor=1292
linha=4177 | nome=Mariana | acao=fez um experimento | valor=8128
linha=4178 | nome=Mariana | acao=otimizou o algoritmo | valor=8959
linha=4179 | nome=Felipe | acao=otimizou o algoritmo | valor=2810
linha=4180 | nome=Helena | acao=comparou as metricas | valor=5939
linha=4181 | nome=Karen | acao=comparou as metricas | valor=2273
linha=4182 | nome=Mariana | acao=escreveu o relatorio | valor=7991
linha=4183 | nome=Helena | acao=participou da aula | valor=9599
linha=4184 | nome=Felipe | acao=participou da aula | valor=8737
linha=4185 | nome=Tiago | acao=comparou as metricas | valor=7663
linha=4186 | nome=Gabriela | acao=comparou as metricas | valor=1152
linha=4187 | nome=Bruno | acao=comparou as metricas | valor=4162
linha=4188 | nome=Joao | acao=otimizou o algoritmo | valor=6856
linha=4189 | nome=Eduarda | acao=escreveu o relatorio | valor=7244
linha=4190 | nome=Bruno | acao=fez um experimento | valor=7813
linha=4191 | nome=Eduarda | acao=fez um experimento | valor=5626
linha=4192 | nome=Helena | acao=fez um experimento | valor=5820
linha=4193 | nome=Felipe | acao=participou da aula | valor=2206
linha=4194 | nome=Paulo | acao=estudou computacao | valor=7727
linha=4195 | nome=Natalia | acao=executou o benchmark | valor=5726
linha=4196 | nome=Carlos | acao=fez um experimento | valor=8337
linha=4197 | nome=Tiago | acao=escreveu o relatorio | valor=6227
linha=4198 | nome=Carlos | acao=fez um experimento | valor=5952
linha=4199 | nome=Otavio | acao=executou o benchmark | valor=2991
linha=4200 | nome=Lucas | acao=executou o benchmark | valor=3682
linha=4201 | nome=Eduarda | acao=executou o benchmark | valor=9373
linha=4202 | nome=Sofia | acao=executou o benchmark | valor=3800
linha=4203 | nome=Natalia | acao=fez um experimento | valor=9765
linha=4204 | nome=Sofia | acao=comparou as metricas | valor=7230
linha=4205 | nome=Tiago | acao=otimizou o algoritmo | valor=6226
linha=4206 | nome=Felipe | acao=executou o benchmark | valor=2803
linha=4207 | nome=Gabriela | acao=executou o benchmark | valor=7442
linha=4208 | nome=Natalia | acao=escreveu o relatorio | valor=9006
linha=4209 | nome=Mariana | acao=comparou as metricas | valor=2100
linha=4210 | nome=Renata | acao=participou da aula | valor=2356
linha=4211 | nome=Helena | acao=comparou as metricas | valor=7958
linha=4212 | nome=Mariana | acao=estudou computacao | valor=1002
linha=4213 | nome=Mariana | acao=analisou os resultados | valor=9838
linha=4214 | nome=Joao | acao=participou da aula | valor=4541
linha=4215 | nome=Tiago | acao=comparou as metricas | valor=3420
linha=4216 | nome=Mariana | acao=executou o benchmark | valor=2889
linha=4217 | nome=Sofia | acao=analisou os resultados | valor=6550
linha=4218 | nome=Lucas | acao=comparou as metricas | valor=2048
linha=4219 | nome=Otavio | acao=estudou computacao | valor=2204
linha=4220 | nome=Tiago | acao=fez um experimento | valor=7686
linha=4221 | nome=Mariana | acao=estudou computacao | valor=3525
linha=4222 | nome=Renata | acao=executou o benchmark | valor=4717
linha=4223 | nome=Ana | acao=fez um experimento | valor=6689
linha=4224 | nome=Eduarda | acao=estudou computacao | valor=2943
linha=4225 | nome=Renata | acao=comparou as metricas | valor=9159
linha=4226 | nome=Sofia | acao=fez um experimento | valor=4297
linha=4227 | nome=Eduarda | acao=comparou as metricas | valor=1342
linha=4228 | nome=Otavio | acao=fez um experimento | valor=8165
linha=4229 | nome=Bruno | acao=estudou computacao | valor=2830
linha=4230 | nome=Paulo | acao=executou o benchmark | valor=6197
linha=4231 | nome=Ana | acao=participou da aula | valor=6722
linha=4232 | nome=Felipe | acao=executou o benchmark | valor=8874
linha=4233 | nome=Vitor | acao=otimizou o algoritmo | valor=5783
linha=4234 | nome=Carlos | acao=estudou computacao | valor=3467
linha=4235 | nome=Renata | acao=otimizou o algoritmo | valor=4552
linha=4236 | nome=Igor | acao=executou o benchmark | valor=3608
linha=4237 | nome=Tiago | acao=escreveu o relatorio | valor=9586
linha=4238 | nome=Bruno | acao=estudou computacao | valor=6133
linha=4239 | nome=Bruno | acao=executou o benchmark | valor=6440
linha=4240 | nome=Joao | acao=estudou computacao | valor=8304
linha=4241 | nome=Joao | acao=executou o benchmark | valor=1653
linha=4242 | nome=Paulo | acao=otimizou o algoritmo | valor=8695
linha=4243 | nome=Eduarda | acao=otimizou o algoritmo | valor=2296
linha=4244 | nome=Paulo | acao=analisou os resultados | valor=3766
linha=4245 | nome=Renata | acao=escreveu o relatorio | valor=2180
linha=4246 | nome=Natalia | acao=fez um experimento | valor=6035
linha=4247 | nome=Felipe | acao=escreveu o relatorio | valor=1614
linha=4248 | nome=Otavio | acao=escreveu o relatorio | valor=9305
linha=4249 | nome=Eduarda | acao=analisou os resultados | valor=7453
linha=4250 | nome=Joao | acao=participou da aula | valor=8301
linha=4251 | nome=Carlos | acao=fez um experimento | valor=1576
linha=4252 | nome=Felipe | acao=comparou as metricas | valor=6685
linha=4253 | nome=Otavio | acao=executou o benchmark | valor=4872
linha=4254 | nome=Karen | acao=escreveu o relatorio | valor=5076
linha=4255 | nome=Natalia | acao=analisou os resultados | valor=8085
linha=4256 | nome=Bruno | acao=otimizou o algoritmo | valor=3855
linha=4257 | nome=Daniela | acao=comparou as metricas | valor=8701
linha=4258 | nome=Sofia | acao=otimizou o algoritmo | valor=3105
linha=4259 | nome=Bruno | acao=executou o benchmark | valor=5148
linha=4260 | nome=Joao | acao=escreveu o relatorio | valor=1044
linha=4261 | nome=Tiago | acao=executou o benchmark | valor=2302
linha=4262 | nome=Igor | acao=comparou as metricas | valor=3742
linha=4263 | nome=Igor | acao=participou da aula | valor=8547
linha=4264 | nome=Bruno | acao=otimizou o algoritmo | valor=5390
linha=4265 | nome=Mariana | acao=fez um experimento | valor=6116
linha=4266 | nome=Natalia | acao=escreveu o relatorio | valor=3542
linha=4267 | nome=Helena | acao=analisou os resultados | valor=2684
linha=4268 | nome=Daniela | acao=escreveu o relatorio | valor=1348
linha=4269 | nome=Joao | acao=executou o benchmark | valor=5422
linha=4270 | nome=Paulo | acao=analisou os resultados | valor=6676
linha=4271 | nome=Helena | acao=analisou os resultados | valor=2736
linha=4272 | nome=Igor | acao=analisou os resultados | valor=6660
linha=4273 | nome=Felipe | acao=analisou os resultados | valor=5436
linha=4274 | nome=Bruno | acao=fez um experimento | valor=3635
linha=4275 | nome=Eduarda | acao=escreveu o relatorio | valor=2446
linha=4276 | nome=Eduarda | acao=fez um experimento | valor=1815
linha=4277 | nome=Sofia | acao=escreveu o relatorio | valor=1379
linha=4278 | nome=Renata | acao=comparou as metricas | valor=9346
linha=4279 | nome=Sofia | acao=comparou as metricas | valor=2613
linha=4280 | nome=Tiago | acao=fez um experimento | valor=9497
linha=4281 | nome=Mariana | acao=participou da aula | valor=2874
linha=4282 | nome=Lucas | acao=participou da aula | valor=9865
linha=4283 | nome=Sofia | acao=escreveu o relatorio | valor=3374
linha=4284 | nome=Renata | acao=executou o benchmark | valor=1299
linha=4285 | nome=Lucas | acao=analisou os resultados | valor=8130
linha=4286 | nome=Bruno | acao=estudou computacao | valor=7796
linha=4287 | nome=Sofia | acao=fez um experimento | valor=1718
linha=4288 | nome=Vitor | acao=comparou as metricas | valor=4127
linha=4289 | nome=Felipe | acao=participou da aula | valor=9035
linha=4290 | nome=Vitor | acao=fez um experimento | valor=6842
linha=4291 | nome=Lucas | acao=analisou os resultados | valor=7167
linha=4292 | nome=Gabriela | acao=escreveu o relatorio | valor=4120
linha=4293 | nome=Igor | acao=comparou as metricas | valor=2137
linha=4294 | nome=Eduarda | acao=analisou os resultados | valor=4762
linha=4295 | nome=Eduarda | acao=analisou os resultados | valor=4367
linha=4296 | nome=Felipe | acao=executou o benchmark | valor=4403
linha=4297 | nome=Renata | acao=escreveu o relatorio | valor=4070
linha=4298 | nome=Lucas | acao=participou da aula | valor=1483
linha=4299 | nome=Igor | acao=otimizou o algoritmo | valor=4161
linha=4300 | nome=Gabriela | acao=participou da aula | valor=8181
linha=4301 | nome=Otavio | acao=escreveu o relatorio | valor=9626
linha=4302 | nome=Ana | acao=otimizou o algoritmo | valor=6367
linha=4303 | nome=Felipe | acao=analisou os resultados | valor=8856
linha=4304 | nome=Paulo | acao=comparou as metricas | valor=4874
linha=4305 | nome=Felipe | acao=comparou as metricas | valor=7182
linha=4306 | nome=Paulo | acao=executou o benchmark | valor=8347
linha=4307 | nome=Tiago | acao=comparou as metricas | valor=9243
linha=4308 | nome=Lucas | acao=otimizou o algoritmo | valor=3359
linha=4309 | nome=Karen | acao=analisou os resultados | valor=9294
linha=4310 | nome=Tiago | acao=escreveu o relatorio | valor=9292
linha=4311 | nome=Joao | acao=otimizou o algoritmo | valor=9058
