linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=8777
linha=4115 | nome=Natalia | acao=otimizou o algoritmo | valor=2624
linha=4116 | nome=Joao | acao=otimizou o algoritmo | valor=3443
linha=4117 | nome=Lucas | acao=participou da aula | valor=8872
linha=4118 | nome=Sofia | acao=comparou as metricas | valor=9629
linha=4119 | nome=Igor | acao=participou da aula | valor=4604
linha=4120 | nome=Ana | acao=escreveu o relatorio | valor=6848
linha=4121 | nome=Lucas | acao=comparou as metricas | valor=7362
linha=4122 | nome=Carlos | acao=participou da aula | valor=5765
linha=4123 | nome=Carlos | acao=fez um experimento | valor=5202
linha=4124 | nome=Joao | acao=analisou os resultados | valor=4872
linha=4125 | nome=Paulo | acao=otimizou o algoritmo | valor=9333
linha=4126 | nome=Tiago | acao=fez um experimento | valor=4809
linha=4127 | nome=Ana | acao=estudou computacao | valor=7544
linha=4128 | nome=Natalia | acao=estudou computacao | valor=1360
linha=4129 | nome=Lucas | acao=analisou os resultados | valor=2162
linha=4130 | nome=Carlos | acao=escreveu o relatorio | valor=5814
linha=4131 | nome=Helena | acao=fez um experimento | valor=6909
linha=4132 | nome=Paulo | acao=otimizou o algoritmo | valor=1268
linha=4133 | nome=Bruno | acao=participou da aula | valor=3469
linha=4134 | nome=Carlos | acao=executou o benchmark | valor=5884
linha=4135 | nome=Bruno | acao=fez um experimento | valor=4780
linha=4136 | nome=Helena | acao=escreveu o relatorio | valor=7056
linha=4137 | nome=Carlos | acao=fez um experimento | valor=1754
linha=4138 | nome=Gabriela | acao=analisou os resultados | valor=9263
linha=4139 | nome=Ana | acao=estudou computacao | valor=7339
linha=4140 | nome=Mariana | acao=fez um experimento | valor=1380
linha=4141 | nome=Renata | acao=comparou as metricas | valor=8611
linha=4142 | nome=Eduarda | acao=participou da aula | valor=2222
linha=4143 | nome=Paulo | acao=comparou as metricas | valor=3591
linha=4144 | nome=Gabriela | acao=participou da aula | valor=6434
linha=4145 | nome=Felipe | acao=escreveu o relatorio | valor=7463
linha=4146 | nome=Mariana | acao=otimizou o algoritmo | valor=1039
linha=4147 | nome=Igor | acao=executou o benchmark | valor=1782
linha=4148 | nome=Natalia | acao=estudou computacao | valor=3790
linha=4149 | nome=Tiago | acao=otimizou o algoritmo | valor=3605
linha=4150 | nome=Bruno | acao=otimizou o algoritmo | valor=4629
linha=4151 | nome=Gabriela | acao=estudou computacao | valor=6599
linha=4152 | nome=Eduarda | acao=analisou os resultados | valor=7475
linha=4153 | nome=Felipe | acao=participou da aula | valor=1439
linha=4154 | nome=Otavio | acao=comparou as metricas | valor=5719
linha=4155 | nome=Lucas | acao=escreveu o relatorio | valor=8533
linha=4156 | nome=Helena | acao=estudou computacao | valor=7526
linha=4157 | nome=Mariana | acao=executou o benchmark | valor=5194
linha=4158 | nome=Sofia | acao=estudou computacao | valor=3174
linha=4159 | nome=Mariana | acao=analisou os resultados | valor=3353
linha=4160 | nome=Gabriela | acao=fez um experimento | valor=1992
linha=4161 | nome=Otavio | acao=estudou computacao | valor=4900
linha=4162 | nome=Ana | acao=executou o benchmark | valor=1353
linha=4163 | nome=Helena | acao=participou da aula | valor=1751
linha=4164 | nome=Joao | acao=analisou os resultados | valor=2493
linha=4165 | nome=Bruno | acao=analisou os resultados | valor=2734
linha=4166 | nome=Helena | acao=estudou computacao | valor=5122
linha=4167 | nome=Natalia | acao=executou o benchmark | valor=6793
linha=4168 | nome=Vitor | acao=fez um experimento | valor=3753
linha=4169 | nome=Igor | acao=analisou os resultados | valor=6627
linha=4170 | nome=Paulo | acao=estudou computacao | valor=3671
linha=4171 | nome=Igor | acao=comparou as metricas | valor=6969
linha=4172 | nome=Sofia | acao=analisou os resultados | valor=6867
linha=4173 | nome=Mariana | acao=escreveu o relatorio | valor=9200
linha=4174 | nome=Igor | acao=executou o benchmark | valor=7549
linha=4175 | nome=Daniela | acao=escreveu o relatorio | valor=5722
linha=4176 | nome=Natalia | acao=fez um experimento | valor=6797
linha=4177 | nome=Sofia | acao=executou o benchmark | valor=4206
linha=4178 | nome=Ana | acao=otimizou o algoritmo | valor=4866
linha=4179 | nome=Mariana | acao=analisou os resultados | valor=9236
linha=4180 | nome=Renata | acao=participou da aula | valor=6184
linha=4181 | nome=Otavio | acao=comparou as metricas | valor=7258
linha=4182 | nome=Felipe | acao=executou o benchmark | valor=4982
linha=4183 | nome=Mariana | acao=fez um experimento | valor=8874
linha=4184 | nome=Karen | acao=otimizou o algoritmo | valor=9330
linha=4185 | nome=Joao | acao=otimizou o algoritmo | valor=5089
linha=4186 | nome=Otavio | acao=otimizou o algoritmo | valor=2781
linha=4187 | nome=Lucas | acao=executou o benchmark | valor=6610
linha=4188 | nome=Bruno | acao=analisou os resultados | valor=6203
linha=4189 | nome=Bruno | acao=otimizou o algoritmo | valor=6191
linha=4190 | nome=Otavio | acao=otimizou o algoritmo | valor=3769
linha=4191 | nome=Daniela | acao=fez um experimento | valor=6544
linha=4192 | nome=Helena | acao=fez um experimento | valor=2726
linha=4193 | nome=Renata | acao=fez um experimento | valor=9332
linha=4194 | nome=Carlos | acao=escreveu o relatorio | valor=4102
linha=4195 | nome=Carlos | acao=executou o benchmark | valor=3831
linha=4196 | nome=Carlos | acao=otimizou o algoritmo | valor=1132
linha=4197 | nome=Joao | acao=analisou os resultados | valor=4596
linha=4198 | nome=Vitor | acao=participou da aula | valor=9189
linha=4199 | nome=Mariana | acao=participou da aula | valor=9835
linha=4200 | nome=Eduarda | acao=analisou os resultados | valor=8958
linha=4201 | nome=Natalia | acao=estudou computacao | valor=5006
linha=4202 | nome=Sofia | acao=comparou as metricas | valor=4636
linha=4203 | nome=Ana | acao=comparou as metricas | valor=7403
linha=4204 | nome=Renata | acao=escreveu o relatorio | valor=8502
linha=4205 | nome=Felipe | acao=comparou as metricas | valor=6873
linha=4206 | nome=Daniela | acao=fez um experimento | valor=6187
linha=4207 | nome=Mariana | acao=analisou os resultados | valor=7506
linha=4208 | nome=Renata | acao=fez um experimento | valor=5916
linha=4209 | nome=Vitor | acao=comparou as metricas | valor=4286
linha=4210 | nome=Paulo | acao=participou da aula | valor=6743
linha=4211 | nome=Vitor | acao=estudou computacao | valor=6116
linha=4212 | nome=Lucas | acao=fez um experimento | valor=2848
linha=4213 | nome=Otavio | acao=escreveu o relatorio | valor=3126
linha=4214 | nome=Helena | acao=executou o benchmark | valor=4054
linha=4215 | nome=Mariana | acao=estudou computacao | valor=8729
linha=4216 | nome=Paulo | acao=otimizou o algoritmo | valor=5507
linha=4217 | nome=Bruno | acao=escreveu o relatorio | valor=8313
linha=4218 | nome=Eduarda | acao=otimizou o algoritmo | valor=4396
linha=4219 | nome=Tiago | acao=escreveu o relatorio | valor=5500
linha=4220 | nome=Mariana | acao=otimizou o algoritmo | valor=1598
linha=4221 | nome=Igor | acao=estudou computacao | valor=5984
linha=4222 | nome=Joao | acao=participou da aula | valor=5394
linha=4223 | nome=Eduarda | acao=participou da aula | valor=8639
linha=4224 | nome=Mariana | acao=otimizou o algoritmo | valor=4029
linha=4225 | nome=Daniela | acao=otimizou o algoritmo | valor=6909
linha=4226 | nome=Karen | acao=participou da aula | valor=7140
linha=4227 | nome=Natalia | acao=otimizou o algoritmo | valor=7169
linha=4228 | nome=Felipe | acao=executou o benchmark | valor=5574
linha=4229 | nome=Mariana | acao=executou o benchmark | valor=2116
linha=4230 | nome=Vitor | acao=comparou as metricas | valor=3830
linha=4231 | nome=Natalia | acao=participou da aula | valor=9328
linha=4232 | nome=Mariana | acao=executou o benchmark | valor=2512
linha=4233 | nome=Igor | acao=otimizou o algoritmo | valor=4875
linha=4234 | nome=Tiago | acao=participou da aula | valor=2299
linha=4235 | nome=Tiago | acao=fez um experimento | valor=3783
linha=4236 | nome=Joao | acao=comparou as metricas | valor=5348
linha=4237 | nome=Carlos | acao=executou o benchmark | valor=7608
linha=4238 | nome=Mariana | acao=escreveu o relatorio | valor=6235
linha=4239 | nome=Ana | acao=comparou as metricas | valor=3767
linha=4240 | nome=Karen | acao=analisou os resultados | valor=1454
linha=4241 | nome=Natalia | acao=otimizou o algoritmo | valor=9158
linha=4242 | nome=Renata | acao=fez um experimento | valor=4829
linha=4243 | nome=Daniela | acao=otimizou o algoritmo | valor=3791
linha=4244 | nome=Tiago | acao=executou o benchmark | valor=5838
linha=4245 | nome=Vitor | acao=comparou as metricas | valor=3007
linha=4246 | nome=Helena | acao=estudou computacao | valor=2399
linha=4247 | nome=Lucas | acao=fez um experimento | valor=1934
linha=4248 | nome=Igor | acao=escreveu o relatorio | valor=4941
linha=4249 | nome=Felipe | acao=escreveu o relatorio | valor=5829
linha=4250 | nome=Tiago | acao=analisou os resultados | valor=7085
linha=4251 | nome=Mariana | acao=comparou as metricas | valor=1009
linha=4252 | nome=Ana | acao=comparou as metricas | valor=2922
linha=4253 | nome=Karen | acao=fez um experimento | valor=6814
linha=4254 | nome=Renata | acao=escreveu o relatorio | valor=6229
linha=4255 | nome=Helena | acao=estudou computacao | valor=7583
linha=4256 | nome=Karen | acao=otimizou o algoritmo | valor=6131
linha=4257 | nome=Felipe | acao=comparou as metricas | valor=9550
linha=4258 | nome=Ana | acao=executou o benchmark | valor=8840
linha=4259 | nome=Felipe | acao=executou o benchmark | valor=4500
linha=4260 | nome=Helena | acao=estudou computacao | valor=6881
linha=4261 | nome=Otavio | acao=estudou computacao | valor=8620
linha=4262 | nome=Natalia | acao=comparou as metricas | valor=8451
linha=4263 | nome=Tiago | acao=fez um experimento | valor=8732
linha=4264 | nome=Gabriela | acao=otimizou o algoritmo | valor=4533
linha=4265 | nome=Igor | acao=executou o benchmark | valor=4465
linha=4266 | nome=Sofia | acao=estudou computacao | valor=7651
linha=4267 | nome=Eduarda | acao=estudou computacao | valor=4749
linha=4268 | nome=Otavio | acao=otimizou o algoritmo | valor=4863
linha=4269 | nome=Tiago | acao=escreveu o relatorio | valor=3703
linha=4270 | nome=Sofia | acao=estudou computacao | valor=1211
linha=4271 | nome=Joao | acao=participou da aula | valor=1462
linha=4272 | nome=Helena | acao=fez um experimento | valor=5025
linha=4273 | nome=Otavio | acao=analisou os resultados | valor=9453
linha=4274 | nome=Daniela | acao=escreveu o relatorio | valor=6071
linha=4275 | nome=Eduarda | acao=executou o benchmark | valor=4504
linha=4276 | nome=Renata | acao=otimizou o algoritmo | valor=6746
linha=4277 | nome=Sofia | acao=analisou os resultados | valor=1148
linha=4278 | nome=Sofia | acao=executou o benchmark | valor=7543
linha=4279 | nome=Eduarda | acao=estudou computacao | valor=5653
linha=4280 | nome=Sofia | acao=escreveu o relatorio | valor=3764
linha=4281 | nome=Karen | acao=analisou os resultados | valor=1528
linha=4282 | nome=Igor | acao=participou da aula | valor=2898
linha=4283 | nome=Paulo | acao=comparou as metricas | valor=5398
linha=4284 | nome=Lucas | acao=fez um experimento | valor=7284
linha=4285 | nome=Joao | acao=executou o benchmark | valor=8377
linha=4286 | nome=Tiago | acao=estudou computacao | valor=5361
linha=4287 | nome=Bruno | acao=estudou computacao | valor=9942
linha=4288 | nome=Mariana | acao=otimizou o algoritmo | valor=2054
linha=4289 | nome=Felipe | acao=participou da aula | valor=8583
linha=4290 | nome=Sofia | acao=otimizou o algoritmo | valor=1772
linha=4291 | nome=Bruno | acao=analisou os resultados | valor=9397
linha=4292 | nome=Sofia | acao=executou o benchmark | valor=1651
linha=4293 | nome=Carlos | acao=estudou computacao | valor=9029
linha=4294 | nome=Joao | acao=estudou computacao | valor=7189
linha=4295 | nome=Sofia | acao=fez um experimento | valor=1504
linha=4296 | nome=Vitor | acao=comparou as metricas | valor=2208
linha=4297 | nome=Otavio | acao=comparou as metricas | valor=5717
linha=4298 | nome=Bruno | acao=participou da aula | valor=3078
linha=4299 | nome=Tiago | acao=estudou computacao | valor=4460
linha=4300 | nome=Gabriela | acao=executou o benchmark | valor=5587
linha=4301 | nome=Eduarda | acao=analisou os resultados | valor=3450
linha=4302 | nome=Paulo | acao=comparou as metricas | valor=7818
linha=4303 | nome=Lucas | acao=analisou os resultados | valor=8794
linha=4304 | nome=Otavio | acao=fez um experimento | valor=4260
linha=4305 | nome=Felipe | acao=participou da aula | valor=6307
linha=4306 | nome=Carlos | acao=comparou as metricas | valor=4213
linha=4307 | nome=Karen | acao=escreveu o relatorio | valor=6830
linha=4308 | nome=Paulo | acao=fez um experimento | valor=5981
linha=4309 | nome=Gabriela | acao=escreveu o relatorio | valor=5012
linha=4310 | nome=Tiago | acao=fez um experimento | valor=6184
linha=4311 | nome=Sofia | acao=otimizou o algoritmo | valor=1888
linha=4312 | nome=Renata | acao=analisou os resultados | valor=6392
linha=4313 | nome=Daniela | acao=participou da aula | valor=5207
linha=4314 | nome=Daniela | acao=estudou computacao | valor=7981
linha=4315 | nome=Mariana | acao=executou o benchmark | valor=3428
linha=4316 | nome=Daniela | acao=fez um experimento | valor=9468
linha=4317 | nome=Helena | acao=fez um experimento | valor=5089
linha=4318 | nome=Tiago | acao=analisou os resultados | valor=8562
linha=4319 | nome=Renata | acao=participou da aula | valor=7253
linha=4320 | nome=Natalia | acao=comparou as metricas | valor=9147
linha=4321 | nome=Daniela | acao=escreveu o relatorio | valor=1887
linha=4322 | nome=Eduarda | acao=executou o benchmark | valor=5870
linha=4323 | nome=Felipe | acao=otimizou o algoritmo | valor=4221
linha=4324 | nome=Gabriela | acao=participou da aula | valor=3170
linha=4325 | nome=Bruno | acao=comparou as metricas | valor=9392
linha=4326 | nome=Igor | acao=participou da aula | valor=1118
linha=4327 | nome=Natalia | acao=participou da aula | valor=3920
linha=4328 | nome=Joao | acao=comparou as metricas | valor=7341
linha=4329 | nome=Felipe | acao=otimizou o algoritmo | valor=8717
linha=4330 | nome=Bruno | acao=estudou computacao | valor=1314
linha=4331 | nome=Mariana | acao=analisou os resultados | valor=2703
linha=4332 | nome=Natalia | acao=executou o benchmark | valor=4414
linha=4333 | nome=Tiago | acao=fez um experimento | valor=5243
linha=4334 | nome=Joao | acao=comparou as metricas | valor=5960
linha=4335 | nome=Igor | acao=analisou os resultados | valor=2578
linha=4336 | nome=Carlos | acao=fez um experimento | valor=9250
linha=4337 | nome=Paulo | acao=fez um experimento | valor=8010
linha=4338 | nome=Tiago | acao=executou o benchmark | valor=4124
linha=4339 | nome=Sofia | acao=participou da aula | valor=4245
linha=4340 | nome=Daniela | acao=fez um experimento | valor=5993
linha=4341 | nome=Felipe | acao=executou o benchmark | valor=3471
linha=4342 | nome=Ana | acao=participou da aula | valor=3090
linha=4343 | nome=Carlos | acao=fez um experimento | valor=2259
linha=4344 | nome=Sofia | acao=estudou computacao | valor=1296
linha=4345 | nome=Bruno | acao=estudou computacao | valor=8084
linha=4346 | nome=Helena | acao=escreveu o relatorio | valor=5177
linha=4347 | nome=Ana | acao=fez um experimento | valor=1592
linha=4348 | nome=Vitor | acao=analisou os resultados | valor=9228
linha=4349 | nome=Igor | acao=executou o benchmark | valor=9904
linha=4350 | nome=Helena | acao=fez um experimento | valor=5406
linha=4351 | nome=Eduarda | acao=participou da aula | valor=1777
linha=4352 | nome=Sofia | acao=comparou as metricas | valor=7596
linha=4353 | nome=Paulo | acao=otimizou o algoritmo | valor=9338
linha=4354 | nome=Joao | acao=escreveu o relatorio | valor=8434
linha=4355 | nome=Ana | acao=otimizou o algoritmo | valor=6967
linha=4356 | nome=Karen | acao=analisou os resultados | valor=6243
linha=4357 | nome=Bruno | acao=executou o benchmark | valor=7775
linha=4358 | nome=Sofia | acao=estudou computacao | valor=2065
linha=4359 | nome=Renata | acao=analisou os resultados | valor=1978
linha=4360 | nome=Karen | acao=otimizou o algoritmo | valor=2032
linha=4361 | nome=Daniela | acao=analisou os resultados | valor=2860
linha=4362 | nome=Helena | acao=participou da aula | valor=9144
linha=4363 | nome=Karen | acao=participou da aula | valor=5234
linha=4364 | nome=Sofia | acao=fez um experimento | valor=2516
linha=4365 | nome=Gabriela | acao=otimizou o algoritmo | valor=7182
linha=4366 | nome=Helena | acao=otimizou o algoritmo | valor=1594
linha=4367 | nome=Mariana | acao=estudou computacao | valor=7543
linha=4368 | nome=Helena | acao=participou da aula | valor=1184
linha=4369 | nome=Eduarda | acao=analisou os resultados | valor=8710
linha=4370 | nome=Tiago | acao=fez um experimento | valor=5543
linha=4371 | nome=Carlos | acao=comparou as metricas | valor=7880
linha=4372 | nome=Eduarda | acao=otimizou o algoritmo | valor=7976
linha=4373 | nome=Tiago | acao=escreveu o relatorio | valor=8368
linha=4374 | nome=Otavio | acao=escreveu o relatorio | valor=1185
linha=4375 | nome=Igor | acao=executou o benchmark | valor=9841
linha=4376 | nome=Mariana | acao=fez um experimento | valor=8152
linha=4377 | nome=Ana | acao=executou o benchmark | valor=9211
linha=4378 | nome=Joao | acao=analisou os resultados | valor=4219
linha=4379 | nome=Gabriela | acao=fez um experimento | valor=7022
linha=4380 | nome=Mariana | acao=fez um experimento | valor=5456
linha=4381 | nome=Vitor | acao=estudou computacao | valor=3684
linha=4382 | nome=Carlos | acao=estudou computacao | valor=2624
linha=4383 | nome=Tiago | acao=otimizou o algoritmo | valor=4357
linha=4384 | nome=Eduarda | acao=estudou computacao | valor=6887
linha=4385 | nome=Paulo | acao=otimizou o algoritmo | valor=7427
linha=4386 | nome=Bruno | acao=participou da aula | valor=5341
linha=4387 | nome=Helena | acao=analisou os resultados | valor=6825
linha=4388 | nome=Carlos | acao=analisou os resultados | valor=2697
linha=4389 | nome=Igor | acao=participou da aula | valor=6152
linha=4390 | nome=Natalia | acao=analisou os resultados | valor=7548
linha=4391 | nome=Eduarda | acao=estudou computacao | valor=8578
linha=4392 | nome=Paulo | acao=analisou os resultados | valor=9638
linha=4393 | nome=Paulo | acao=escreveu o relatorio | valor=9535
linha=4394 | nome=Felipe | acao=estudou computacao | valor=7046
linha=4395 | nome=Bruno | acao=executou o benchmark | valor=2720
linha=4396 | nome=Natalia | acao=otimizou o algoritmo | valor=9073
linha=4397 | nome=Tiago | acao=fez um experimento | valor=1623
linha=4398 | nome=Renata | acao=otimizou o algoritmo | valor=5596
linha=4399 | nome=Lucas | acao=estudou computacao | valor=5423
linha=4400 | nome=Sofia | acao=executou o benchmark | valor=4313
linha=4401 | nome=Felipe | acao=escreveu o relatorio | valor=4041
linha=4402 | nome=Gabriela | acao=analisou os resultados | valor=8730
linha=4403 | nome=Eduarda | acao=estudou computacao | valor=3413
linha=4404 | nome=Paulo | acao=comparou as metricas | valor=1295
linha=4405 | nome=Felipe | acao=executou o benchmark | valor=1133
linha=4406 | nome=Joao | acao=estudou computacao | valor=8608
linha=4407 | nome=Felipe | acao=executou o benchmark | valor=9079
linha=4408 | nome=Felipe | acao=comparou as metricas | valor=4476
linha=4409 | nome=Otavio | acao=analisou os resultados | valor=7543
linha=4410 | nome=Renata | acao=escreveu o relatorio | valor=3927
linha=4411 | nome=Helena | acao=comparou as metricas | valor=9570
linha=4412 | nome=Ana | acao=comparou as metricas | valor=1022
linha=4413 | nome=Natalia | acao=fez um experimento | valor=4839
linha=4414 | nome=Karen | acao=executou o benchmark | valor=9355
linha=4415 | nome=Igor | acao=executou o benchmark | valor=4734
linha=4416 | nome=Carlos | acao=estudou computacao | valor=8726
linha=4417 | nome=Felipe | acao=otimizou o algoritmo | valor=8935
linha=4418 | nome=Tiago | acao=executou o benchmark | valor=4227
linha=4419 | nome=Carlos | acao=fez um experimento | valor=2397
linha=4420 | nome=Natalia | acao=analisou os resultados | valor=2754
linha=4421 | nome=Helena | acao=escreveu o relatorio | valor=7638
linha=4422 | nome=Renata | acao=fez um experimento | valor=5970
linha=4423 | nome=Daniela | acao=estudou computacao | valor=7778
linha=4424 | nome=Renata | acao=executou o benchmark | valor=9026
linha=4425 | nome=Joao | acao=fez um experimento | valor=9690
linha=4426 | nome=Carlos | acao=executou o benchmark | valor=7592
linha=4427 | nome=Sofia | acao=estudou computacao | valor=1014
linha=4428 | nome=Carlos | acao=analisou os resultados | valor=1440
linha=4429 | nome=Vitor | acao=fez um experimento | valor=5586
linha=4430 | nome=Bruno | acao=fez um experimento | valor=9002
linha=4431 | nome=Tiago | acao=comparou as metricas | valor=7693
linha=4432 | nome=Renata | acao=escreveu o relatorio | valor=2984
linha=4433 | nome=Felipe | acao=participou da aula | valor=8770
linha=4434 | nome=Karen | acao=analisou os resultados | valor=4034
linha=4435 | nome=Eduarda | acao=otimizou o algoritmo | valor=8838
linha=4436 | nome=Mariana | acao=analisou os resultados | valor=2849
linha=4437 | nome=Natalia | acao=escreveu o relatorio | valor=5593
linha=4438 | nome=Mariana | acao=executou o benchmark | valor=1813
linha=4439 | nome=Gabriela | acao=fez um experimento | valor=5519
linha=4440 | nome=Daniela | acao=executou o benchmark | valor=5952
linha=4441 | nome=Natalia | acao=comparou as metricas | valor=8757
linha=4442 | nome=Daniela | acao=estudou computacao | valor=2255
linha=4443 | nome=Otavio | acao=comparou as metricas | valor=1919
linha=4444 | nome=Vitor | acao=estudou computacao | valor=1776
linha=4445 | nome=Carlos | acao=executou o benchmark | valor=3727
linha=4446 | nome=Sofia | acao=fez um experimento | valor=6469
linha=4447 | nome=Paulo | acao=fez um experimento | valor=4182
linha=4448 | nome=Daniela | acao=estudou computacao | valor=4583
linha=4449 | nome=Ana | acao=estudou computacao | valor=6225
linha=4450 | nome=Karen | acao=escreveu o relatorio | valor=7190
linha=4451 | nome=Ana | acao=comparou as metricas | valor=5296
linha=4452 | nome=Eduarda | acao=comparou as metricas | valor=4367
linha=4453 | nome=Gabriela | acao=otimizou o algoritmo | valor=5404
linha=4454 | nome=Natalia | acao=comparou as metricas | valor=9718
linha=4455 | nome=Igor | acao=escreveu o relatorio | valor=1480
linha=4456 | nome=Joao | acao=estudou computacao | valor=1359
linha=4457 | nome=Carlos | acao=escreveu o relatorio | valor=7008
linha=4458 | nome=Tiago | acao=comparou as metricas | valor=4817
linha=4459 | nome=Sofia | acao=escreveu o relatorio | valor=7144
linha=4460 | nome=Daniela | acao=fez um experimento | valor=9990
linha=4461 | nome=Joao | acao=analisou os resultados | valor=1187
linha=4462 | nome=Otavio | acao=escreveu o relatorio | valor=4528
linha=4463 | nome=Paulo | acao=executou o benchmark | valor=1909
linha=4464 | nome=Ana | acao=executou o benchmark | valor=2603
linha=4465 | nome=Ana | acao=executou o benchmark | valor=6075
linha=4466 | nome=Daniela | acao=analisou os resultados | valor=5299
linha=4467 | nome=Natalia | acao=otimizou o algoritmo | valor=4696
linha=4468 | nome=Tiago | acao=otimizou o algoritmo | valor=6036
linha=4469 | nome=Helena | acao=escreveu o relatorio | valor=3967
linha=4470 | nome=Eduarda | acao=analisou os resultados | valor=8410
linha=4471 | nome=Paulo | acao=estudou computacao | valor=7295
linha=4472 | nome=Mariana | acao=estudou computacao | valor=7312
linha=4473 | nome=Joao | acao=estudou computacao | valor=8064
linha=4474 | nome=Mariana | acao=estudou computacao | valor=9273
linha=4475 | nome=Igor | acao=fez um experimento | valor=1723
linha=4476 | nome=Helena | acao=comparou as metricas | valor=7627
linha=4477 | nome=Karen | acao=participou da aula | valor=7974
linha=4478 | nome=Bruno | acao=otimizou o algoritmo | valor=6384
linha=4479 | nome=Igor | acao=comparou as metricas | valor=2995
linha=4480 | nome=Tiago | acao=executou o benchmark | valor=5173
linha=4481 | nome=Natalia | acao=comparou as metricas | valor=7398
linha=4482 | nome=Renata | acao=analisou os resultados | valor=6364
linha=4483 | nome=Tiago | acao=otimizou o algoritmo | valor=9110
linha=4484 | nome=Gabriela | acao=estudou computacao | valor=8503
linha=4485 | nome=Igor | acao=fez um experimento | valor=7736
linha=4486 | nome=Joao | acao=participou da aula | valor=8149
linha=4487 | nome=Gabriela | acao=fez um experimento | valor=7631
linha=4488 | nome=Tiago | acao=fez um experimento | valor=3363
linha=4489 | nome=Mariana | acao=estudou computacao | valor=5064
linha=4490 | nome=Sofia | acao=escreveu o relatorio | valor=7297
linha=4491 | nome=Joao | acao=participou da aula | valor=9427
linha=4492 | nome=Paulo | acao=participou da aula | valor=1255
linha=4493 | nome=Mariana | acao=analisou os resultados | valor=2185
linha=4494 | nome=Carlos | acao=comparou as metricas | valor=7593
linha=4495 | nome=Lucas | acao=executou o benchmark | valor=8494
linha=4496 | nome=Bruno | acao=fez um experimento | valor=7949
linha=4497 | nome=Mariana | acao=fez um experimento | valor=6371
linha=4498 | nome=Joao | acao=comparou as metricas | valor=9415
linha=4499 | nome=Eduarda | acao=escreveu o relatorio | valor=1144
linha=4500 | nome=Mariana | acao=otimizou o algoritmo | valor=6825
linha=4501 | nome=Helena | acao=escreveu o relatorio | valor=6099
linha=4502 | nome=Lucas | acao=otimizou o algoritmo | valor=3657
linha=4503 | nome=Renata | acao=otimizou o algoritmo | valor=6488
linha=4504 | nome=Felipe | acao=escreveu o relatorio | valor=9646
linha=4505 | nome=Daniela | acao=participou da aula | valor=8088
linha=4506 | nome=Felipe | acao=executou o benchmark | valor=6331
linha=4507 | nome=Carlos | acao=comparou as metricas | valor=9876
linha=4508 | nome=Helena | acao=escreveu o relatorio | valor=7114
linha=4509 | nome=Mariana | acao=escreveu o relatorio | valor=5998
linha=4510 | nome=Carlos | acao=comparou as metricas | valor=1924
linha=4511 | nome=Natalia | acao=escreveu o relatorio | valor=6269
linha=4512 | nome=Renata | acao=estudou computacao | valor=8181
linha=4513 | nome=Mariana | acao=fez um experimento | valor=9498
linha=4514 | nome=Natalia | acao=analisou os resultados | valor=7025
linha=4515 | nome=Joao | acao=fez um experimento | valor=2478
linha=4516 | nome=Paulo | acao=otimizou o algoritmo | valor=9261
linha=4517 | nome=Eduarda | acao=otimizou o algoritmo | valor=6162
linha=4518 | nome=Natalia | acao=fez um experimento | valor=3640
linha=4519 | nome=Eduarda | acao=fez um experimento | valor=3882
linha=4520 | nome=Daniela | acao=executou o benchmark | valor=4862
linha=4521 | nome=Sofia | acao=executou o benchmark | valor=3058
linha=4522 | nome=Otavio | acao=executou o benchmark | valor=3955
linha=4523 | nome=Natalia | acao=executou o benchmark | valor=3237
linha=4524 | nome=Paulo | acao=analisou os resultados | valor=6063
linha=4525 | nome=Tiago | acao=comparou as metricas | valor=4950
linha=4526 | nome=Vitor | acao=executou o benchmark | valor=8701
linha=4527 | nome=Vitor | acao=fez um experimento | valor=1835
linha=4528 | nome=Renata | acao=analisou os resultados | valor=7734
linha=4529 | nome=Helena | acao=otimizou o algoritmo | valor=8958
linha=4530 | nome=Paulo | acao=executou o benchmark | valor=3735
linha=4531 | nome=Joao | acao=escreveu o relatorio | valor=3652
linha=4532 | nome=Tiago | acao=estudou computacao | valor=7763
linha=4533 | nome=Daniela | acao=estudou computacao | valor=1319
linha=4534 | nome=Gabriela | acao=fez um experimento | valor=3340
linha=4535 | nome=Igor | acao=escreveu o relatorio | valor=4724
linha=4536 | nome=Joao | acao=analisou os resultados | valor=6936
linha=4537 | nome=Otavio | acao=analisou os resultados | valor=5196
linha=4538 | nome=Paulo | acao=comparou as metricas | valor=4541
linha=4539 | nome=Tiago | acao=fez um experimento | valor=2298
linha=4540 | nome=Gabriela | acao=estudou computacao | valor=4261
linha=4541 | nome=Otavio | acao=comparou as metricas | valor=6407
linha=4542 | nome=Gabriela | acao=escreveu o relatorio | valor=4703
linha=4543 | nome=Mariana | acao=executou o benchmark | valor=9842
linha=4544 | nome=Gabriela | acao=executou o benchmark | valor=9289
linha=4545 | nome=Sofia | acao=otimizou o algoritmo | valor=4760
linha=4546 | nome=Daniela | acao=fez um experimento | valor=2289
linha=4547 | nome=Igor | acao=otimizou o algoritmo | valor=1304
linha=4548 | nome=Carlos | acao=estudou computacao | valor=9123
linha=4549 | nome=Helena | acao=analisou os resultados | valor=4344
linha=4550 | nome=Vitor | acao=analisou os resultados | valor=7075
linha=4551 | nome=Bruno | acao=analisou os resultados | valor=6683
